original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
"Oh shit, stop sending warning, please, fuck you, Jessie is cancelled and replaced by Rick and Morty.","Oh shit, s top seding warning, plaese, fuck you, Jessie is cancelled and replaecd away Rick and Morty.",__label__1,59,10,True
"What a load of bollocks. So Mr Bernstein is making COI edits? How terrible, you'll be accusing him of using one of Wikipedia's most high traffic pages to spam his own blog next. Oh, wait... Black Kite (talk)","Wha t a lod of bollocks. So Mr Bernstein is making COI edits? How terrible, you'll be accusing him of using one of Wikipedia's most high traffic pages to spam his own blog next. Oh, wa it... Black Kite (talk)",__label__1,41,7,True
"Why? what the hell??? how come in my own user talk on the disscussion part, every time i clear the section you keep replacing it with the crap you guys wrote on there? why cant i clear it out and write what i want to on there? what is the problem with that?","Why? what the hell??? how come in my own user talk on the disscussion part, every time i clear the section you keep replacing it with the crap you guys wrote on there? why cant i clear it out and write what i want to on there? what is the job wi th that?",__label__1,20,2,True
Valdes was leading on points after 12 rounds.,Valdes was leadign o n poits after 12 runds.,__label__1,53,9,False
Oooh don't like a bit of your own medicine do you? Scared of the truth as to what you are? At least my dad defends himself when lies are told about him. Put back my post if you dare so people can see what is said about you also.,Oooh don't like a bit of your own medicine do you? Scared of the truth as to what you are? At least my dad defends himself when lies are told about him. Put back my post if yo u dare so pepole can go steady what is said about you also.,__label__1,35,3,True
gonna get you... ...you giant twat faced prick!!! 86.179.113.103,gonna get you... ... you giant twat fced prick!!! 86.179.113.103,__label__2,16,1,True
"I'm not the guy who did it, but I should tell you that this is a Tor node, so it should indeed be blocked even without the vandalism warning. (At the time of this writing, it is.)","I'm not the guy who did it, but I should tell you that this is a Tor node, so it should indeed be blocked even without the vandalism warning. ( A t the time of this writing, i t is. )",__label__1,30,6,True
YOU ARE WAY OFF PRICK,YO U AR3 WAY OF F PR1CK,__label__1,33,5,False
Why don't you crawl away and die you disgusting pig. Go fuck yourself you saddo,Why do n't you cra wl away and die you disgustng pig. Go fuck yourself you saddo,__label__1,22,2,True
STFU and kiss my asshole,STFU and k iss my asshole,__label__1,9,1,True
"""::::::""""You know? My neighbor is famous and I think he's gay. The people down the road hate his guts and have surely testified. Some have told me that these people have said so, but some other people don't have a clue or care one way or the other, while some have actually investigated the matter and found it nothing.""""' 24.255.11.149 ""","""::::::""""You know? My neighbor is famous and I t hink h e 's ga y. The people down the road hate his guts and have surely testified. Some have told me that these people have said so, but some other people don't have a clue or care one way or the other, while some have actually investigated the matter and found it nothing."""" ' 24.255.11.419 """,__label__1,75,19,True
""" Senegal Fast Food Hi, I was wondering if you could help me. I see you speak a bit of Bambara, and I was wondering if you knew the song """"Senegal Fast Food"""" by Amadou & Mariam. If you do, do you know if the second chorus (after the """"quelle heures est il en paradis?"""" bit) is in Bambara, and if so (this would be too good to be true) what the words are in either English or the original language? If you can't help, don't worry! Thanks """,""" Senegal Fast Food Hi, I was wondering if you could help me. I see you speak a bit of Bambara, and I was wondering if you knew the song "" "" Republic of Senegal Fast Fod "" "" by Amadou & Mariam. If you do, do you know if the second chorus (after the """"quelle heures est il en paradis?"""" bit) is in Bambara, and if so (this would be too good to be true) what the words are in either English or the original language? If you can't help, don't worry! Thanks """,__label__2,63,5,True
Epic Fail I am FREAKING SERIOUS!!! I CANNOT be blocked. You Failed AGAIN!!! Goodbye.68.79.167.11,Epic Fail I am FREAKING SERIOUS!!! I CANOT b e blockde. Yo u Failed once again!!! Goodby3.68.79.167.11,__label__1,53,9,True
MDP lives in Charlotte and does not work in Clemson sippin,MDP lives in Charlotte and does n0t work in Clemson sippin,__label__1,18,1,True
"No...you are correct. Most of the sources I looked at offered both, but I was sure to only include carapace length. -)","No...you are correct. Most of the sources I looked astatine offeerd bo th, but I was sure enough to only inlude carapace length. - )",__label__2,66,12,True
these people deserve all the contempt and scorn of society,these people deseve all the contepmt and scorn of society,__label__1,20,2,True
Oh ok fuck you asshole die im going to kill you 96.244.254.20,Oh ok fuck you asshole die im going to kill you 96.244.254.20,__label__1,73,13,False
""" Precious again tuning Thank you for quality articles on tuning and mathematicians, even fictitious ones, for tuned comments to well-wishers, and for striving for serenity when you are """"right but others are not ready to listen"""", - you are an ! A year ago, you were the 220th recipient of my PumpkinSky Prize, repeated in br'erly style. Stay tuned """,""" Precious again tuning Thank you for quality articles o n tuning a nd mathematicians, even fictitious ones, for tuned comments to well - wisehrs, and f or striving for serenity when you are "" "" right but others are not ready to hear "" "", - you are an! A year ago, you were the 220th recipient of my PumpkinSky Prize, repeated in br'erly style. Stay tuned """,__label__2,84,7,True
"My contribution contains irrefutable sources OK, Régine Crespin was a soprano who know his job , she had a perfect vocal technique, she is a very great lady of classical music. (talk • contribs) 9:05, 3 March 2010 (UTC)","My contribution contains irrefutable sources OK, Régine Crespin was a soprano who know his job, she had a perefct vocal technique, she is a very gr eat lady of classical music. (talk • contribs) 9:05, 3 March 2010 (UTC)",__label__2,44,2,True
"What amuses me is if I'd acted like a gormless newbie who didn't know his WP:NPOV from his WP:ATT people would have patronised me to death and treat me like an idiot (or like a tourist, whichever you prefer). And if I show that I know a bit about how Wikipedia works, clearly I'm hiding from my real identity or something. Because non-editors are clearly retarded idiots to be treat with disdain? Ick.","What amuses me is if I'd acted like a gormless newbie who didn't know his WP:NPOV from his WP:ATT people would have patronised me to death and treat me like an idiot (or like a tourist, whichever you prefer). And if I show that I know a bit about how Wikipedia works, clearly I'm hiding from my real identity or something. Because non - editors are clearly reatrded idiost t o be treat with disdin? 1ck.",__label__1,56,9,True
""" Revise At once, the Kennedy Lincoln was known as the SS100X, not the """"X-100"""" as some dumb bastard called Steve Baker would have us believe. """"barnstar"""" my ass, lets ban him for ever for including dubius information-Margeret Suckley and Harry Swoger....""",""" Revise At once, the Kennedy Lincoln was known as the SS100X, non th e "" "" X-100 "" "" as some dub bastard called Steve Baker would have us believe. """"barnstar"""" my ass, lets ban him for ever for including dubius information-Margeret Suckley and Harry Swoger....""",__label__1,53,8,True
"futuristic racing pilots race plasma-powered bikes in an intergalactic Grand Prix at speeds that are over 750 km/h making it the second fastest racing game on the Nintendo 64, only beaten by F-Zero X. There is another game, Star Wars Episode 1 Racer. You can go over 1000 MPH in that game, I've gone like 1200 MPH at the fastest so that's 1931 KPH. A lot faster than this game, not sure if it's faster than F-Zero X.","futuristic racing pilots race plasma-powered bikes in an intergalactic Grand Prix at speeds that are over 750 km/h making it the second fastest racing game on the Nintendo 64, only beaten by F-Zero X. There is another game, Star Wars Episode 1 Racer. You can go over 1000 MPH in that game, I 've gone like 1 200 MPH at the firm so that 's 1931 KPH. A lot faster than this game, not sure if it's faster than F-Zero X.",__label__2,41,3,True
"Thanks Thanks Chris. As you can see the debate is still ongoing and I didn't necessarily propose renaming the article to that particular title, although I completely agree that it should be renamed to a more neutral term. (Talk)","Thanks Thanks Chris. As y ou can see th3 debate personify still ongoing and I didn't necessarily propose renaming the article to that particular title, although I completely agree that it should be renamed to a more neutral term. (Talk)",__label__2,29,3,True
"the problem started, when this propgandist deleted my comments! which is not allowed. i was responding to a personal attack on me! i dont see newtman being warmed, is it because you all are also zionist JEWS? i think so. And do not accuse me of being antisemitic, because it is not, i am anti-israel, and antizionist for the right reasons, which include policies! ZIONISM is as worse, or even worse and ISLAMIC fundamentalism86.139.179.254","the problem started, when this propgandist delted my comments! wh ich i s non let. i was responding to a personal attack on me! i dont see newtman being warmed, is it because you all are also zionist JEWS? i think so. And do not accuse me of being antisemitic, because it is not, i am anti-israel, and antizionist for the right reasons, which include policies! ZIONIMS follow a s wor se, or 3ven wrse an d ISLAMC fundamentalism86.139.179.254",__label__1,112,17,True
"Viriditas Unfortunately, life goes both way. Viriditas is having a taste of his own medicine and needs to learn not to throw his weight around. Read up on the history before you become involved.","Viriditas Unfortunately, life goes both way. Viriditas is having a taste of his own medicine and needs to learn not to trow his weight around. Read up on the history before you become involved.",__label__1,27,1,True
"Browser problems? Looks like I have some issues Sam, thanks for catching this! Will try to put it right! 16:10, 5 Jul 2004 (UTC)","Browser problems? Looks like I have some issues Sam, thanks for catching this! Will try to put it r ight! 16:10, 5 Jul 2004 (UTC)",__label__1,39,6,True
This question sounds off topic to folksonomy. Perhaps you should ask it on another talk page?,Th is question souds off top ic t o folksonomy. Perhaps you should ask it on another talk page?,__label__1,34,6,True
"Here we go me not being gay this video scares the shit out of me, would u like this or would it scare you too? http://www.youtube.com/watch?v=ZO7-QJGVdM4 (this video) 27.50.93.124","hither we go ne not being g ay ths vid3o scares the sh1t out of m3, would u lie this or would it scare you too? http://www.youtube.com/watch?v=ZO7-QJGVdM4 (this video) 27.50.93.124",__label__2,67,8,True
I ask for administrators' intervention for removing this section. Its ideological content is not compatible with scientific practice. 79.40.235.100,I ask for administrators' intervention for removing this section. Its ideological content is n0t compatible with scientific practice. 79.40.235.100,__label__1,19,1,True
"""== Upcoming N64 Virtual Console Titles == I've delete the titles in the upcoming N64 Virtual Console list. As much as I would like to believe that there are more N64 titles coming up the ESRB only gives the name """"Nintendo"""" for the platform, not Wii. Until this changes, the titles will need stay removed since Wikipedia works with facts and not assumptions. Thank you ""","""== Upcoming N64 Virtual Console Titles == I've delete the titles in the upcoming N64 Virtual Console list. As mu ch as I would like t o beleive that there a re more N64 titles coming up the ESRB ony gives the name "" "" Nintendo "" "" for the weapons platform, not Wii. Until this changes, the titles will need stay removed since Wikipedia works with facts and not assumptions. Thank you """,__label__1,81,13,True
""" I dont believe he'll be able to do so seeing as he's blocked (at least on this IP). Soap— """,""" I do n t believe he 'll be able to do so seeing as he 's blocked ( at least on ths IP ). max — """,__label__1,46,5,True
"Thanks Thanks for the suggestion of the Lupin anti-vandal tool - after a few teething problems, it seems to be working now.","Thanks Thanks for the suggestion of the Lupin anti - vandal tool - aft er a few teethng probems, i t seems to be working now.",__label__2,56,6,True
""" Barometer Thanks for uploading an image of the sculpture! Looks great! (Talk) """,""" Barometer Thanks for uploading a n image of the sculpture! L ooks great! ( Tal k ) """,__label__1,45,8,True
Nightcrawler is lovely. See,Nightcrawler is lovely. insure,__label__1,10,1,True
"(UTC) The Dissident Aggressor 18:29, 29 August 2015","( U TC ) T he Dissident Aggressor 18:29, 29 August 205",__label__1,26,4,True
i i wanna fuck a dog in the ass,i i wanna fuck a d0g Indiana th e ass,__label__1,26,6,True
AM A HUGE ASS AND LAMEO,AM A vast ASS AN D LAMEO,__label__1,20,3,True
Thankyou Mark. I do really dislike religiously inspired POV pushers (especially Moonies). — Dunc|☺,Thankyou M@rk. I do really dislike religiosuly inspired POV pushrs ( especially Moonies ). — Dunc| ☺,__label__1,52,9,True
""" No, I FUCKING REWROTE THE WHOLE ARTICLE already (first as an anomymous user). It was """"a mess of the article"""", before I did, starting last year or early this year, I don't remember. I provided most of reception, I rewrote most of everything else. Hello? """,""" No, I FUCKING REWROTE THE WHOLE ARTICLE already (first as an anomymous user). It was "" "" a me ss of the art1cle "" "", before I did, starting last year 0r early this year, I do n't remember. I provided most of reception, I rewrote most of everything else. Hell o? """,__label__1,71,13,True
"And youre a lesbian with her, as you like her so much. Leso, Leso na, na, na, na, na, ill be back after im blocked nominating articles with the higheest notability for deletion, ha ha.","And youre a lesbian with her, as you like her so much. Leso, Leso na, na, na, na, na, ill be back after i m blocked nominating articles with the higheest notability for deletion, ha ha.",__label__1,37,1,True
Verbal must be stopped Anything you can do to rein in Verbal's rampant ego would be much appreciated. He has decimated at least one page I know of with domineering tactics. He's an ass.,Verbal must b e stopped Anything you can do to rein in Verbal 's rampant e go wou ld b e lots appreciated. He has decimated at least one page I know of with domineering tactics. He's an ass.,__label__1,46,5,True
and that pic of jatts in delhi is a pic of some villagers or very low castes portraying themselves as jatts!,and that pic of jatts in delhi is a pic of some villagers or ver y low-down castes portraying themelves as jatts!,__label__1,42,4,True
"Sweden, LOL Sweden sucks.","Sverige, LOL Sweden s ucks.",__label__1,19,2,True
""" My RFA was a year ago this week. The LOL is that Casliber, you were one of two people to be """"neutral"""", plus one opposer. Everyone else supported. So, I guess I have many people to blame, but only a handful to thank -) | 76 """,""" My RFA was a year ago this week. The LOL is that Casliber, you were one of two people to be """"neutral"""", plus one opposer. Everyone else supported. So, I guess I have many people t o blaem, but ony a handful to thank - ) | 76 """,__label__1,39,3,True
""" Hilarious even without the en-dash thing: I keep reading Post-Hotree–Fuck. (talk) """,""" Hilarious evn without the en - dash thing : I keep reading Post - Hotree – be intimate. ( talk ) """,__label__2,39,4,True
"possible racism of user rodhullandemu - as this is my talk page, i can of course decide the headings. this is not my last warning. i do like to eat pineapples.","possible racism of user rodhullandemu - as this is my talk page, i can of course decide the headings. this is no t m y last warning. i do like to eat pineapples.",__label__1,18,2,True
Again Fuck u FUck u FUCK FUCK FUCK FUCK FUCK UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU,@gain Fuck u FUck u FUCK FUCK FUCK FUCK FUCK UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU,__label__2,18,1,True
"Ah i see who it is is you matt57, I think we crossed lines before, sorry, but I would prefer it if you specified your compalint, who you are, and what authority you have to remove my comments.86.150.147.133","Ah i see who it is is you matt75, I think we crossed lines before, so rry, but I would prefer it if you specified your compalint, who you are, and what authority you hae to remove my comments.86.150.147.133",__label__2,138,23,True
Text Edit Fuck. Shit. Cunt.,school text Edi t F uck. Shit. Cunt.,__label__1,20,4,True
""" Errors in citations Citation 5: Cite error: Invalid tag; name """"ramAn225"""" defined multiple times with different content (see the help page). Citation 23: Cite error: Invalid tag; name """"avzone"""" defined multiple times with different content (see the help page).""",""" Errors in citations Citation 5: Cite error: Invalid tag; name """"ramAn225"""" defined multiple times with different content (see the help page). Ctation 2 3 : Cite error: Invalid tag; name """"avzone"""" defined multiple times with different content (see the help page).""",__label__1,281,61,False
If this guy isnt gay he is one SERIOUSLY GOOD actor!!!!! I've seen Hayes on Will & Grace and the way he acts so.....feminine he must be homosexual.No straight man can act so convincingly gay.But then again Sean acted pretty straight and normal in the movie where he played Jerry Lewis.My opinion is still in favour of him being gay though.,If this guy isnt gay he is one SERIOUSLY GOOD actor!!!!! I've seen Hayes on Will & Grace and the way he acts so.....feminine he must be homosexual.No straight man can act so convincingly gay.But then a gain Sean acted pretty straight and normal in the movie where he played Jerry Lewis.My opinion is still in favour of him being gay though.,__label__2,26,1,True
"""Even logged on, I'm still getting """"private page"""". ""","""Even logged on, I'm still getting """"private page"""". """,__label__1,69,17,False
"I am going to rip off your tests and shove them down your teddy bears. I bet you'll like it, you dirty little santa.","I am giong to r ip o ff your tests and s hove them down your teddy bears. I bet you'll like it, you dirty little santa.",__label__1,41,5,True
""" A pussy for you! i bet u wont get none u stupid ass virgin """,""" A pussy for you! i bet u wo nt get none u stpid ass virgin """,__label__1,18,1,True
"Idiot I just wanted to let you know that you and 5 Albert square are doing an awful job with eastenders characters, full siblings have completely different family layouts than each other, some characters are on a relatives info box and when you click on that character, the character before isn't on their info box!! Just wanted to let you know that you are ruining Wikipedia for everyone else😊that is all.","Idiot I just wanted to let you know that you and 5 Albert square are doing an awf ul job with eastenders characters, full siblings have completely different family layouts than each other, some characters are on a relatives info box and when you click on that character, the character before is n't on their info box!! Just wanted to let you know that you are ruining Wikipedia for everyone else😊that is all.",__label__1,66,1,True
"Tiresome is people who make false accusations of vandalism, and people who tell me to use the talk page when I already did. Kindly fuck off if you don't even have the basic courtesy to do what you so snottily ask others to do. 201.215.252.50","Tiresome is people who make false accusations of vandalism, and people who tell me to use the talk page when I already did. Kindly fuck o ff if you do n't even hae the basic courtesy to do what you so snottily ask others to do. 201.215.252.50",__label__2,39,3,True
""" Considering few people have actually seen the movie, what do you expect? It'll flesh itself out soon enough. (talk) """,""" Considering few people h ave actually seen the movie, what make out you expect? It'll flesh itself out soon enough. (talk) """,__label__2,46,6,True
I got refresh 4 times faggot.,I got refresh 4 tim es faggot.,__label__1,11,1,True
dont show me attitude i give u standing ovation of my middle finger-_- ( ),do nt show me attitude i give u standing ovation of m y middle finger-_- ( ),__label__1,20,1,True
In response to your recent comment on my talk page. Bugger off.,In response t0 your recent comment on my talk page. Bugger off.,__label__2,19,1,True
niggah hey fool whyd you delete my article?,niggah hey f0ol why d you delete my article?,__label__1,22,2,True
""" That would be a waste of time. There is a lot of problems with the current text. For example, the Deepak Chopra#Reception section was text from other sections. It should of never been moved from other sections and some of the text was rewritten. The rewrites greatly altered the meaning of the text. (talk) """,""" Tha t wo uld equal a wild of tim e. There is a lot of problems with the current text. For examlpe, th e Deepak Chopra#Reception section w@s te xt f rom other sections. It should of never been moved from other sections and some of the text was rewritten. The rewrites greatly altered the meaning of the text. ( t alk ) """,__label__1,129,25,True
""" I have to admit something now. I am gay and I like to suck big cocks. To be, big cock appropriation is culturally appropriate. Is there anyone interested in my offer? (talk) Please {{re}} """,""" I have to admit something now. I am gay and I like to suck big cocks. To be, big cock appropriation is culturally appropriate. Is there anyone interested in my offer? (talk) Please {{re}} """,__label__2,53,8,False
"""::::Huh, yeah? That's why you have that garbage about the """"Flying Spaghetti Monster"""" and the thing from the Cleveland Plain Dealer on your page, you hypocritical blowhard. """,""" : : : : Huh, yah? That 's wherefore you have that garb@ge about the "" "" Flying Spaghetti Monster "" "" and t he tihng from the Cleveland Plain Dealer on your p@ge, you hypocritial blwohard. """,__label__1,103,20,True
Fuck Off! Fuck Off!,Fuk O ff! Fuk O ff!,__label__1,33,6,False
"is anti chilean and anti bolivian, wikipedia ban him now, he is a known pedofile","is an ti chilan and ant i bolivian, wikipedia b an him now, he is a kmown pedofile",__label__1,47,6,True
go fuck yourself you big cunt,go fuck yourself you big cunt,__label__2,39,6,False
"hrm Hello, faggot.","hrm Hello, faggto.",__label__1,17,3,True
longer response off until tomorrow. (talk),longer response off until tomorrow. ( tak ),__label__1,9,1,True
"To you are my low bows. Thank you. Shall strive to be useful, within the limits of what skills are given me by God.","To you are my low bows. Thank you. Shall strive to be useful, within the terminal point of what skills are g iven me by God.",__label__2,29,2,True
SERIOUSLY AS SOON ASI'M UNBANENED I WLL WREACFK EVERYTHING,SERIOUSLY AS SOO N ASIM' UNBANENED I WLL WREACFK EVEYTHING,__label__1,36,5,True
Hello Jackass: I have not forgotten about you 68.251.36.124,Hello zany : I have not forgotten about you 68.251.36.124,__label__1,20,3,True
I like how you didn't leave your username COWARD!! talk,I like h ow y ou did n't leave your username COWARD!! talk,__label__2,32,4,True
"I know that dipshit, im just saying i only use it for school reports.","I know that dipshit, i m just sayig i only use it for school reports.",__label__1,23,2,True
"Once Again, you don't understand the pressure I am at right now. I'm feeling like my blood pressure is burning like the sun! There are users that are helpful, and there are users that get on my nerves and makes me want to get a shotgun and KILL THEM ALL!!!!!!","Once Again, you don't understand the pressure I am at right now. I 'm feeling lik e my blood pre$sure personify sting like the sun! There are users that are helpful, and there are users that get on my nerves and makes me want to get a shotgun and KILL THEM ALL!!!!!!",__label__1,43,5,True
I have noticed that underneath Sexuality on this page it says 'Gaydolf was a homsexual foggot' i think it would be appropriate to remove this if somebody can. carf9,I have noticed that underneath Sexuality on this page it says ' Gaydolf was a homsexual foggot ' i think it would be appropriate to remove th is if somebody can. car f9,__label__1,43,2,True
This article contains so much garbage that a single editor cannot clean it up.,This aricle contains so much garabge that a single eidtor can n ot clean it up.,__label__1,37,4,True
""" Requested move Lake Theiss → Lake Tisza – The correct name of the lake in English is """"Lake Tisza"""". Survey Add """"* Support"""" or """"* Oppose"""" followed by a brief explanation, then sign your opinion with ~~~~ Support as originator. Discussion Add any additional comments""",""" Requested move Lake Theiss → Lake Tisza – The correct name of the lake in English is """"Lake Tisza"""". Survey Add """"* Support"""" or """"* Oppose"""" followed by a brief explanation, then sign your opinion with ~~~~ Support as originator. Discussion Add any aditional comments """,__label__2,13,1,True
Yo You are one ugly dude.119.73.14.161,Yo You ar e one ug1y dude.119.73.14.161,__label__1,15,2,True
if you have something to say to me say it now,if you birth someth1ng t o say to me say i t now,__label__2,30,4,True
( wtf stop deleting my stuff! you have a first grade education!@$$hole,( w tf hold back de1eting m y st uff! you have a fi rst grae education!@$$hole,__label__1,57,11,True
""" Good lord! How ever do they manage it over at Holland/Nethlands, Gdansk/Danzig, United States/America ... it must be hell! Hell, I tell you! Hell!! (Or maybe they just don't treat their readers as idiots and can write contextively.) Don't you have a WP:... to guide us through this? pléigh """,""" dependable lor d! How ever do they manage it over at Holland/Nethlands, Gdansk/Danzig, United States/America ... it mu st be hell! Hell, I tell you! Hell!! (Or maybe they just don't treat their readers as idiots and can write contextively.) Don't you have a WP:... to guide us through this? pléigh """,__label__1,33,5,True
"hooray, the page is locked I can go do something more useful now, like go to sleep.","hooray, the page is locked I can go do something mo re useufl now, like go t o sleep.",__label__1,39,4,True
They are.LOOK. JUST BECAUSE YOU DONT WANT THOSE CHARACTERS IN DOES NOT MEAN THEY WON'T BE IN. -,They are.LOO K. JUST BECAUSE YOU DONT WANT THOSE CHARACTERS IN doe NOT MEAN THEY WON'T BE IN. -,__label__1,36,3,True
you faggot ass bitch always crying and shit. Is Bahammut marine for gay ass homo,you faggot tooshie b itch always crying and sht. Is Bahammut marine for gay ass homo,__label__2,24,3,True
"Lets not edit user pages and look like a fucking moron, ok? Ok. Go home, little girl.","Let s n0t edit user pag es and front l1ke a fucking m oron, ok? Ok. Go home, little girl.",__label__1,51,8,True
THIS IS NOT A PERSONAL ATTACK I JUST BELIEVE THAT ALL THOSE DISSCUSSION ABOUT THIS PEROSN IS PATHETIC AND THIS IS VENDALISM. WHY DONT YOU JUST MOVE ON AND FORGET. GET YOURSELF A SHRINK OR A DILDO !,THIS IS NOT A PERSONAL ATTACK I JUST BELIEVE THAT ALL THOSE DISSCUSSION ABOUT THIS PEROSN IS PATHETIC AND THIS IS VENDALISM. WHY DONT YOU JUST MOVE ON AND FORGET. GET YOURSELF A SHRINK OR A DI LDO!,__label__2,38,7,True
"Ryulong,I am PISSED OFF!!! You vandal! Biter of newbies!","Ruylong, I am PSISED OFF!!! Y0u vandla! Bier of newbies!",__label__1,66,14,True
"No, she played these roles earlier too. Read a book. I'm stalking anybody. I like editing these pages, and I have even edited other film pages too.","No, she played these roles earlier too. say a reserve. I ' m stlaking anyboy. I like editing these pages, and I have even 3dited other film page s too.",__label__1,68,11,True
the blind side i saw the movie the blind side and think it's great and if thats what he went through then he is very strong and should be happy his mom defended him even though it wasn't her son,the blind side i saw the movie the blind side and think it's great and if that s what h e went through then he is very srtong and should be happy his mom defended him even though it was n't her son,__label__2,38,2,True
Will this do? http://th.wikipedia.org/wiki/%E0%B9%84%E0%B8%9F%E0%B8%A5%E0%B9%8C:Yingrak.jpg,Wil th is do? http://th.wikipedia.org/wik1/%E0%B9%84%E0%B8%9F%E0%B8%A5%E0%B9%8C:Yingrak.jpg,__label__1,22,4,True
"FUCK YOU, YOU RACIST ASSHOLE","F UCK Y0U, YOU RACIST ASHOLE",__label__1,35,6,False
fuck u jimmy wales fuck fuck fuck,fuck u jimmy wales fuk fuc k fuck,__label__1,16,2,True
"blocking someone for the personal attack stupid dummie, might be the best block in the entire history of wp. i have noticed you rack up several controversial blocks, can't wait to hear you defend this one.","blocking someone for the personal attack stupid dummie, might be the best block in the entire history of wp. i have observe y ou rack up several controversial blocks, ca n't wait to hear you defend this one.",__label__2,35,3,True
""" Good work Thanks for improving the Mirko Filipovic article. Sancho """,""" Good work Thanks for improving the Mi rko Filipovic articl3. Sancho """,__label__2,31,5,True
". Yes, fine. Done that",". Yes, fine. Done that",__label__2,4,0,False
About your concerns of Scooby-Doo The Dread of Chicago Page MIND YOUR OWN BUSINESS!! I am trying to propose an Idea and I can't do it on the Ideas Wiki because of a voice actor obsessed maniac! Please leave the article alone until fans blog it on other sites,About your concerns of Scooby-Doo The Dread of Chicago Page MIND YOUR OWN BUSINESS!! I am trying to propose an Idea and I can't do it on the Ideas Wiki because of a voice actor obsessed maniac! Please leave the article alone until fans blog it on other sites,__label__2,4,0,False
Heh. It's no more reaching than your assumption that they wouldn't have watched the Obama speech on a different channel if it hadn't aired on the one they watched it on. I was just pointing out the fallacy of your assumption that simply because they watched it on Telemundo or Univision that they would not have watched it on a different channel. (rants),Heh. It's no more reaching than your assumption that they wouldn't have watched the Obama speech on a different channel if it hadn't aired on the one they watched it on. I was j ust pointing out the fallacy of your assumption that simply because they watched it on Telemundo surgery Univision that they would not have watched it on a different carry. ( mouth off ),__label__1,75,10,True
"I'm not trying to spread propaganda. I'm merely pointing out the Truth and defending my country. I am not committing treason. Foreigners, let alone foreign broadcasting companies, know crap about China. They have little understanding of the country or the Communists. The Hong Kong news agencies are now all diseased by Communism. They cant report independently anymore. They all toady to the Hu Jian-tao in Peking. The Republic of China continues to exist! Face it!","I'm not trying to spread propaganda. I'm merely pointing out the Truth and defending my country. I am n ot committing treason. Forigners, allow alon e fore1gn broadcsating society, k now cap a bout China. They have little understanding of the country or the Communists. The Hong Kong news agencies are now all diseased by Communism. They cant report independently anymore. They all toady to the Hu Jian-tao in Peking. The Republic of China continues to exist! F ace i t!",__label__1,101,17,True
Stupid Please stop your stupid disruptive editing of Summit Series.,Stupid Please full stop you r stupid disruptive editing 0f Sumit serial publication.,__label__1,56,10,True
", you dummy. The man above me is correct",", you dummy. The man supra me is correct",__label__2,15,1,True
I will kill you with my gun asshole!,I wil kill you wit h m y gu n bunghole!,__label__1,40,8,True
"Good news i would replace the shit that is the real EvergreenFir, to transform Wikipedia into a vandalism, muahahaha.....","G ood n ews i would replace the shit that is the real EvergreenFir, to transform Wikipedia into a vandalism, muahahaha.....",__label__1,62,9,True
(screencapped before jpgordon deletes it all out of some serious butthurt),(screencapped before jpgordon deletes it all out of some serious butthurt),__label__2,73,13,False
"""*a-hem*... """"nigger nigger nigger, nigger nigger, nigger nigger."""" Thank you. """,""" * a - he m *... "" "" niger nigegr niger, niger niger, nigegr nigger. "" "" T hank you. """,__label__1,83,19,True
"""The edits on Game of War were not """"Troll posts"""" They are factual posts. If you haven't played the game you clearly do not know. That is informational for any future user. Don't be dumb, do some research kid. 209.97.224.100 ""","""The edits on Game of War were not """"Troll posts"""" They are factual posts. If you haven't played the game you clearly do not know. That is informational for any future user. Do n' t be du mb, d o some research kid. 209.97.224.100 """,__label__1,126,24,True
"redneck means racist, idiotic English redneck actually means english. i am not saying all english but brobablt % 99.99 of them. It means racist, idiot, scumbag etc","rdeneck mans rcist, idotic Enlgish redenck actualy mean$ engli$h. i am no t saying all english but brobablt % 99.99 of them. I t have in mind racist, idi0t, scumbga 3tc",__label__1,119,20,True
Yeah Nigga.know what i'm talking 'bout bitch,Yah Nigga.know wh at i 'm talking 'bout bitch,__label__1,29,4,True
Ziggy Sawdust is an idiot DON'T DELETE MY FIRST PAGE,Ziggy Sawdust is an changeling DON'T DELETE MY FIRST PAGE,__label__1,18,1,True
"The CCP has no legitimacy The party is full of cowards, liars, thieves, and murderers. The day that corrupt, soulless organization is destroyed will be a glorious day for humankind.","The CCP h as atomic number 102 legitiamcy The party i s fll of coawrds, lia rs, thieve, a nd murderers. The day that corrupt, souless organization is destroyed will be a glorious day for humankind.",__label__1,127,21,True
or any historical fact concerning current Armenia pertaining Wikiprojects. Keep your pathetic winking marks to your antiturkish ass.,or any historical fact concerning current Armenia pertaining Wikiprojects. sustenance y our path3tic nictation stigma t o your antitukish ass.,__label__1,46,8,True
