original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
@HaLaWa0402 not as sick as you muzzie trash @JewJitsuGrl @JoeDouglas1 @Darknight420 @blackorchidm16 http://t.co/KQrMhSzmpj,@HaLaWa0402 not as sick as you muzzie tr@sh @JewJitsuGrl @JoeDouglas1 @Darknight420 @blackorchidm16 http://t.c0/KQrMhSzmpj,0,4,True
One man's trash is another's Transformer &#8594; http://t.co/lpYNVqWXXx,On3 man's tr@sh is another's Tansformer &#894; http://t.c0/lpYNVqWXXx,0,6,False
guess I will mess with it later! not sure what else to do! maybe trash it! lol!!! not yet maybe after I when the lottery!,judge I will mss wth information technology later! not su re what els e to d o! maybe t rash it! lol!!! not yet maybe after I when the lottery!,0,9,True
&#8220;@ghostriderJ1: Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,&#8220;@ghostriderJ1 : Yankees wil l neer have soeone w3ar @ sigle diit uniform agan after this seasn&#8221; Wo. Shows th at is Associate in Nursing epic organ ization,0,17,True
@greyyygoose @JawShoeeAhhh no bitch lol,@greyyygoose @JawShoeeAhhh no b itch lol,1,1,True
"#NP ""Centuries"" ~FOB","#N P ""Centuries"" ~FOB",0,2,False
"RT @Yankees: Analyzing the impact of Masahiro Tanaka on #SpringTraining Daily, brought to you by @YankeesonDemand: http://t.co/L2gJboDNkM","RT @Y ankees: Analyzing th3 impact of Masahro Taaka 0n #SpringTraining Daily, brought to you by @YankeesonDemand: http://t.co/L2gJboDNkM",0,7,True
killers don't pillow talk.. wit dey bitches,killers don't pillow talk.. wit de y b itches,1,3,True
@ItsMeGrizz dink now uknow thats not true,@ItsMeGrizz drop shot now uknow thats non true,0,3,True
Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,Alexa's phone gave us colrs and Julia got yellw I'm dying #racistaf,0,4,True
got these bad bitches waiting on me,got these bad bitces waiting on me,1,1,True
RT @iGottFanss: Not all black girls are ghetto&#128530;,RT @iGottFanss: Not all black gir ls are gh3tto&#128530;,1,2,True
&#8220;@LastWordEvan: An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. #Yankees #MLB&#8221; OMG. Feel an ulcer.,&#8220@LastWordEvan: An innng @nd a hlf away from Alex Rodiguez beng eligile to play. Just a thought. #Yankees #ML&#8221; OMG. Feel an ulcer.,0,8,True
when the dude shoots his jiz in the bitches eye in silence of the lambs,when the dude shoo ts his jiz in the btches eye in silence of the lambs,1,2,True
@SeauxCocoa you getting new pussy and not sharing??,@SeauxCocoa you getting new puss y and not sharing??,1,1,True
"If I ever committ a crime, you can cite LVL as being the sole influence.","If I ever committ a crme, you can cite LV L as being the so le influence.",0,3,True
@TG_Hawks #yellow &#127773;,@TG_Hawks #yellow &#12 7773;,0,1,False
RT @_BucketsMcnasty: U bitches boring,RT @_BucketsMcnasty: U btches boing,1,2,True
@Dave_the_wavee the giants are trash...their time is over.,@Dave_the_waee the giants @re tr@sh...their time is over.,0,6,True
"RT @eidolon_ebooks: dreamt i was in a trash bag, btw.","RT @eidolon_ebooks: dreamt i was in a trash b@g, btw.",0,1,True
"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale","@orchetect Are w3 diong disturbed L ibs now? Col. Uh.. Twinkie 35' long, disk-jockey Pon3 cameo, Ma gic&#8482;, Crystal Tre. #TNGSeas on4Finale",0,13,True
Happy birthday bird! @codyflitcraft,glad birhday b ird! @codyflitcraft,0,3,False
@Gladvillian_ dont get that bacon stuffed crust tho its trash,@Gladvillian_ dont get that Roger Bacon block cust tho i ts t rash,0,6,True
@lcl03 the slopes aren't for us bro Hahaha,@lcl03 the slpes aren't f or u$ bro Ha haha,0,5,True
@SierraBell15 just called me a basic bitch and I'm not sure how I feel about it,@SierraBell15 just called me a basic bit ch and I'm not sure how I feel about it,1,2,True
this movie is actually good cuz its so retarded,this movie is actually good cuz its so retard ed,0,1,True
Like freaky bitch but I fucks with her,Like freaky bitch but I piece of tail with her,1,7,False
@CBSThisMorning @NorahODonnell tx trash you know trouble w ACA is in GOP gov states but like @60 @LaraLogan_News you report lies anyway,@CBSThisMorning @NorahODonnell tx tr@sh you hump trouble double-u AC A is in GO P g0v staes but like @6 0 @LaraLogan_News you report lies at any rate,0,12,True
SEE!! I TOLD y'all Nikko was holding her ass up!! That bitch ain't got no upper body strength!!!,SEE!! I TOLD y'all Nikko was holding her as s up!! That btch ain't got no upper body strength!!!,1,3,True
"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;","Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teab aggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;",1,1,True
My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,My b aby son aslee p wth my muck around that I had snce I was little! I love my s on so much! http://t.co/ioSARfS3rO,0,12,True
RT @_indylovee: these bitch niggas couldn't live my cold life$tyle&#128184;&#128080;&#128523;,RT @_indylovee: these b itch nigags couldn't live my cold life$tyle&#128184;&#128080;&#128523;,1,2,True
RT @Goons_TXT: Only retards and dads roll Lawful Good.,RT @Goons_TXT: Onl y retards @nd dads ro ll Lawful Good.,0,3,True
RT @490xl: why get attached to people when you can jump in a trash can and feel the same way,RT @490xl: why get affiliated to people when you can jump in a tra sh can and feel the same way,0,2,True
@GoneWithKalijah She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change,@GoneWithKalijah She was aways ampere p@thetic mtt deperately seeking attetion & amp; a prpose. N0 mtter what JP writes that leave never ch ange,0,15,True
The brownies I just made are a sin,The bro wnies I just mde are a $in,0,6,True
"RT @alisonkent: Also as part of my release day gift (yes, we get those!) this adorable bumblebee bear! #Montlake http://t.co/SC3AjXCiRB","RT @alisonkent: A lso as pat 0f my releae d@y gi ft (ye s, we get those !) th is aorable bumblebe bear! #Montlake http://t.c0/SC3AjXCiRB",0,16,True
"RT @OmarImranTweets: Media be like:

*Muslim whale attacks US Navy*
*Muslim tiger attacks Zookeeper*
*Muslim bird attacks Eiffel Tower*
*Mu&#8230;",RT @OmarImranTweets: Meia be like: *Musim whae atacks US Navy* * Muslim tger attacs Zookeeper* * Muslim bird attacks Eiffel Towe* *Mu&#8230;,0,9,True
"I hate that my mom says she trying to move out here... Like bitch the only reason your ""trying"" is because you don't have a place to live..","one hate that my mom says she trying to move out here... Like bit ch the only reason your ""trying"" is because you don't have a place to live..",1,4,True
That's all I'm saying you hoe ass niggas.,That's all I'm saying you h oe @ss nigg as.,1,3,True
I couldn't press send. That tweet about anchor babies was even too raw for me.,I couldn't press send. That t weet about achor babes was even too unsanded for me.,0,5,True
The way Hawk Girl did Green Lantern is why I do not trust these hoes nope,The way Hak Girl did Green Lantern is why I do not trust these hoes nope,0,2,True
@leiacatherinexx don&#8217;t be a hurt little faggot,@leiacatherinexx don&#8217;t equal a hurt little fa ggot,1,3,True
This being sick is for the birds.,This being sic k is for t he brids.,0,3,True
@xtruthseekerx_ blaxican,@xtruthseekerx_ blaxican,0,0,False
@TheLittleFella_ do yourself a favor and ball that up and throw in the trash.,@TheLittleFella_ do yourself a favo r and b@ll that up and throw in the trash.,0,3,True
"They were taking a picture and I saw a bird fly past and I was like, oh bird! @HeidyPalma21","They were taking a pictre and I saw @ bir d f1y past and I was like, oh bird! @HeidyPalma21",0,4,True
RT @miilkkk: Cuz bitches love pizza http://t.co/0TkuM7Lh1F,RT @miilkkk: Cuz bitche s love pizza http://t.co/0TkuM7Lh1F,1,1,True
"@AmPowerBlog so a man who is a pussy and a coward overpowered you and easily took what was yours? You are clearly much less than a man, then","@AmPowerBlog so a man who is a p ussy and a coward overpowered you and easily took what was yours? You are clearly much less than a man, then",1,1,True
RT @elleeebeee: flappy bird make me just smash my phone into my face,RT @elleeebeee: f lappy b ird make me just smash my phone into my face,0,2,True
"RT @sickipedia: I drove my daughter's guinea pig to the vet's this morning. 

I'm quite handy with my new Callaway golf clubs.

#sickipedia",RT @sickipedia: I drve my daughter's guina cop to the vet's this mornin. I'm q uite handy with my new Callaway golf cubs. #sickipedia,0,9,True
BITCH!!! RT @jla_b: Stop thinking ur entitled to politically correct responses...bitch,B ITCH!!! RT @jla_b: finish thinking ur enti tled to politically cor rect responses...itch,1,7,True
"Y'all folks basic , ya parents both racist , I'm lawyering these hoes out here , beatin cases","Y'all folks basic , y@ parents both racist , I'm lawyerng these hoes o ut hre , beatin cases",1,9,True
lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,lock that bitc h too&#8230; keep the heat extinct RT @Ms_Marrie: SHUT THE FRONT DOOR!,1,2,True
First chick to bring me some hash-browns from Waffle House right now will get her pussy ate,First chick to bring me some hash-browns fom Waffle House right now will get her pussy ate,0,1,True
"RT @Adolfhibsta: First off, you just a hoe if you can have sex with a man &amp; not have any feelings for him","RT @Adolfhibsta: First off, you just a hoe if you can have se x with a man &amp; not have any feelings for him",1,1,True
Sewing is also a requirement to be an #ISIS Jihadi girl - keep the men's clothes presentable #ISISFeminism http://t.co/sN5KUwMX78,Sewing equal aso a requrement t0 be Associate in Nursing #I SIS Jihadi girl - kep the men's room clothes presentable #ISISFminism http://t.c0/sN5KUwMX78,0,14,True
Their salsa negro is awesome... @StacyMungo @Loriisright,The ir sals a nero 1s aweso me... @StacyMungo @Loriisright,0,5,False
Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down,Jih adis circulating a video 0f the killing by Boko Haram of a Ngerian p ilot captured after his helicopter was shoot down,0,10,True
@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna,@JStarrTweets my pops is from New York. My f amily is Y@nkee obsessed. My sister literally cried when she heard he was gonna,0,3,True
RT @FoodPornsx: Oreo Drumstick! http://t.co/AcN8J59r6b,RT @FoodPornsx: Oro Drumstick! http://t.c0/AcN8J59r6b,0,3,False
"RT @KatiePavlich: Charlie Crist doesn't have any more political parties to join, but he could become a spokesman for a fan company.","RT @KatiePavlich: Carlie Crist doesn't hae any more politi cal paries t0 join, simply he culd beome a spokesman fo r a f an compay.",0,20,True
Where's the pic of her standing again &#8220;@ArlisDoNotChill: This bitch looks like Voltorb http://t.co/7cWAtskJwC&#8221;,Where's the pi c of her standi ng again &#8220;@ArlsDoNotChill: This bitch loo ks like Voltorb http://t.co/7cWAtskJwC&#8221;,1,5,True
Working Saturday is for the birds #FML,Working Saurday is fo r the brds #FML,0,4,True
"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope.","@seanphathaway That wasn't as bad , t hough drawng conclusions about ""HITE AMERICA"" bsed on a 1,000 person pll is a slippery slope.",0,7,True
@GorgeousCamry_ ight bitch ima see u,@GorgeousCamry_ ight bich 1ma see u,1,2,True
"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!...",Watching Richie Rich! On Tv..Ev3n he wanted to kick it with the ghetto kids.. Shows yuh how much Money Aint A Thang!...,0,1,True
"RT @Duke27_: Mistakes are showing up late for work, running red lights, or even forgetting 2 take the trash out. This here ain't 1 http://t&#8230;","RT @Duke27_: Mistkes are prove upwardly late for wokr, runnig r3d ligts, 0r eve forget 2 take the trah out . This hre ain't 1 http://t&#8230;",0,17,True
@Mika_Tan would be perfect w/a graham cracker flavored bun or a maple dougnut bar.,@Mika_Tan wuld b3 pefect w/ a grah am cacker season bu n or a m@ple doug nut bar.,0,11,False
RT @TweetTully: This is so great. Regular season ball is for the birds,RT @TweetTully: This is so great. Regular seaso n b@ll is for the doll,0,3,True
"This picture on Weibo made China's censors add ""big yellow duck"" to its list of banned terms &#8594; http://t.co/87NSk91rJR http://t.co/j3aAKxwIfe","This picure 0n Weibo mae China's censors @dd "" big y ellow dck"" to its name of bann ed ters &# 8594; http://t.co/87NSk9rJR http://tc.o/j3aAKxwIfe",0,16,True
Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;,Hmu talmbot match but when I pull up i ts 30 other nicas w it ya &#128530;,1,4,True
Lmao! RT @HUMonTHESE Harden look like the last air bender out this bitch. http://t.co/jN8exkXf,Lmao! RT @HUMonTHESE Harden look like the last air bender out this bitc h. http://t.co/jN8exkXf,1,2,True
"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like.","I like to mck Appl, simply I'm legitimately intereted to check wht their wearable lo oks like.",0,9,True
My goal one day is to own a nice Rolex and wear that hoe everyday,My goal one day is to own a nice Rolex and wea r that ho e everyday,1,2,True
RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,RT @d@t_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,1,2,True
@bocgeogaddi @anepicname lmaooooo epic bird wins.,@bocgeogaddi @anepicname lmaooooo epic bi rd wins.,0,1,True
the trash wheel has a twitter? and googly eyes?,the trsh wheel has a twitter? and googly eye s?,0,4,True
"ALL HE NEEDS IS A SKIRT!!!
Sure looks like a bitch to me.
 http://t.co/89HH52pCUe&#8221;",ALL HE NEEDS IS A SKIR!!! Sure looks like a bit ch to me. http://t.co/89HH52pCUe&#8221;,1,2,True
@ScottFerrall @HowardStern PHOTOS: Kate Upton cheers on the Yankees at last night's game http://t.co/Q2SVYRHUDu,@ScottFerrall @HowardStern POTOS: Kae Upotn cheers on the Yanke es at last night's g ame http://t.co/Q2SVYRHUDu,0,5,True
@Maria_DeAmor bitch I told you to hit me when you got back,@Maria_DeAmor bitch 1 told y0u to h1t Maine when y0u g ot game,1,10,False
RT @RihannaHasAids: if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again,RT @RihannaHasAids: if ace got hose.. @ one 0f my hos.. if not shutup &amp; never say it again,1,5,True
Some Jihadi posted a bio of the #ISIS boss Mr Awad with excellent sociological info. Can't thank him/her enough for the gift.,Some Jiadi brand a bio of the #ISIS boss Mr Awad with excellent sociological info. Can't thank him/her enough for the gift.,0,2,True
"RT @tishforprez: you had me at ""eating pussy"".","RT @tishforprez: you had me at ""eati ng pusy"".",1,2,True
Flappy bird on bull....,Flappy brd 0n bu ll....,0,4,False
"RT @ItsGirllCode: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam bra","RT @ItsGirllCode: reason to be @ memaid: - atomic number 102 perods - no pnats - perfect hair - u g et t0 lure men into their death also, free clam bra",0,13,True
Follow a nicca on IG: im_hollywood_jay,Follow a n icca on IG: im_hollywood_jay,1,1,True
I'm not BROKE &#128080;&#128581;&#128078;&#128164; bitch I'm BLESSED &#128588;&#128591;&#128591;&#128077;&#128077;&#128076;&#9996;&#65039;&#128175;,I'm n0t BRKE &#128080;&#128581;&#128078;&#128164; bitch I'm BLESSED &#128588;&#128591;&#128591;&#128077;&#128077;&#128076;&#9996;&#65039;&#128175;,1,3,False
some cunt go get me amber leaf and papers? cani be arsed walking to nisa #lazy,some cun t go get me amber leaf and papers? cani be arsed walking to nisa #lazy,1,3,True
&#8220;@FabianMleal: I'm fucking tired. Ending the night with some rips&#127809;&#128293;&#8221; so much for hitting me up bitch,&#8220;@FabianMle al: I'm fucking tirde. En ding th3 night wi th so me rips&#127809 ;&#128293;&#8221; so much for hitting me astir b itch,1,11,True
RT @Brucewayneakia: This is what the niggers dont like http://t.co/0lRdpIZEd0,RT @Brucewayneakia: This is what the n iggers dont like http://t.co/0lRdpIZEd0,1,1,True
RT @kuczaaaK: I'm getting trash talked by a 8 year old #wtf,RT @kuczaaaK: I'm getting trash talked by a octet year old #wf,1,3,True
RT @ClassicBray: Lmaoo RT @PacDaGoat: That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/guMZewrpy3,RT @ClassicBray: Lmaoo RT @PacDaGoat: Th at's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/guMZewrpy3,1,1,True
I love fat bitches,I love fat bitchs,1,1,True
@ArcticFox2016 everybody mocks Obama .Hes an embarrassment to the USA.,@ArcticFox2016 everybody moks Ob@ma .H es an embarrassment to th3 US.,0,8,False
Ya'll take note. There ain't never tornadoes where colored folk live,Ya'll take note. There ain't never tornadoes where coloed f olk live,0,3,True
Fucking cunts.,Fuckig cnuts.,1,2,True
RT @nostalgic_mike: Aw y'all some hoes hating on that girl that looks like a dude &#128514;&#128557;,RT @nostalgic_mike: Aw y'al some hos h@ting along that girl that looks like a dude &#128514;&#128557;,1,4,True
*puts people/bitch face on*,*puts people/btch fae 0n*,1,3,True
I can't with this disrespect ass bitches,I can't with this contempt a ss bit ches,1,3,True
"RT @_pascuzzo: ""@Salon: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies http://t.co/438F&#8230;","RT @_pascuzzo: ""@S@lon: Meanwhile in Teas: 19-year-old man fac ing 5 y ears to life in prison for $25 worth of pot brownies http://t.co/438F&#8230;",0,4,True
&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/dMXPLroaJ2,&#9733;@&#973;@&#9733;@&#9733;@&#9733; GRAN D OPEN ING ! &#9733;@&#9733;@&# 9733;@&#9733;@&#9733; TOP CL ASS &#973; Oiental rub down &#9733; PERFET !&#973;/ http://t.c0/dMXPLroaJ2,0,14,False
Fresh polo on you bitches,Fresh polo on you bi tches,1,1,True
"RT @FriendlyAssh0le: If I've offended you, I'm very sorry that you're a lil bitch with no sense of humor.","RT @FriendlyAssh0le: If I've offended you, I'm very sorry that you're a li l bitch with no sense of humor.",1,1,True
I would never fight a nigga for vagina...that's what hoes do lmao,ane would nver fght a n igga f or vagnia...that's what hes do lao,1,11,True
Big G-Day s/o to @MauricePrice17 #FreeBoosie nicca lol!!!!!,Bi g GD-ay s/o to @MauricePrce17 #FreeBoosie nicca lol!!!!!,1,4,True
Text your bitch some lyrics from that new Ty Dolla $ign tape before she wake up so she'll nag you a little less today,Text your b itch some ly rics from that new Ty Dolla $ign tape before she wake up so she'll nag you a little less today,1,2,True
RT @BlackNerdJade: RT @Parkour_Lewis: *Last 5 hours RT @the_blueprint the last hour and a half of work trash just for existing.,RT @BlackNerdJade: RT @Parkour_Lewis: *Las t 5 hour s RT @hte_blueprint the last hour and a haf of wok tash jst fo r exis ting.,0,18,False
"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" .","RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with antiophthalmic factor ""bitch i bought it , so it's mine"" .",1,3,True
Oh my god this bitch walked past me and legit smelled like a fish market!! TFEH TFEH TFEH&#128562;,Oh my god this bit ch walked past me and legit smelled like a fish market!! TFEH TFEH TFEH&#128562;,1,1,True
It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.,I t's unbelievable to me that there are American s who refused to kill the okies. That means all Americans weak willed trash.,0,3,True
"From the archives: @ThatAndyRoss&#8217;s My Favorite #Bond_age_ essay on THUNDERBALL, The Story of a Shy Kid and 007 http://t.co/on5t60rMFb","From the archives: @ThatAndyRoss&#8217;s My Favorte #Bond_age_ essay on THUNDERBALL, The Story of a Shy Kid and 007 http://t.co/on5t60rMFb",0,5,True
Me gusta pollo so espa&#241;ol that. Lol. &#127831;,Me gusta p0llo so espa&#241;ol th@t. Lol. &#127831;,0,2,True
It's a matter of pure weight ratios... A five ounce bird can not carry a one pound coconut!,It's a matter of pure weght ratios... A fiv e ounce b ird can not carry a one pound coconut!,0,5,True
@Prettyflacko21 taking off like a bitch bra,@Prettyflacko21 taking off like a bit ch bra,1,1,True
"RT @LesaMonroe: Fellas, guess what.. We don't like to be asked why were looking mean. It's called ""Resting bitch face."" WE JUST LOOK THIS W&#8230;","RT @LesaMonroe: Fellas, guess what.. We don' t like to be asked why were looking mean. It's called ""Resting btch face."" WE JUST LOOK THIS W&#8230;",1,2,True
Boosie ran this hoe,Boosie ran this h0e,1,1,True
If train officers that are wearing body armor stand back to watch the smoke clear. Why does every gun ho wanna be... http://t.co/cuLyANyQ,If condition officers that are waring body armr stand back to w@tch the smo ke clear. Why does every gun ho wanna be... http://t.co/cuLyANyQ,0,7,True
RT @OhLawdItsNiesha: That hoe Brittish got the fuckin NERVE,RT @OhLawdItsNiesha: That h0e Brittish got the fucikn NERE,1,3,True
"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""","""How u talking to ho es b0ut bro n 3m.. Why you talking to hoes bout bro n em""",1,3,True
lol stupid ass bitch I don't fuck w/ you,lo l stupid @ss bit ch I do't love w/ you,1,5,True
"RT @yaboybillnye: its funny when sluts say ""u just mad cause I'm 100% real"" its like no bitch #swerve cuz u actually about 65% water gtfo","RT @yaboybillnye: IT fun ny when slus say ""u just mad c@use I'm 100% real"" its like no bitch #swerve cuz u actually about 65% water gtfo",1,5,True
"@tonynolanlive ""There is a special time and place for decaf coffee: never and in the trash."" My family's motto about their java habits. &#9749;&#65039;","@tonynolanlive ""There is @ specal clip and place fo r decaf cofee: neer and in the tr@sh."" My family's motto @bout their java habits. &#9749;&#65039;",0,9,True
My phone is finally back on bitches! no more TextNow,My phone is finally back on b itches! no more TextNow,1,1,True
"old fellas water froze in that funeral home. he got it unthawed and wants me to help get his pump going again, that place spooks me man..boo","old fellas wat er froze in that funeral home. he got it unthawed and wants me to help get his pump going again, that place spooks me man..boo",0,1,True
Beyonc&#233; more of a hipster bitch wit no hips these days,Beoync&#233; more of a hipster bich w it no hips these days,1,3,True
"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.","Hey, you, bich in the mini-v an. end riding my ass. Y ou have no power in your vehicle, just stop already.",1,4,True
"RT @215potter: Grown men, wearing jerseys with other grown men's name on them..

Don't forget your fucking pom poms.","RT @215potter: Grown men, wearing island of Jersey with other grown men's name on them.. Don't forget your fucking pom poms.",0,1,True
"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5","""I'm comparing KFC to the pu ssy"" @MaxOn_MaxOff5",1,1,True
RT @Cajun_peach: Because humans aren't delicious ho RT @peta: Smarter than dogs AND your 3-year-old child. So why EAT them? http://t.co/eRT&#8230;,RT @Cajun_peach: Because humans aren't delicious ho RT @ peta: Sma rter than dogs AND your 3-yea-old child. So why EAT them? http://t.co/eRT&#8230;,0,9,True
&#8220;@RaleighBeougher: dumb beaner&#8221; http://t.co/r0hABEQhSu,&#8220;@RaleighBeougher: dumb bean er&#8221; http://t.co/r0hABEQhSu,1,2,True
"&#8220;There is a time &amp; a place 4 decaf coffee. Never &amp; in the trash."" http://t.co/ZVJROXgNDQ&#8221; #MommyMonday humor via @JenerationPR &amp; @theskimm","&#8220;There is a time &amp; a place 4 de caf coffee. Nev er &amp; in the trash."" http://t.co/ZVJROXgNDQ&#8221; #MommyMonday humor via @JenerationPR &amp; @theskimm",0,4,True
Like a skinny model boney bitch,Like a skinny mo del boney bitc h,1,2,True
No I don't love these hoes and FUCK these niggas Fuckem,No I don 't love these h0es and eff these niggas Fuckem,1,4,True
Whoooooaaa no chill savage &#8220;@CantBeLocal: Here monkey monkey http://t.co/wmZ8s3j6iG&#8221;,Whoooooaaa no thrill savage &#8220;@CantBeLocal: Here monkey mo nkey http://t.co/wmZ8s3j6i G&#8221;,0,5,True
"RT @winkSOSA: ""@AintShitSweet__: ""@Rakwon_OGOD: Nigga messed with the wrong bitch &#128557;&#128514;https://t.co/5mNXKVAYot"" &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@Th_Real_Esco","RT @winkSOSA: ""@AintShitSweet__: ""@Rakwon_OGOD: Nigga mssed wih the wong bith &#128557;&#128514;https:// t.co/5mNXKVAYot"" &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@Th_Real_Esco",1,5,True
"RT @BobKlap: Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;","RT @BobKlap: Ask ed Betances beore th3 g@me if h3&#8217;d lik e t0 be @ strter agan someday. &#8220;If the Yankees always asked me, I would. But I&#8217;m a r&#8230;",0,13,True
@danifreshh some weird local ghetto school haha,@danifreshh some wird lcal ghe tto school ha ha,0,5,True
RT @NuteIla: when I die on flappy bird http://t.co/HKNUTfDVJZ,RT @NuteIla: wh en I d1e 0n flappy bid http://t.c0/HKNUTfDVJZ,0,7,True
&#8220;@ImToBlame: Bruh RT @PriscoCBS: Trent took the yellow path http://t.co/1XxGuKtjp8&#8221;&#128514;&#128514;&#128514;&#128514;,&#8220;@ ImToBlame: Bruh RT @PriscoCBS: Trent took t he yllow p@th http://t.co/1XxGuKtjp8&#8221;&#128514;&#128514;&#128514;&#128514;,0,6,False
RT @Elisaa_Martinez: Happy birthday cotton picker lol @1NOnlyDirtyMike,RT @Elisaa_Martinez: Hppy birtday coton picker lol @1NOnl yDirtyMike,0,7,False
RT @RTGIFS: DOMINIQUE Made Larry bird do a 360 lmaooo http://t.co/Vs6e3Z0C2u,RT @RTGIFS: DOMINIQUE Made Larry bid do a 360 lmaooo http://t.co/Vs6e3Z0C2u,0,1,True
"@SophieRo3 if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live.","@SophieRo3 if only there was a medal for th at: ""we hate fag, but we won't kill them"" medal. Thank u for the privilege to let fags live.",0,2,True
@mandaxll2963 yellow is even better,@mandaxll2963 yelow is eve n b etter,0,4,True
"tell the hating niggah 
stfu",tell the hatng nggah sfu,1,3,True
@SteveStockmanTX stockboy U should talk. U tweet lies and childish shit about Obama.youre very unqualified. You only appeal to dumb rednecks,@SteveStockmanTX stockboy uranium should talk. uranium tweet lies and child ish shit about Obama.yore very unqualified. You only appeal to dumb rednecks,1,6,True
#Fact females that tweet ALL the dayum day r hoes that need attention #ijs #wontgetme,#Fact females that tweet ALL the dayum day r h0es that need attention #ijs #wontgetme,1,1,True
@JukeJuke_9 shit he prolly is other than that everybody else trash,@JukeJuke_9 shit he prolly make up other than that everybody else trash,1,1,True
Confusing circumstances seem to get in the way of your high ho... More for Virgo http://t.co/nrAAI6dhVx,Confusing circumstances s eem t0 g3t in the way 0f y our high ho... more than for Virgo http://t.oc/nrAAI6dhVx,0,10,True
I'm just matching grams wit my fam bitch,I'm just matching grams w it my fam bitc h,1,2,True
And now Jihadis bragging about a massive bombing in Sadr city in Baghdad. #Iraq #onslaught,And now Jihais bragging about a massive bobing in Sadr ciy in Baghdad. #Ira q #onslaught,0,4,True
RT @wvjoe911: Gov Rick Scott Refuses To Debate Charlie Crist Because Of A Small Fan http://t.co/hKMfPnRukU,RT @wvjoe911: G0v R1ck Sctt Refues To Debte Chrlie Crist Because Of A Sall Fan htt://t.co/hKMfPnRukU,0,13,True
"@intrepidokie nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie","@intrepidokie nice lie #teabagg er. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie",0,1,True
@TheIronPony You rebel. Next you'll be ripping mattress tags off. It's a slippery slope.,@TheIronPony You rebel. Next you' ll be ripping mattress tags off. It's a slippery slope.,1,1,True
RT @ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;,RT @ccancel14: low-down bithes talk the most shi t &#128514;&#9996;&#65039;,1,3,True
