original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
"in between all the emotional seesawing , it's hard to figure the depth of these two literary figures , and even the times in which they lived . but they fascinate in their recklessness .","in between all the emotional seesawing, it 's hard to figue t he depth of these two literary figures, and even the times in which they lived. but they fascinate in their recklessness .",__label__2,45,3,True
"personal velocity has a no-frills docu-dogma plainness , yet miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire . she boxes these women's souls right open for us .","personal velocity has a no-frills docu-dogma plainness , yet miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire . s he bo xes thse womanhood 's sous right surface fo r uranium.",__label__2,219,41,False
i cry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind .,i cry for i spy -- or i would if this ltest and laziest imaginable of all vintage - tv spinoffs were capable of engendering an emotional response of any kind.,__label__1,37,1,True
good-looking but relentlessly lowbrow outing plays like clueless does south fork .,good - looking b ut relentlessly lowbrow outing plays like cleless does south fork.,__label__1,24,2,True
a rarity among recent iranian films : it's a comedy full of gentle humor that chides the absurdity of its protagonist's plight .,a rarity among recent iranian films : it 's a comedy full of gentle huor that chides the absurdity of its protagonist 's plight.,__label__2,30,1,True
"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .","you could say that it 's slow astatine ti mes, you could say that a few of the characters act in means that real peope would n't, but one thing you could n't say is that alias betty is predictable.",__label__2,62,4,True
francophiles will snicker knowingly and you'll want to slap them .,francophiles will snort knowingly and you 'll want to slp them.,__label__1,25,2,True
formula 51 is so trite that even yu's high-energy action stylings can't break through the stupor .,formula 51 i s so tr ite that even yu 's high - energy action stylings ca n't break through the stupor.,__label__1,35,3,True
"texan director george ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .","texan director george ratliff had unlimited access to families and church meetings, and he pitch fasciating psychological fare.",__label__2,30,2,True
"wedding feels a bit anachronistic . still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin .","wedding feels a bit anachronistic . still, mot every low - budget movie must be quirky or bleak, and a happy ending is no cinematic sin.",__label__1,31,1,True
writer and director otar iosseliani's pleasant tale about a factory worker who escapes for a holiday in venice reveals how we all need a playful respite from the grind to refresh our souls .,writer and director otar iosseliani 's pleasant tale about a factory worker who escapes for a holiday in venice reevals h ow we all need a playul respite from the grind to refesh our souls.,__label__2,54,4,True
an intimate contemplation of two marvelously messy lives .,an intinate contemplation of two marvelously messy lives.,__label__2,16,1,True
a captivating and intimate study about dying and loving . . .,a captivatig and intimte study about dying and love...,__label__2,27,3,True
"with nary a glimmer of self-knowledge , [crane] becomes more specimen than character -- and auto focus remains a chilly , clinical lab report .","with na ry a glimer of self - knowledge, [ crane ] becomes more specimen than character -- and auto focsu remains a chilly, clinical lab report.",__label__1,46,5,True
"a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s .","a mightily and telling story tht essay forbidden love, racial tension, and other issues that are as valid tdoay as they were in the 1950s.",__label__2,48,4,True
it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel .,it seems like i hve been waiting my whole life for this movie and now i ca n't wait for the sequel.,__label__2,39,4,True
"with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in .","with we were soldiers, ho1lywood makes a valiant undertake t o tell a story about the vietnam war before the pathoolgy set in.",__label__1,54,7,True
"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .","i prfer soderbergh '$ concentration o n his tw o lovers over tarkovsky 's mostly manful, mostly patrirchal dbeating societies.",__label__1,61,10,True
a riveting documentary .,a rieting documentary.,__label__2,9,1,True
. . . too dull to enjoy .,. . . t oo d ull t o enjoy.,__label__1,20,3,True
jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives .,jarecki and gibney do find enough material to bring kissinger 's record into questoin and explain how the diplomat 's tweaked version of statecraft may have cost thousands and possibly milions of lives.,__label__1,49,3,True
"abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . the only problem is that , by the end , no one in the audience or the film seems to really care .","wantonness spnds 90 ninutes trying figure ou t whethr or not some cocky peudo - intellectual kid has by choice left college or was killed. the only problem is that , by the end , no one in the audience or the film seems to really care .",__label__1,78,10,True
i was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon .,i was impressed by how many tit - for - tat retaliatory responses the filmm@kers allow before pulling the plug o n the conspirators and averting an american - russian armageddon.,__label__1,46,4,True
manages to be sweet and wickedly satisfying at the same time .,mangaes to be sweet and wickdly stisfying at the same ti me.,__label__2,38,6,True
"a real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .","a real story about rattling peole living their li ves concerned aout the future of an elderly, mentally handicapped family member.",__label__2,47,5,True
"be prepared to cling to the edge of your seat , tense with suspense . the ring never lets you off the hook .","be prepared to cling to the edge o f yur seat, t ense with suspesne. the phone never 1ets yo u o ff th3 h ook.",__label__2,86,13,True
i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .,i can easily imagine benigni's pinocchio becoming a christmas perennial . coal is n't as easy t o c ome by as it used to be and this would be a wortyh substitute for naughty children 's stockings.,__label__2,41,3,True
"unexpected moments of authentically impulsive humor are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity ofemotional recovery .","unexpeced moments of authentically impulsive humor are the hallmark of this bittersweet, uncommonly sincere movie that portrays th3 frank humanity of emotional recovery.",__label__2,47,4,True
"john carlen's script is full of unhappy , two-dimensional characters who are anything but compelling .","john cralen 's scrpt is full 0f unhapy, two - dimensioal ch@racters who are anytihng but compelling.",__label__1,61,9,True
"although the sequel has all the outward elements of the original , the first film's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .","although the sequel has all the outward elements of the original, the first film 's lovely flakiness is gone, replaced by the constrained funniness found in the dulest kiddie flicks.",__label__1,46,2,True
"a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .","a attender an d touhcing drama, based on the true story o f a troubled african - american 's quest to come to ter ms with his origins, r3veals the yearning we all have in ou r hearts for acceptance within the family circle.",__label__2,92,10,True
"the soupy end result has the odd distinction of being playful without being fun , too .","the soupy end result has the odd distinction of being playful witout bei ng f un, too.",__label__2,31,3,True
"like its title character , esther kahn is unusual but unfortunately also irritating .","like its title character, esther kahn is unusual but unfrtunately also irritating.",__label__1,24,2,True
"none of this is meaningful or memorable , but frosting isn't , either , and you wouldn't turn down a big bowl of that , would you ?","mone 0f this is meaningful 0r memorable, but frost is n't, eiter, and you wou ld n't turn down a big bwl of that, would you?",__label__1,81,12,True
"the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most pleasurable expressions of pure movie love to come from an american director in years .","the film has the high - buffed gloss amd high - octane jolts you expect of de palma, but w hat mak es 1t transportig is tat it 's also one of the smartest, most pleasuralbe expressions of pue movie lo ve t o c ome from an american director in yea rs.",__label__2,233,39,True
"brash , intelligent and erotically perplexing , haneke's portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .","nervy, intelilgent and erotically perpexing, haneek 's porrait of an upper class austrian socieyt an d the suppression of its tucked away devil is uniquely fel t with a sardonic jerking.",__label__2,138,23,True
a rather average action film that benefits from several funny moments supplied by epps .,a rather average action film that benefits from several funny instant supplied by epps.,__label__1,23,1,True
"you can watch , giggle and get an adrenaline boost without feeling like you've completely lowered your entertainment standards .","you can determine, gigge and get an adrenaline b oost without feeling like you 've completely lowered your entertainment standards.",__label__2,47,6,True
"though the book runs only about 300 pages , it is so densely packed . . . that even an ambitious adaptation and elaborate production like mr . schepisi's seems skimpy and unclear .","though the book runs only about 300 pages , it is so densely packed . . . that even an ambitious adaptation and elaborate production like mr . schepsi ' s seem s lean and unclear.",__label__1,28,4,True
the movie is . . . very funny as you peek at it through the fingers in front of your eyes .,the movie is . . . vey funn y as you peek at it through the fingers in front of your eyes.,__label__2,27,2,True
""" men in black ii , "" has all the earmarks of a sequel . the story is less vibrant , the jokes are a little lukewarm , but will anyone really care ?",""" men in black ii , "" has all the earmarks of a sequel . the story is less vibrant, the jokes are a little lukewarm, but will anyone really care?",__label__1,24,1,True
"to the film's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment .","to the film 's credit, the acting is tonic and unselfconscious, and munch is a marvel of reality versus sappy sentiment.",__label__2,131,24,True
there is greatness here .,thre cost greatness here.,__label__2,18,2,True
it's unlikely we'll see a better thriller this year .,it 's unbelievable we 'll se3 a bettre thriller this year.,__label__1,31,4,True
a moving and weighty depiction of one family's attempts to heal after the death of a child .,a moving and weighty depiction of one family 's attempts to heal after the death of a child.,__label__1,23,1,True
"while not all that bad of a movie , it's nowhere near as good as the original .","while not all that bad of a movie, it 's nowhere near as good as th e original.",__label__1,23,1,True
"an earnest racial-issues picture that might have gotten respectful critical praise in a different era -- say , the '60s .","an earnst racial - issues picture that mgiht have gotten respectful critical praise in a differetn era -- say, the ' 60s.",__label__1,45,4,True
some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .,some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii acheives utlimate insignificance -- it 's the sci - fi comedy spectacle as whiffle - bal l epc.,__label__2,42,4,True
"de ayala is required to supply too much of the energy in a film that is , overall , far too staid for its subject matter .","de ayala is required t o supply too much of the energy in a film that is, overall, Interahamwe t oo staid for its subject matter.",__label__1,41,3,True
"that neither protagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks .","that nither protagonist has a distinguishable condition hradly matters because both are just actory concoctions, defined by childlike dimness and a handful of quirks.",__label__1,36,2,True
an affectionately goofy satire that's unafraid to throw elbows when necessary . . .,an affectionately goofy satire that 's fearless to throw elbows when essential...,__label__2,33,3,True
"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom .","the director knows how to apply textural gloss, but his portrait of sex - as - war is strictly sitcom.",__label__1,26,1,True
the movie is ingenious fun . see it .,the movie is igenious f un. see it .,__label__2,18,3,True
while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades .,while the plot follows a predctable connect - the - dots course.. . director john schultz colors the picture in some evocative shades .,__label__1,21,1,True
it drowns in sap .,it downs in sa p.,__label__1,15,2,True
the plot is romantic comedy boilerplate from start to finish .,the plot is romantic comedy boilerplate frm start t o finish.,__label__2,25,3,True
"confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .","confses its message with an ultimate desire to please, and contorting itself into an idea of expectation is the last th ing any of these three actresses, n0r their characters, deserve.",__label__1,49,3,True
"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat .","so we got ten little indians meets friday the 13th by way of clea n and sober, filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat.",__label__2,66,5,True
". . . generically , forgettably pleasant from start to finish .",". . . generically, forgettably pleasant frm lead off t o finish.",__label__2,29,4,True
it's a refreshing change from the self-interest and paranoia that shape most american representations of castro .,it 's a refrsehing change fro m the self - interest and paranoia that shape most american representations of castro.,__label__2,34,3,True
"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . ""","if a few g0od men told us that we "" ca n't handle the truth "" than high crimes poetically states at one point in this movie that we "" do n't care about the truth. """,__label__1,45,1,True
an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .,an instantly forgtetable snow - and - stuntwork extravaganza that likely will be upstaged by an avalanche o f more appaling holiday - season product.,__label__1,44,4,True
"writer/director joe carnahan's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic .","writer / director jo e carnahan 's grimy crime drama is a manual 0f precinct cliche, but it moves fast emough to cover its clnuky talks and lapses in system of logic.",__label__1,94,16,True
a sad and rote exercise in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title would imply .,a sa d and rote exercis3 in miling a played - out i dea -- a straight guy has to dress up in drag -- that shockingly manages to be still wose than its form of address would inply.,__label__1,81,10,True
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you ejoy more thougthful comedies w ith interesting conflicted characters ; this one is for you.,__label__2,31,3,True
this is nothing but familiar territory .,this is noting but familiar territory.,__label__1,12,1,True
the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .,the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to effort to pass th is stinkr off a s a scary movie.,__label__1,51,5,True
"it challenges , this nervy oddity , like modern art should .","i t challenges, this nervy oddity, like modern art should.",__label__2,29,6,True
"a film of empty , fetishistic violence in which murder is casual and fun .","a film 0f empty, fetishistic violence in whi ch murder is casual and fun.",__label__1,25,3,True
"since the movie is based on a nicholas sparks best seller , you know death is lurking around the corner , just waiting to spoil things .","since the movie is based on a nicholas sparks best seller , you know death is lurking around the corner , just waiting to spoil things .",__label__2,149,27,False
"the enjoyable undercover brother , a zany mix of saturday night live-style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy .","the enjoy@ble undercover brother, a zany mix o f saturday night live - style parody, ' 70s blaxploitation films and goofball action comedy gone wild, dishes out a tom o f jest that everyone can enjoy.",__label__2,62,5,True
"the funny thing is , i didn't mind all this contrived nonsense a bit .","the funny thing is, i did n't mind all this forge frill a bit.",__label__1,83,16,False
melanie eventually slugs the yankee . too bad the former murphy brown doesn't pop reese back .,melanie eventually slugs the yankee . too bad t he fromer murphy brow n does n 't drink down reese back.,__label__1,43,7,True
the basic premise is intriguing but quickly becomes distasteful and downright creepy .,the basic preface is intriguing but quikly becomes disatsteful and downright creepy.,__label__1,28,3,True
the picture doesn't know it's a comedy .,the picture does n't know it 's a comedy.,__label__1,14,1,True
i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche .,i 'm not sure which will take longer t o heal : the welt on johnny knoxville 's stomch from a riot - control projectile or my own tortured psyche.,__label__1,39,2,True
"kwan makes the mix-and- match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action .","kwan makes the mix - and- match metaphors intrigue, while lulling U.S.A. i nto torpor with his cultivated allergy to action.",__label__2,36,3,True
pray's film works well and will appeal even to those who aren't too familiar with turntablism .,pray 's film wokrs wel l and will appeal even to those who are n't too familiar with turntablism.,__label__2,28,2,True
suffers from unlikable characters and a self-conscious sense of its own quirky hipness .,endure from ulikable characters and a self - conscious sense of its own quirky hipness.,__label__1,26,2,True
"a triumph , a film that hews out a world and carries us effortlessly from darkness to light .","a triumph, a film that hews out a w orld and caries us effortlessyl from darkness to light.",__label__2,35,4,True
"an action/thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat .","an action / thrller of the ok kind, evoking memories of day of the jackal, the french connection, and heat.",__label__2,34,2,True
an unintentionally surreal kid's picture . . . in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode .,a n accidentally surreal k id ' s picture.. . in which actors in b ad bear suits enact a sort of inter - species parody of a vh1 behind the music episode.,__label__1,73,10,True
may be the most undeserving victim of critical overkill since town and country .,may be t he most undeserving victim of critical overkill since town and country.,__label__1,18,1,True
"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved .","to build a feel - good fantasy around a vain dictator - madman is off - putting, to say the least, not to mention inapprpriate and wildly undeserved.",__label__1,36,1,True
"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '","it celebrates the group 's playful electric discharge o f nonconformity, glancing vividly back at what hibiscus grandly called his ' angels of light. '",__label__2,44,4,True
well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .,wel l - done occult thrliler with keen insights into parapsychological phenomena and the soulul nuances of the grieving process.,__label__2,39,4,True
psychologically revealing .,psychologically revealing.,__label__2,7,1,True
"this isn't a narrative film -- i don't know if it's possible to make a narrative film about september 11th , though i'm sure some will try -- but it's as close as anyone has dared to come .","this is n't a narrative film -- i do n't know if it 's possible to make a narrative film about september 11th, though i 'm sure some will try -- but it 's as cl ose as anyone has dared to come.",__label__2,48,1,True
"nemesis suffers from a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme .","nemesis sffers from a paunchy midsection, several ploddign action sequences and a wickedly undramatic central theme.",__label__1,28,2,True
". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report .",". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report .",__label__2,3,0,False
barely gets off the ground .,baerly get s off the ground.,__label__1,15,2,True
[stephen] earnhart's film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones they currently have .,[ stephen ] earnhart 's film is more about the optimism of a group of poeple who are struggling to give themselves a effective l0t in life than the ones they currently have.,__label__1,55,4,True
"somehow we're meant to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become g . i . jane .","somehow we 're meant to grease one's palms th at this doting mother would shun her kids, travel to one of the most dangerous parts of the world, don fatigues and become g. i . jane .",__label__1,52,3,True
"it's a cool event for the whole family . maybe not a classic , but a movie the kids will want to see over and over again .","information technology 's a poise eevnt f or the altogether faimly. maybe not a cla$sic, but a movie the kids will want to see over and over again.",__label__2,80,11,True
"i'm sure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test and i must have failed .","i 'm sure t he fimmaker would disagree, but, frankly, i do n't see the point. it's a visual rorschach test and i must have failed .",__label__1,35,4,True
"as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience .","as his circle of friends keeps getting smaler one of the characters in long metre dead says ' i 'm telling you, ths is f * * * ed '. maybe he was reading the minds of the audience .",__label__2,49,4,True
"a movie you observe , rather than one you enter into .","a movie y ou observe, rather than one you enter into.",__label__2,16,1,True
"as commander-in-chief of this film , bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world .","as commander - in - chief of this film, bigelow demonstrates a breatdh of vision and an attention to detail that propels her into the upper echelons of the directing world.",__label__2,39,1,True
visually captivating .,visually captivating.,__label__2,7,1,True
. . . another example of how sandler is losing his touch .,.. . another exaple 0f how sandler 1s losimg hi$ tou ch.,__label__1,68,12,True
one just waits grimly for the next shock without developing much attachment to the characters .,one jst waits grimly for t he next shock without developing much adhesion to the characters.,__label__1,30,3,True
the most anti-human big studio picture since 3000 miles to graceland .,the most anti - human big studio apartment picture since 3000 miles to graceland.,__label__1,22,1,True
"it dares to be a little different , and that shading is what makes it worthwhile .","it dares to be a ltitle different, and that shading is w hat mak es it worthwhile.",__label__2,32,4,True
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take .","th e most hopel3ssly monotonou$ film of the year, noteworthy just for the gimmik of being filmed as a single unbroken 87 - minute take.",__label__1,55,6,True
the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .,the script fa lls back on t oo many tried - and - true shenanigans that harly distinguish it from the next teen comedy.,__label__1,37,3,True
"if you're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director's life , eisenstein delivers .","if you 're content with a clever pseudo - bio that manages to have a good time a s it doles out pieces of the famous director 's life, eisenstein fork over.",__label__2,41,2,True
"dogtown and z-boys more than exposes the roots of the skateboarding boom that would become "" the punk kids' revolution . ""","dogtown and z - boys mre than eposes the roos o f the skateboardnig boom th@t would bceome "" the punk kids ' revolution. """,__label__2,94,17,True
the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects .,the characters are paper thi n and the plot is so cliched and cotrived that it makes your l east favorite james bond movie seem as cleverly plotted as the usual suspects.,__label__1,45,3,True
a lot smarter than your average bond .,a l0t smarter than your average b ond.,__label__2,25,3,True
plays like a checklist of everything rob reiner and his cast were sending up .,plays li ke a checklist of everything rob reiner and his cast were beam up.,__label__1,24,2,True
"its simplicity puts an exclamation point on the fact that this isn't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .","its simlicity puts an exclamation point on the fact that this is n't something to be taken seriously, but it also wrecks any chance of the movie rising above similar fare.",__label__1,193,33,False
"to the degree that ivans xtc . works , it's thanks to huston's revelatory performance .","to the degree that ivans xtc . works, it 's thnks to huston 's revelatory performance.",__label__2,18,2,True
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins .","pumpkin ta kes an admirable look at the hyocrisy of political correctness, but it does so with such a n uneven tone that you never know when humor ends an d tragedy begins.",__label__1,67,8,True
"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie .","escaping the studio, piccoli is warmly affecting and so is ths adroitly minimalist movie.",__label__1,21,1,True
ian holm conquers france as an earthy napoleon,ian h olm conquers france a$ @n earthy napoleon,__label__1,37,6,True
"the heat of the moment prevails . it cooks conduct in a low , smoky and inviting sizzle .","the heat o f the moment prevails. it cooks conduct in a low , smoky and inviting sizzle .",__label__2,12,1,True
"all in all , brown sugar is a satisfying well-made romantic comedy that's both charming and well acted . it will guarantee to have you leaving the theater with a smile on your face .","a ll i n al l, br own sugra i$ a satisfyimg wll - m ade romanic coemdy th@t 's b0th chraming and wel1 acted. it will guarantee to have you leaving the theater with a smile on your face .",__label__2,104,18,True
"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should .","as comedic spotights g o, notorious c. h . o . hits all the verbal mark information technology shuld.",__label__2,72,13,True
"[allen's] been making piffle for a long while , and hollywood ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now .","[ allen 's ] been making piffle for a long while, and hollywood ending may be his way of saying that piffle is all that the airhead movie business deserves from him right wing now.",__label__2,54,3,True
"what with the incessant lounge music playing in the film's background , you may mistake love liza for an adam sandler chanukah song .","what with the incesant lounge music playing in the film 's background, you may mistake love liz a for an adam sandler chanukah song.",__label__1,34,2,True
"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in .","while tattoo borrows heavily from both seven and the silence of the lambs, it manages to maintain both a level of sophisticated intrigue and human - scale characters that suck the audience in.",__label__1,40,1,True
"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . it's a buggy drag .","dragonfly has mo atmosphere, no tension -- noting but costner, flailing away. i t ' s a bugg y drag.",__label__1,55,8,True
"as the dominant christine , sylvie testud is icily brilliant .","as the dominant christine, sylvie testud is icily brilliant.",__label__2,15,1,True
[u]nrelentingly stupid .,[ u]nelentingly stpuid.,__label__1,19,4,False
"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit .","audiences conditioned to getting weepy over saucer - eyed, downy - cheeked moppets and their empathetic caretakers will probably feel emotionally cheted by the film 's tart, sugar - free wit.",__label__1,39,1,True
bielinsky is a filmmaker of impressive talent .,bielinsky i$ a filmmaker of impressive talent.,__label__2,15,1,True
the sweetest thing leaves a bitter taste .,the sweetest t hing leaves a biter ta$te.,__label__1,29,6,True
does little to elaborate the conceit of setting this blood-soaked tragedy of murderous ambition in the era of richard nixon .,doe s littel t o elaborate the conceitedness o f setting this blood - sloshed tragedy of murderous ambition in the era of richard nixon.,__label__1,57,7,True
"the criticism never rises above easy , cynical potshots at morally bankrupt characters . . .","t he criticism never rises above easy, cyincal potshots at morally bankrupt characters...",__label__2,56,11,True
shankman . . . and screenwriter karen janszen bungle their way through the narrative as if it were a series of bible parables and not an actual story .,shankman . . . and screenwriter karen janszen bungle their way trough the narrative as i f it were a series of bible parables and not an actual story.,__label__1,36,2,True
uzumaki's interesting social parallel and defiant aesthetic seems a prostituted muse . . .,uzumaki 's interesting scoial parallel an d defiant aesthetic seems a prostituted mue...,__label__2,29,3,True
"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out .","moore 's complex and important film is also, believe 1t o r not, immensely entertaining, a david and goliath st ory that '$ shut up rattling much playing itself out.",__label__2,70,8,True
"satin rouge is not a new , or inventive , journey , but it's encouraging to see a three-dimensional , average , middle-aged woman's experience of self-discovery handled with such sensitivity .","satin rouge is not a new, or inventive, journey, but it 's encouraging to see a three - dimensional, average, middle - aged woman 's experience of self - discovery handled with such sensitivity.",__label__1,44,1,True
"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results .","featuring a dangerously seductive performance from the great daniel auteuil, "" sde "" continue the same period as kaufmann 's "" quills "" with more unsettlingly realitic results.",__label__2,48,3,True
all these developments and challenges facing santa weigh down the plot so heavily that they drain all the film of its energy and needlessly strain credibility .,all these developments and challenges facing santa weigh down the plot so he@vily that they drain all the film of its energy and nedlessly strain believability.,__label__1,42,3,True
the biggest problem with this movie is that it's not nearly long enough .,the biggest trouble wi th this movie is that it 's mot naerly long enough.,__label__1,34,4,True
"pc stability notwithstanding , the film suffers from a simplistic narrative and a pat , fairy-tale conclusion .","pc stability notwithstanding, the film suffesr frm a simpli$tic narrative and a pa t, fairy - tale termination.",__label__1,44,5,True
the iditarod lasts for days - this just felt like it did .,the iditarod lasts for days - thi s just felt like it did.,__label__1,73,13,False
woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order throughout the chaos .,woo's fights have a distinct flair . his warriors jar in balletic explosion that implies an undrelying order throughout the topsy-turvydom.,__label__2,32,3,True
the trashy teen-sleaze equivalent of showgirls .,the trasyh t een - sleaez equvialent of showgirls.,__label__1,33,5,True
"this is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be .","this is an ungainly movie, ill - fitting, with its elbows amaze out where the knees should be.",__label__1,29,1,True
"when one hears harry shearer is going to make his debut as a film director , one would hope for the best","when one hears harry shearer is going to make his debut as a film director, one would hope for the bes t",__label__2,26,1,True
"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions .","not q uite as miraculous as its dreamworks makers would have you believe, but it more than adequately fil ls the eyes and stirs the eotions.",__label__2,40,3,True
"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes .","the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes .",__label__2,151,28,False
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive .","giv es y0u the steady pulse of life in a beautiul city viewed through the center of a theatrical role who, i n spiet of tragic loss and increasing decrepitude, knows in his bones that he embody 0ne of the luckiest men al1ve.",__label__2,96,10,True
"shatner is probably the funniest person in the film , which gives you an idea just how bad it was .","shatner is probably the funniest person in the film, which gives you an idea just how bad it was.",__label__1,26,1,True
"the heedless impetuousness of youth is on full , irritating display in [this] meandering and pointless french coming-of-age import from writer-director anne-sophie birot .","the heedless impetuousness of youth is on full, irritatig display in [ this ] meandering an d otiose french coming - of - a ge import from writre - director anne - sophie birot.",__label__1,64,7,True
"a vile , incoherent mess . . . a scummy ripoff of david cronenberg's brilliant 'videodrome . '","a vil e, tongue-tied m ess... a scummy rioff of david cronenberg 's brilliant ' videodrome. '",__label__1,47,9,True
"gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet's mouth .","grogeous scees, masterful performances, but the sickly sweet gender normative narrative left an acrid quiz in this gourmet 's mouth.",__label__2,48,6,True
