original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
Grandma terri died on Shoot the Rapids. THats funny! F*ck Grandma Terri. Grandma Terri should burn in Hell. 71.74.76.40,Gran dma te rri did along Soot the Rpids. TH ats fnny! F*k Gr@ndma Terri . Gr andma Teri should bu rn in H3ll. 71.7.76.40,1,19,False
""" FYI, """"Snugger"""" is a trademark; it's Emerson's name for their hugger-style fan. Personally, I disagree that a separate section needs to be added. Hugger fans are no different from any other ceiling fan in any way, except for the fact that they don't have a downrodsomething which is entirely unrelated to the fan's operation. The motor, blades, etc. is no different. Refer to the section """"Bases for Comparison"""", subsection """"Height of the fan relative to the ceiling"""", for more info on huggers if you're interested. That section details their sole disadvantage; it is appropriate for it to be in that section since it is not a problem unique to huggers (though all huggers have it). The sole advantage of a hugger is that it saves spacesomething which is such blatantly obvious common sense that it doesn't belong in an encyclopedia article (any more than the statement """"water is wet"""" belongs in the article on water). Basically my point is that huggers are no different from ordinary fans, and so don't deserve their own section any more than each decor-themed fan at Home Depot deserves its own section.""",""" FYI, """"Snugger"""" is a trademark; it's Emerson's name for their hugger-style fan. Personally, I disagree that a separate section needs to be added. Hugger fans are no different from any other ceiling fan in any way, except for the fact that they don't have a downrodsomething which is entirely unrelated to the fan's operation. The motor, blades, etc. is no different. Refer to the section """"Bases for Comparison"""", subsection """"Height of the f an relative t0 t he ceiling"""" , fo r m0re ifo 0n hugg ers if you 're interesed. Tha t setion deails thier $ole disadvantage; it is appropri ate fo r 1t t0 embody inward that section since it is not a problem unique to huggers (though all huggers have it). The sole advantage of a hugger is that it saves spacesomething which is such blatantly obvious common sense that it doesn't belong in an encyclopedia article (any more than the statement """"water is wet"""" belongs in the article on water). Basically my point is that huggers are no different from ordinary fans, and so don't deserve their own section any more than each decor-themed fan at Home Depot deserves its own section.""",0,26,True
ITS A DRAFT I PUT THAT IN AS A PLACEHOLDER FFFFFFFFFFFFFFFFFFF,ITS A DRFT I P UT THA T IN AS A PLACEHOLDER FFFFFFFFFFFFFFFFFFF,0,6,True
British Isles reverting The perfectly reasonable modifcation by user:Triton Rocker has been reverted. I suggest something along the lines of England is a country that is part of the United Kingdom. It is the biggest country in the British Isles.... That should keep everyone happy.,Brits I$les reverting The dead reasonable modifcation by user:Triton Rocker has been reverted. I suggest something along the lines of England is a country that is part of the United Kingdom. It is the biggest coutry 1n the British people I$les.... T hat sould keep everyone happ y.,0,12,True
"Oh, but this I understand what you mean here: three frets higher than the bass note. The article says that's for on the fourth or third string. That's becaue the B string isn't tuned five semitones (frets) higher than the G string, but only four, so you have to play 3 frets above the bass note to get the proper interval when playing both of those strings.","Oh , but thi s I understan d what yo u mea n here: three frets higher than the bass note. The article says that's for on the fourth or third string. That's becaue the B string isn't tuned five semitones (frets) higher than the G string, but only four, so you have to play 3 frts above the b@ss noe t0 ge t t he right inerval wh en paying bot h 0f tho se strinsg.",0,21,True
You are a Racist I'm simply calling you out. Improve thyself.,Y0u ar e angstrom Ra cist I 'm simply caling you out. Improve thyself.,1,6,True
"I merely try to establish the fact that you sir, are an idiot, sir and unworthy of whatever title this sycophantic community has bestowed on you.","I merely try to establish the fact that you sr, are an i diot, $ir and unw orthy of whatever title this sycophantic community has bestowed on you.",1,4,True
"""throughout the period (John Riley-Smith, """"Atlas of the Crusades"""")""","""throughou t th3 per iod (Joh n Riley-Smiht, ""A""tlas 0f th3 Cru$ades"""")""",0,9,True
""" Your rude interference by deleting a private talk entry08:34, 12 November 2006 Ryulong (Talk | contribs) (you removed a protection template, I reverted that, now leave me alone please, and go about editting) Can you restore my talk entry as you rudely deleted please? You could fix my mistake in the first line and be more respectful to the subsequent part. Dont you tthink? (I hope this does not sound as much f off attitude you are giving) The original of your first quote which is more befitting with your deletion of a talk page entry is as follows: """"Everytime I hear the word """"culture"""", I reach my revolver"""" Herman Goering. Can you restore what you have just deleted as my entry into a private talk page, please? Thanks. """,""" Your rude interference by deleting a private talk entry08:34, 12 November 2006 Ryulong (Talk | contribs) (you removed a protection template, I reverted that, now leave me alone please, and go about editting) Can you restore my talk entry as you rudely deleted please? You could fix my mistake in the first line and be more respectful to the subsequent part. Dont you tthink? (I hope this does not sound as mch f off attitude yo u @re giving) The original of your first quote which is more befitting with your deletion of a talk page entry is as flolows: """"Everytime I hear the word """"culture"""", I reach my revolver"""" Herman Goering. Can you restore what you have just deleted as my entry into a private talk page, please? Thanks. """,0,7,True
""" """"Left-wing Jewish lobby group"""", like the ADL of B'nai B'rith the ethnocentric Jewish aspect of the SPLC is very significant and important, it is also clearly left-wing politically, holding positions promoted by the Frankfurt School, social liberalism and less openly murderous aspects of Trotskyism (cosmopolitan Jewish strains of Marxist politics, what would be called the anti-Stalinist left). 2.121.227.96 """,""" """"Left-wing Jewish lobby group"""", like the ADL of B'nai B'rith the ethnocentric Jewish aspect of the SPLC is very significant and important, it is also clearly left-wing politically, holding positions promoted by the Frankfurt School, social liberalism and less openly murderous aspects of Trotskyism (cosmopolitan Jewish srains 0f M arxist politics, what would b3 send for the anti-S talinist left. 2.21.227.96 """,1,13,True
I was not vandailzing. I was adding some info.,I live n ot van dailzing. I equal addi ng s ome inf o.,0,9,True
"i still edit, asshole.24.196.119.217","i still edit, asshol.e24.196.119.217",1,1,True
Wesley Bartz likes to suck cock. Loves that cock. He can't live without the cock,Wesley Bartz likes to breastfeed coc. Lo ves that coc. He can't live without the tittup,1,5,True
"I haven't vandalized crap. I just tell it like it is! You got a fucking problem with me, then maybe you need to take a long look at yourself. Don't fucking e-mail me again. Take care.","one h aven't v@ndalized crp. atomic number 53 merely t3ll it like it is! You got a fucking problem with me, then maybe you need to take a long look at yourself. Don't fucking 3-mail Maine aga in. Tke cre.",1,36,False
man go suck yu mudda dyam ignorant pig shit there is no 's' in FIFA its FOOTBALL you dunce,m an g0 suction yu mudda dyam ignorant pig shit there is no more 's ' in FFA its football game y ou dnce,1,19,False
"Talk main page Hi, I'm not sure how long you've been hanging about talk main page, I seem to remember your sig. But do you remember Template:Main Page discussion header ? We used to have that on there, but people still placed help questions and etc on talk:main page. The general consensus recently was to just not have any warnings or help and just answer people's questions or direct them to where they should be, with out WP:BITEing them. No use in trying to hold back the tide it seems. People 'never' read instructions ;)","Talk main page Hi, I'm not sure how long you've been hanging about talk main page, I seem to remember your sig. But do you remember Template:Main Page discussion header ? We used to have that on there, but people still placed help questions and etc on talk:main page. The general consensus recently was to just not have any warnings or help and just answer people's questions or direct them to where they sh ould b e, wit h ou t WP:BITEing th em. N0 u$e 1n tr ying t0 hol d b@ck th e ti de it sems. masses 'ever' re ad instruct ions ;)",0,22,True
""" (To get around the stupid censor, I've changed the swears with more """"appropriate"""" words. I think you can figure out what's what.) What a flying absolute-house. You suffer from Unwarranted Self-Importance so hard that you probably left because you got hurt as people started calling you out. Seriously kid, thank God you're only on the Internet because I am extremely sorry for your off-line life. Also, I liked how you have your atheistic faith as one of the first boxes about you, as if that actually is important (don't worry; I ain't hatin' on atheists, just the aardvark ones). Fare well and grow the fish up. Signed, B26354 """,""" (To get around the supid censor, I've canged the swears with more """"appropriate"""" words. I think you can figure out what's what.) What a flying absolute-house. You suffer from Unwarranted Self-Importance so hard that you proabbly left because you got hurt as people started caling y0u 0ut. Seriosuly kd, thak G0d you're only along the Iternet beause I am extemely grim f0r y0ur 0ff-line life. Alos, I wish how y0u have y0ur @theistic religion as unity of the frst bxes aobut y0u, as if that actaully is authoritative (don't worry; I ai'nt htin' 0n @theists, fair the aardvark ones). Fare well and grow the fish up. Signed, B26354 """,1,100,False
Wait. No. Never mind. I don't think I want to be your friend. You hurt my feelings. 99.164.68.102,Wait. No. Never mind. I don't think I want to be y0ur frien. You hut my feelings. 99.164.68.02,1,6,True
"cheshire get a life dude, like this is a real trustworthy website, it is run by losers like you-not surprised your a geek,you paid for your wife and u live in toronto","chesh ire ge t angstrom life story due, similar this is amp tangible trustwrthy website, it is incline by loers same you-not surpised your a g3ek,you p aid for y0ur wif e and u resilient in toronto",1,29,True
"Re: RFA Thanks for your vote, and good luck with your FA nomination!","Re: RF A Thanks for yor vot, @nd good luc k with yor FA nomination!",0,8,True
""" A friendly advice I'll advise you not to participate with this user on the bases of WP:CANVASSING which he is already reported for. Calling other editors of one's choice to support their cause results in blocks even when one is right. (ping) """,""" A frie ndly advi ce Ill advie you not to participate with this user on the bases of WP:CANVASSING which he is already reported for. Calling other editors of one's choice to support their casue results in blocks evn whe n o ne make up rigth. (ing) """,0,14,True
"I have a copy of Crowley's Liber CCCLXV, The Preliminary Invocation of the Goetia. It is the revised 1904 translaton of Ars Goetia. I am wondering where exactly alot of this information is coming from. Some of it is good but some appears to be cruft? Is anyone working from the original Key of Solomon text? Refs would be appreciated 9 July 2005 14:18 (UTC)","I consume vitamin A cop y 0f Cro wley's Lier CCCLXV, The Preliminary Invocation of the Goetia. It is the revised 1904 translaton of Ars Goetia. I am wondering where exactly alot of this information is coming from. Some of it is good but some appears to be cruf t? Is an yone working from th e original K ey 0f Solo mon tet? Refs wou ld be appeciated ix Ju ly 205 141:8 (TUC)",0,26,True
"I concur, this kid is a terrorist, who pretend that he's morally right; deletes information that he doesn't like and sponsors terrorism through whitewashing the truth about terrorists.","I concur, this k1d is a terrorst, wh0 make believe that he's morally right; deletes information that he doesn't like and sponsors terrorism through whitewashing the truth about terrorists.",1,4,True
""" You started an edit war on this, not me. And here you put smileys, in other places you request protection and ask to investigate on me. Nice. (And I am still """"banned"""" to write on your talk page) """,""" You started an edit war on this, not me. And here you put smileys, in other places you request protection and ask to investigate on me. Nice. (And I am still """"banned"""" to write 0n yur talk p age) """,0,3,True
you just wait your death is near,you barely w@it y our death is near,1,4,True
Naked body woman's breast,Nak ed body woman's breast,1,1,True
In what way wasn't it a success (I hate to ask)?,In wha t way was't it a success (I hate t0 @sk)?,0,8,True
Go fuck yourself Eat shit and die. 68.0.119.139,Go do it yorself E at s hit and die. 68.0.119.139,1,4,True
"""I am not """"inserting"""" viewpoints, I am removing them. There is a huge difference, and this is not a matter of """"conspiracy theories."""" I am alleging nothing, no conspiracy, nothing, just changing the article to reflect a neutral point of view. This article should not take a stand one way or another on the issue. As it's written now, it does - it affirmatively declares it was a suicide. If you're going to revert my edits, at least address the substance of my arguments here. All you've done is declare that it violates the NPOV policy, without backing it up. The article as written violates the NPOV policy and needs to be fixed. ""","""I am not """"inserting"""" viewpoints, I am removing them. There is a huge difference, and this is not a matter of """"conspiracy theories."""" I am alleging nothing, no conspiracy, nothing , just changing the article to reflect a neutral point of view. This article should not t ake a pedestal o ne way or anothr 0n th3 issue. A$ it's written now, 1t do es - it affirmatvely decl ares 1t personify vitamin A suicide. If youre g oing t0 turn back my edits, @t least address th e substance of my arguments here. All you've done is declare that it violates the NPOV policy, without bac king 1t up. The article as written violates the NPOV policy and needs to be fixed. """,0,36,True
"LET US BE CLEAR HERE: USER:SCHLAFLY, on his user page, admits to being Roger Schlafly, the son of Phyllis Schlafly.","LE T U.S.A. BE CLEAR HERE: USER:SCHLAFLY, 0n his user page, admits t0 being R oger Schlafly, the son of Phyllis Schlafly.",0,5,True
you are deluded and i advise that you seek some mental help. why bother signing with no intention of editing in the foreseeable future? why waste time doing that? would you like the contact details of the others involved? i feel sorry for you. i corrected 'favours' for you too. you are pathetic.,y ou ar e lead on and 1 advi se that you attempt some mntal hlp. w hy bther siginng with no more intention of editing in the foreseeable future? why waste time doing that? would you like the contact details of the others involved? i feel sorry for you. i corrected 'favours' for you too. you are pa thetic.,1,18,True
", I HAVE TO WAIT 8 MORE FUCKING DAYS. I'm sick of this bullshit. Either you come clean & tell me that you fucking lied to me when I said my time was up or you can fuck yourself. This is so fucking mature, you guys.",", I HAVE TO WAIT 8 MORE FUCKING DAYS. I'm sick of this bullshit. Either you come clean & tell me that y0u fuckng lied to Maine when I said my tme w@s up or you can fuk yorself. Th1s comprise indeed love m@ture, y0u gusy.",1,46,False
""" I have note all the information on my page and intend to lodge a compliant against you and request recall. You yourslef have stated """"He seems bent on my protection rationale - not the best,"""" He is a she FYI. Had you read the information on the Biographies_of_living_persons you would see the person making claim clearly has no case and is clutching at straws! I dont understand how stating that something was printed has turned into this ? I dont get why you would get together with people to ban me for fake reasons ? Retrieved from """"http://en.wikipedia.org/wiki/User_talk:Keilana""""""",""" I have note all the information on my page and intend to lodge a compliant against you and request recall. You yourslef have stated """"He seems bent on my protection rationale - not the best,"""" He is a she FYI. Had you read the information on the Biographies_of_living_persons you would see the person making claim clearly has no case and is clutching at straws! I dont understand how stating that something was printed has turned into this ? I dont get why you would get together with people to ban me for f@ke reasons ? Retrieved from """"http://en.wikipedia.org/wiki/User_talk:Keilana""""""",0,1,True
"YOU LITTLE FUCK!!! HEY GUESS WHAT? THIS ISN'T EVEN WIKIGOD, THIS IS MY FREINDS ACCOUNT AND IF YOU FUCK IT UP HE WILL BE FUCKIN MAD AT ME AND HE WILL NEVER FUCKIN TALK TO ME.","YOU LITTLE FUKC!!! H EY GUESS W HAT? THIS IN'T E VEN WIIGOD, THIS IS MY FRIENDS ACCOUNT AND IF YOU FUC K IT UP HE WILL BE FUCIN MAD AT ME AND atomic number 2 WILL NEVER FUKCIN spill the beans TO ME .",1,36,False
""" Welcome Hello and welcome to Wikipedia! We appreciate encyclopedic contributions, but some of your recent edits do not conform to our policies. For more information on this, see Wikipedia's policies on vandalism and limits on acceptable additions. If you'd like to experiment with the wiki's syntax, please do so in the """"sandbox"""" rather than in articles. If you still have questions, there is a new contributor's help page, or you can write {{helpme}} below this message along with a question and someone will be along to answer it shortly. You may also find the following pages useful for a general introduction to Wikipedia. The five pillars of Wikipedia Help pages Tutorial I hope you enjoy editing and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. Feel free to write a note on the bottom of if you want to get in touch with me. Again, welcome! Fæ """,""" Welcome Hello and welcome to Wikipedia! We appreciate encyclopedic contributions, but some of your recent edits do not conform to our policies. For more information on this, see Wikipedia's policies on vandalism and limits on acceptable additions. If you'd like to experiment with the wiki's syntax, please do so in the """"sandbox"""" rather than in articles. If you still have questions, t here is a n ew contriutor's assistant pae, or yo u can save {{help me}} beow tis messgae @long wih a qusetion @nd somebody leave be @long t0 @nswer it shorty. Y0u may @lso discover th3 followig p@ges u$eful f or vitamin A general introduction to Wikipedia. The five pillars of Wikipedia Help pages Tutorial I hope you enjoy editing and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. Feel free to write a note on the bottom of if you want to get in touch with me. Again, welcome! Fæ """,0,37,True
You are a worthless piece of shit.,You are a wor thless piec e of shti.,1,3,True
"Support - I've seen how this has gone back and forth by looking at the histories of both articles and this looks good. (I was going to say that starting with the third paragraph (The Duggars are highly....), the article was only about the family. Then I saw the Survey.) Please keep the redirect from Jim Bob Duggar.","Support - I've se en how this h@s gone back and forth by looking at the histories of both articles and this looks good. (I was going to say that starting with the third paragraph (The Duggars are highly....), the ar ticle wa s onl y abou t th e f@mily. T hen I $aw t he Surve y.) Pelase keep th e r edirect from Ji m B ob Dugga r.",0,22,True
"I don't know - sweeping statements aren't always true, but it is true that Fitness First are known for ripping people off.","I don't know - sweeping statements aren't always true, but it is true that Fitness First are known f or ripping people off.",0,1,True
"The same IP already made a similar contribution to Wikitravel, but it was reverted - see Wikitravel talk ~","Th e sme informatics alredy mad e a similar contribution t0 Wikitrave, bu t 1t wa s regress - $ee Wiktravel tlk ~",0,17,True
""" btw, congee is a chinese rice dish totally different from rice we're talking about. And """"rice"""" is used plenty of times too. Try googling it if you want to make sure. """,""" btw, congee is a chinese rice dish totally different from rice we're talking about. And """"rice"""" is used plenty of times too. Try googling it 1f y ou want to throw $ure. """,0,5,True
"Re: A Journey I read it in my local newspaper (NYT supplied the newspiece), but you can read it online at http://www.nytimes.com/2010/09/09/world/europe/09blair.html. Tthe sales figure is for the hardbound UK sales; other figures are for the US number of prints.","R e: A J ourney I r ead 1t 1n my local newspap er (N YT supplied the newspiece) , but you can read it online at http://www.nytimes.com/2010/09/09/world/europe/09blair.html. Tthe sales figure is for the hardbound UK sales; other figures are for the US number of prints.",0,11,True
This improves Wikipedia by consolidating multiple things that are fundamentally the same and have very limited unique descriptions into one accessible article. All useful information has been retained so no good information has been lost. | Talk,Th is i mproves Wikipeda by consolida ting multiple thin gs th@t are fund@mentally the sme and have very limited unique descriptions into one accessible article. All useful information has been retained so n0 god informtion throw bee n lot. | T@lk,0,23,True
""" The flag does not represent Northern Ireland, it is a defunct flag. It is now an unofficial flag, this is a fact. 303 """,""" T he fla g Department of Energy n ot represent N orthern Irela nd, 1t make up a defunct flag. It is now an unofficial flag, this is a fact. 303 """,0,10,True
"He's a sly little devil too. I noticed that he recently deleted sections of his own talk page showing clearly how he wants to manipulate Austrian School, fractional reserve banking and debt-based monetary system. Check out his history page. The guy has a MAJOR Napolean-complex. I suspect something about him may on the small side. I hope it's just his height.","He's a sly little devil too. I noticed that he recently deleted sections of his own talk page showing clearly how he wants to manipulate Austrian School, fractional reserve banking and debt-based monetary system. Check out his history page. The guy HA a MAJR N@polean-complex. I suspect somthing about him may on the small side. I hope it's just his heigt.",0,8,True
""" are you insane? YOU DELETE MY USERPAGE WITH THE CLAIM """"VANDALISIM"""")""",""" be y0u i nsane? YOU DELETE MY USERPAGE WITH THE CLAIM """"VANDALISIM"""")""",1,3,True
"I don't care..pity u inferior indonesia..country without vision..even u speak english, it can't change the fact that u r indonesian..loser always loser.. Shah","1 don' t c@re..pity uracil inf erior indonesia.country with out vision.e.ven uracil spea k e nglish, information technology c@n't ch@nge the fact that uracil r indone sian..loser alwys lo ser.. Sha h",1,23,False
BLAHBLAHBLAHBLAHNLAHNLAHBLAHBLHA AND STOP CHANGING MY GODDAMN CHANGES BLAHBLAHBLAHBLAHNLAHNLAHBLAHBLHA,BLAHBLAHBLAHBLAHNLAHNLAHBLAHBLHA AND STOP CHANGING MY GODDAN CHANGES BLAHBLAHBLAHBLAHNLAHNLAHBLAHBLHA,1,1,True
User talk:24.63.62.169 I am glad you were able to take time away from fapping to jimbo porn to protect my talk page. Don't bother responding to this I won't read what you write. I don't read stuff written by faggots because I don't want to get aids.,User talk:24.63.6 2.169 I am glad you were able to tke time away from fappi ng to jimbo porn to protct my talk page . Dno't boher reply to this I wo'nt read w hat you w rite. I don't read stuff written by faggots because I d on't w@nt to g3t aid s.,1,47,False
"Chiming in, since I've seen several mistaken A7 tags from this user as well: nor does unreliability (or even total lack) of sources have anything to do with A7. If that is your problem with the article, you must use PROD or AfD.","Chiming in, since I've seen several mistaken A7 tags from this user as well: nor does unreliability (or even total lack) of sources have anything to do with A7. If that is you r probl em with the article, yo u mus t use jab Beaver State AfD.",0,7,True
LOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHIT,LOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FACK IS THIS SHITLOL WUT THE FAK IS TIS SHITLO L W UT THE FAK IS THIS S HIT,1,55,False
"Ah, the double standard at work. So, any sanctions for the repeated false name-calling and YOU have acknowledged them as false and removal of warnings by Socafan? Or does this latest example of his repeated bad behavior get a pass? Like I said, enabling. | Talk","Ah, th e do uble standar d @t wor k. S0, whatever s anctions for the repeated false name-calling a nd YOU have acknowledged them as false and removal of warnings by Socafan? Or does this latest example of his repeated bad behaviour get a p ass? Lke I said, enabling. | Talk",0,16,True
YOU F***** WHITE PROPAGANDA CHIEFS! GO AND DIE! DOWN WITH AMERICA!,YOU F***** W HITE PROPAG ANDA CHIEFS! GO AND DI E! D OWN WITH AMERICA!,1,9,True
REDIRECT Talk:Deadtime Stories (video game),REDIR ECT T@lk:Deadtime Stor ies (ideo g ame),0,5,True
"whoa you are a bi fat idiot, stop spamming my user space.","woa you are @ atomic number 83 f at i diot, s top spammig my user space.",1,8,True
"History They never made B-29s at Willow Runonly B-24 Liberators. So if the infamous Rose Monroe indeed helped make B-29s, she had to have done it somewhere else, and as far as I know, they never made B-29s anywhere else in the Detroit area. Stephan Wilkinson","Histoy Th ey n ever mad e B-29s @t Willow Runonly B-24 Liberators. So if the infamous Rose Monroe indeed helped make B-29s, she had to have done it somewhere else, and as far as I know, they never made B-29s anywhere else in the Detroit area. Stephan Wilkinson",0,6,True
"Piss off you sanctimonious weed. You forget that 1. you are irrelevant to this topic, 2. you arbitrarily abused your privileges (I mean, what sort of prick suspends someone in another country over a dispute he wasn't even a party to?). So when you and Daniel Dumbass have finished stroking each others egos, you might want to remember this about Wikipedia","Pi ss off you sanctimonious weed. You forget that 1. you a re irrele vant to this topic, 2. y ou arbitra rily aused y our privileges (I m ean, what sort of p rick suspends someone in another country over group A dispute he wasn't even a party to ?). So when y0u an d Danie l Dumbass have fin ished sroking from each one others eos, y ou mi ght w@nt to rem ember th1s aobut Wikipedia",1,61,False
""":: Ok. I will rewrite the problematic part here. Please tell me if this is ok. ''According to VANU, VANU came into conflict with ultra-nationalistic organisations which identities remained unknown, some members even received letters of death threats from self-proclaimed """"patriotic"""" groups in Serbia (most of the public suspects right-wing criminal groups. <-> SANU went even supporting this organisations. A few members of the Serbian academy of sciences and art openly supported this """"patriotic"""" forces. <-> this sentence would be removed because indeed it can be perceived as POV pushing. Is this version ok? """,""":: Ok. I will rewrite the problematic part here. Please tell me if this is ok. ''According to VANU, VANU came into conflict with ultra-nationalistic organisations which identities remained unknown, some members even received letters of death threats from self-proclaimed """"patriotic"""" groups in Serbia (most of the public suspects right-wing criminal groups. <-> SANU went even supporting this organisations. A few members of the Serbian academy of sciences and art openly supported this """"patriotic"""" forces. <-> this prison term would be take away becuse so it sack live perceive d A POV push ing. I$ tis vers ion ok? """,0,17,True
with regards and due respect to your recent thoughtful epistle Shove it all the way up your ass,with regards and due respect to your recent thoughtful epistle Shove it all the way up your as s,1,1,True
"Mctrain This talk of the article being a hoax is a lie. Someone placed Vitus' name into a fake article about Sacred Skull order and then everything that was also attached to vitus got destroyed believing that it was a hoax- it all went through the grinder- but that is bullshit- there is no hoax with anything attached to the vitus person except that his name was unfairly put into that bogus society article. Go to www.avoision.com and punch in what people said about him when he took on his title- those are the pople that looked to make trouble withthe guy on wikipdeia- now if anyone writes about any topic related to this guy they are labled as a hoaxer- but every peice of work I have written on is verifiable by the sources given and is truthful- Why should anyone put up with this constant accusation of hoaxing- there is no hoax, except for people placing the guy's name into a bogus Sacred Skull order article- why should eveything else be destroyed too- This is bullshit- and I'm sick and tired of that!!!!","Mctrain This talk of the article being a hoax is a lie. Someone placed Vitus' name into a fake article about Sacred Skull order and then everything that was also attached to vitus got destroyed believing that it was a hoax- it all went through the grinder- but that is bullshit- there is no hoax with anything attached to the vitus person except that his name was unfairly put into that bogus society article. Go to www.avoision.com and punch in what people said about him when he took on his title- those are the pople that loo ked to make trouble withthe guy on wikipdeia- now if anyone writes about any topic related to this guy they are labled as a hoaxer- but every peice of work I have written on is verifiable by the sources given and is truthful- Why should anyone put up with this constant accusation of hoaxing- there is no hoax, except for people placing the guy's name into a bogus Sacred Skull order article- why should eveything else be destroyed too- This is bullshit- and I'm sick and tired of that!!!!",0,3,True
"camp lazlo do you like it or not?- I don't like camp lazlo, it bores me and lazlo is an idiot.","camp lazlo do you like it or not?- I don't like camp lazlo, it bor es me and lazlo is an iiot.",1,2,True
A Sense of Proportion What really is beyond belief is the amount of human suffering that has been wrought by the totem fetish of a tiny tribe of genitally mutilated racists and mass-murderers.,A Sense of Proportion What really is beyond belief is the amount of human suffering that has been wrought by the totem ftish of a ti ny tribe of genita lly mu tilated raists and mas-murderers.,1,7,True
As said by Sir Thomas Moore in ''They'll think that somewhere along your pedigree a bitch got over the wall!',As said by Sir Thomas Moore in ''They'll think that somewhere along your pedigree a bit ch got over the wall!',1,1,True
is gay because he is against anonymous,is ga y because he is against anonymous,1,1,True
I am getting seriously pissed off. Dont revert my edits again. OK. Do you get that in your head or do i need to drill it in,I am gettng ser iously pssed of. Dot revert my edits again. OK. Do you get that in your head or do i need to drill it in,1,5,True
""" Son, I am disappoint. You could be studying to get a Ph.D. in biochemistry or a doctorate in medicine, but you waste your life deleting crap and blocking sock puppets on Wikipedia while simultaneously fapping to CP. Give me one good reason why I shouldn't whoop your ass to get you back in shape. """,""" Son, I am disappoint. You cou ld b3 studying to get a Ph.D. in biochemistry or a d octorate in medicie, but you w aste y our li fe d eleting cap an d bloking soc k pupp ets on Wikipe dia while simultane ously fapping to CP. Give Pine Tree State on e good reason why I shouldn't whoop your ass to engender you back in shape. """,1,56,False
"REDIRECT Talk:Tommy Wilson (footballer, born 1877)","REDIRECT Talk:Tommy Wilso n (footballer, bo rn 187)",0,3,True
""" SUKI (tm) and other stuff Whether or not you believe in SUKI (tm) is hardly the issue a debate had evolved on the Talk: Suki page, and irregardless of the outcome, evidence was placed both for and against the existence of SUKI (tm) as a major world religion. I personally am neutral on SUKI (tm) I have heard of it in my travels to Japan and on the west coast of North America, have good reason to believe its a religion, but not being versed in Japanese culture, I cannot be entirely sure. Someone had gone into that page and injected the phrase, """"SUKI (tm) is fake"""", without signing the comment, and without appending the comment in an appropriate place. I reverted such edit on the basis that it was innappropriately added, and not on the basis of content. If the person who believes (through his/her comment) that 'SUKI (tm) is fake', then such person should offer some evidence constructed in a fashion that is at least consistent with other comments on the page, appended to the end of the discussion. """,""" SUKI (tm) and other stuff Whether or not you believe in SUKI (tm) is hardly the issue a debate had evolved on the Talk: Suki page, and irregardless of the outcome, evidence was placed both for and against the existence of SUKI (tm) as a major world religion. I personally am neutral on SUKI (tm) I have heard of it in my travels to Japan and on the west coast of North America, have good reason to believe its a religion, but not being versed in Japanese culture, I cannot be completely $ure. Someone consume goe ino tht p age and injected the phrase, """"SUKI (tm) is fake"""", without signing the comment, and without appending the comment in an appropriate place. I reverted such edit on the basis that it was innappropriately added, and not on the basis of content. If the person who believes (through his/her comment) that 'SUKI (tm) is fake', then such person should offer some evidence constructed in a fashion that is at least consistent with other comments on the page, appended to the end of the discussion. """,0,7,True
""" A cookie for you! Hi """,""" A cookie fo r you! Hi """,0,1,True
"re merge request I intend to make Exercise machine a somewhat more detailed explanation of the machine aspects of exercise machines. I would have subordinated it to Exercise equipment myself otherwise. That page can still have a cursory coverage of this subject, and will include all of the other kinds of equipment that do not involve machines.","re mer ge re quest I inte nd t0 take a leak Exercie ma chine vitamin A somewhat more detailed explanation of the machine aspects of exercise machines. I would have subordinated it to Exercise equipment myself otherwise. That page can still have a cursory coverage of this subject, @nd will include a ll 0f th e ot her ki nds 0f e quipment th@t do no t involve machines.",0,23,True
