original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
Fuck you asshole! Go fuck yourself! Dirty fuckin' asshole! Fuckin' scum!,Fuck you asshole! Go fuck yourself! Dirty fuckin' asshole! Fuckin' scum!,1,9,False
It focuses on WWII and the ADL also.,It f ocuses 0n W WII and the A DL also.,0,4,True
""" You are actually trying to goad me into an arguement. How cute. When you just said on your cute ANI post that we are wearing you out with our arguements. As for that diff of your prefer versions, it would be the one before I reverted you...this one. You didn't like the comprimise, so you revert it to what you feel is best, not to what was there before. Try reading up on WP:OWN, cause you are trying to own this article and that ain't gonna happen. Oh, and for someone """"standing by"""" their statement that it is good for people to believe ASE had a friend that was a murder victim. You sir are a callous asshole (and I stand by that term) and nothing you do will make me believe otherwise. If you can't see what you wrote was unthinkably wrong, rude and cold...you don't deserve to be on Wikipedia, not alone the internet....or this planet. - • Talk • """,""" You are actually trying to goad me into an arguement. Ho w cute. When you just said on your cute ANI post that we are wearing you out with our arguements. As for th@t diff of your prefer versions, it would be the one before I reverted you...this one. You didnt like the comprimise, so you revert it to what you feel is best, not to what was there before. Try reading up on W:POWN, cause you are trying to own this article and that ain't gonna happen. Oh, and for someone """"standing by"""" their statement that it is good for people to believe ASE had a friend that was a murder victim. You sir are a callous asshole (and I stand by that term) and nothing you do will make me believe otherwise. If you can't see what you wrote was unthinkably wrong, rude and cold...you don't deserve to be on Wikipedia, not alone the internet....or this planet. - • Talk • """,0,5,True
"Pedofile You are one. I hope you and your family get cancer. Please god give this terrible pedofile Ronz cancer. I hope you, your family, and anyone you ever love gets cancer and dies. Fuck you fagget. Do you have a job, why are u always so fast to edit shit. I bet you live in a fucking basement apartment in some fucking ghetto. Fuck you fagget - go and die. I pray you get cancer.","Pedofile You a re one. I hope you and y our family get c@ncer. P lease god give this terribe pedofile Ronz cance r. I hope you, your faily, and anyone you ever love gets c ancer and deis. screwing y0u fagge t. Do you have a job, why are uranium always so fast to edit sit. I bet you li ve in a fuck1ng ba sement apartm ent in some fuck1ng ghet to. have sex you f agget - go @nd die. I pray you ge t cancer.",1,72,False
"Thanks for fixing that. The later oldid is okay because all prior revisions are included in the attribution, but I like to be precise when it's possible. I to record the split in an edit summary.","Tha nks for fixin g that. The later old id is oka y because all prior re visions are included in the attribu tion, but ace like to be precis e when its possible. ace to r ecord the spit 1n @n 3dit summayr.",0,20,True
Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Answer my question,Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? live weezer oka y? I$ weezer okay? Is weezer oka y? Is weezer okay ? Is weezer okay? Is weezer okay? Is weezer oka y? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Is weezer okay? Answer my question,0,67,False
"NOT EMO!!! God!!! EmO = NOT!!! have Culture EmO = is a shit COPY of stereotype GothicS,PunkS,BritS EmO = the suicidal attitude and melancolic is NOT!!! a something new They are NOT!!!!! emo = Panic at the Disco,Cris Angel,MCR,Emily the Strange,Tim Burton movies,AFI,Allan Poe books,Kat Von D,HIM,Metalcore bands,The Cure,Nirvana,Placebo,Sadness,Black make up,shaggy hairstyle,Androgyny.... ..... ...But the ignorants think that my list is emo, but the truth is that NobodY in my list are emo. Panic at the disco NOT EMO.","NOT EO!!! Gdo!!! E mO = NOT!! ! ha ve C ulture EmO = equal angstrom unit shi t COY of st ereotype GothicS,PunkS,Br itS E mO = the su icidal attitude and melancolic is NOT!!! a something new The y are NOT !!!!! e mo = Panic atomic number 85 the DiscoC,ris Angel,MCR,Emily th3 Strange,Tim Richard Burton movie s,AFI,Allan Edgar Allan Poe b0oks,Kat V on D,HIM,Metalcore bands,he Cur3,Nirvana,Placebo,Sadness,Black mak e up,shaggy h@irstyle,Androgyny.... . .... ...But the ignorants thik that my tilt constitute em, but th e truth is that NobodY Indiana my list a re e mo. Panic at the disco N OT EMO.",1,53,True
"You So, you delete my right to comment about you. Well its not the first time is it. Reading through other comments it seems there is no end to your appauling lack of scrupples. How dare you.","You So, you delte my right to c0mment about you. Well its not the first time is it. Reading through other commens it seems there is no end to you r appauling lack of scrupples. How dare you.",0,4,True
get lost Get lost steve and take your purile troublemaking comments on my talk page with you. Buzz off.,get lost Get lost steve and take your purile tro ublemaking comments on my talk page with you. Buzz off.,1,3,True
I really hope you faggots know how to swim because you are going into the lake of fire...lol I hope there is a balcony in heaven so that I can look over the side and see you swimming in the flames.....No kidding -),I really hope you fagogts know how to sim because you are going into the la ke of fire...lol I hope there is a balcony in heaven so that I can look over the side and see you swimming in the flames.....No kidding -),1,4,True
Check yourself what possible benefit it is to find all thread listed as index.,Check yoursel f what possible benef it it is to find all th read lsted as index.,0,5,True
"Happened where?== Tell us. And can you prove it? Imitation and imposters are an honor, right Bishonen? Daddy Warbucks ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ ==","Happened where?== Tell us. And can you prove it? Imtation and imposters are an hono, right Bisonen? Daddy Warbucks ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ ==",0,4,True
"Holy Crap == I have an account, blocking my IP dosn't help. You people on wikipedia suck! ==","H0ly Cap == I h@ve Associate in Nursing acount, hinder my IP dos n't help. You peo ple along wiki pedia suck! ==",1,15,False
"1.) Just because the HD Radio website is supposedly out of date doesn't automatically mean WSFF broadcasts in HD Radio. I actually have an HD Radio and I can tell you that WSFF doesn't broadcast in HD Radio. You can even contact them. 2.)WJJS/WJJX has dropped their Rhythmic format in 2012. It's evident by their playlist. 3.) The main difference between Urban Contemporary and Urban Adult contemporary is that Urban AC stations tend to stay away from recent popular hip hop/rap songs. 4.)I don't even care about WSNV, they've been going downhill. 5.) In the case of my recent WVTF edit, I got information from the station's damn website!!! Overall, shut the fuck up you giant prick.","1. ) Just because the HD R@dio site is spposedly out 0f dat e doesn't automaticlly mean WSFF brodcasts in HD R@dio. I actu ally have an HD R@dio and I can t ell you that WSFF doesn 't boadcast in HD R@dio. You can even cotact thm. 2.)WJJS/WJJX has dropped their Rhythmic fomat 1n 201. It's eident away their playlst. 3 .) Th3 main difference betwixt Urban Conemporary an d Urb@n Adult contempoary 1s tha t Ur ban AC send ten d t0 stay away frm rcent popular hip hop/rap sons. 4. )I don't evn cre @bout WSNV , they've bee n going downhill. 5.) In the c ase of my recent W VTF edit, I got information from the station's damn website!!! Overall, shut the fuck up you giant prick.",0,81,True
"""Hello , and welcome to Wikipedia! The first thing you should know is that we encourage you to be bold. Feel free to edit and improve articles, by clicking any 'edit' link. If you'd like to test what Wikipedia can do, check out the sandbox - just type and save the page and your text will appear. That's the beauty of a Wiki. For more information check out our tutorial - it's designed with newcomers in mind, as is the help section. If you'd like to get involved with current projects, have a look at the Community Portal. There are always tasks for users to do, ranging from copyediting to expanding stubs. I hope you'll enjoy your time here, but be warned, it can become addictive! Feel free to message me, I'm more than happy to help. As an added tip, sign any message you post so users know that you've said it. To do so is delightfully simple, just use the wikicode ~~~~. Once again, welcome! Click here to respond to this message! ""","""ello , and welcome t0 Wikipedia! The first thing you should know is that w3 encourage you to b3 b old. Feel free t0 edit a nd impro ve atricles, by clicking any 'edt' link. If you'd like t0 test wh@t Wikipedia c@n do, check out th3 sandbox - just tye and salvage the p@ge @nd your text wil l appear. Tha t's the beauty 0f a Wiki. F or more information che ck forbidden o ur tutoril - 1t's designed with newcomers in mind, @s be the help section. If you'd like to get involvd with current projects, ha ve a loo k @t the Community Portal. Ther e are always tasks for users to do, ranging from copyediting to expanding stubs. I hope you'll enjoy your time here, but be warned, it can become addictive! Feel free to message me, I'm more than happy to help. As an added tip, sign any message you post so users know that you've said it. To do so is delightfully simple, just use the wikicode ~~~~. Once again, welcome! Click here to respond to this message! """,0,37,True
"Re No version of the movie has Belle with brown eyes, none. Every single version there is has Belle with hazel eyes. Me spending this much time on the eye color of various cartoon characters? Says a girl so biased, she writes lies and only cares about Belle's eye color being shown as brown, and nothing else. Some BatB fan you are. At least I do my research. What the hell color do you think Tarzan's eyes are? Blue or green? Neither, they're blue-green. I changed Tarzan's eye color desciption to say blue-green and once again everyone agrees with that. If it were up to you, you won't do jackshit. I improve the Disney Wiki, while you in general don't give a damn about anything other than Belle's eye color being brown. Belle's eye color is the only reason you joined the Disney Wiki, isn't it. Well, have fun looking at multiple pages saying or implying Belle's eyes are hazel and not brown, which is why I wrote that Snow White is the only Caucasian Disney Princess with brown eyes. Too much info? I think not. I already found out other people believe it.","Re No version of the pic has Belle with brown eyes, none. Every single version there is has Belle with hazel eyes. Me spending this much time on the eye colo r of various cartoon charactrs? Says a girl so biased, she writes lies and only cares about Belle's eye colo r being shown as brown, and nothing else. Some BatB fan you are. At least I do my research. What the hell co lor do you think Tarzan's eyes are? Blue or green? Neither, they're blue-green. I changed Tarzan's eye color dsciption to say blue-green and once again everyone agrees with that. If it were up to you, you won't do jackshit. I improve the Disney Wiki, while you in general don't give a damn about anything other than Belle's eye color being brown. Belle's eye color is the only reason you joined the Disney Wiki, isn't it. Well, have fun looking at multiple pages saying or implying Belle's eyes are hazel and not brown, which is why I wrote that Snow White is the only Caucasian Disney Princess with brown eyes. Too much info? I think not. I already found out other people believe it.",0,6,True
""" Migospia I reverted and left a comment on his talk page. I see he's been blocked for 3RR already. -) (talk) """,""" Mi gospia I reverted @nd let a comme nt 0n his tattle p@ge. I see he's b een blocked for 3RR alrady. -) (talk) """,0,11,True
Shouldn't the language 'privileged by their minority status' be removed?,Shouldn't the languag e 'privileged by thier minorit y status' be remove?,0,5,True
F UCK YOU YOU ARE THE BASTARD WHO IS IN THE WRONG WHAT THE HELL GIVES YOU THE RIGHT TO CENSOR THE INFORMATION I AM ADDING????,degree Fahrenheit UC K YOU YOU ARE THE BASTAD WHO IS IN THE WRONG WHAT THE HE LL GIVES YOU THE RIGHT TO CENSO R THE INFORMATION ane atomic number 95 ADDING????,1,9,True
{{unblock|I apologized to,{{unblo ck|I apologized to,0,1,True
"I don't know where to find numbers for that but I'll look, however you posted that information did you see or hear this? The number of PS3's sold is 5.59 so it's beliveable.","I dont know where to find number s for that but I'll loo k, however you poste d that informat ion d id you see or h ear this? The numb er of PS3's $old is 5.59 soh it's beliveable .",0,13,True
because I'm gay and love to suck cock,because I'm ga y and love to suction coc k,1,3,True
"Besides, we don't really have rites of passage in the dominate American culture!!!","Besides, w3 don' t real ly have rites 0f p@ssage 1n t he doinate A merican culure!!!",0,11,True
Newer health study http://www.mdpi.com/1099-4300/15/4/1416/pdf This newer study seems to list human health effects that should be included.,N ewer heal th stud y htpt://www.mdpi.com/1099-4300/15/4/1416/pdf T his newer stu dy seems to list human heath effcts that sh ould be included.,0,10,True
Ben Mcarthys Gays Ben Mcarthys Gays,Ben Mcarthys G@ys Ben Mcarthys Gys,1,2,True
"Shut up! I know it's vandalism, you awful cunt.","exclude up! I know it's v@ndalism, you awfu l cut.",1,6,True
Regarding your threat to me: please stop deliberately misconstruing policy. I have studied it quite thoroughly after earlier disagreements I have had. I consider your threats to me to be incivil behavior.,Regarding yur thr eat to m e: ple ase stop deliberatey misconstruing polic. I have studi ed it quite t horoughly after earlier dsagreements I have had. iodine consider your t hreats to me to be incivil behavior.,0,17,True
"The RAF BC lost something like 600 bombers during the course of the Battle. They were quite active during the nights, and had some - though not decisive - direct effect on the course of the Battle; its enough to think of bombing of barges in French ports and the occasional - and less known - bombing by Blenheims of LW air bases in France. Indeed most historians tend to concentrate on the fighter vs fighter engagements, and neglect bomber operations too much.","The RAF B.C. lose something like 60 0 bombers duri ng the course of the Battle . Thy w3re qui te acive dring th3 nigh ts, and ha d some - though no t decisi ve - direct effect on the course of th3 Battle; its enou gh t0 th ink of bombing of barg es 1n French ports a nd th3 periodic - an d le ss known - bombing away Blen heims of LW air bases 1n Franc. Indeed most historians tend t0 concentate 0n the fighter vs fighter engagements , and neglect bomber operations too much.",0,71,False
"Ok, Thank you for your help and I apologize I am new to contributing.","Ok , Th@nk you for your h elp and I apologiz e I am n ew to contriuting.",0,10,True
"That may answer 1 of my 5 points, but note the article has been vandalized nine times in the day or two since becoming unprotected. Athaenara, please answer my implicit question: Between your warning and your block, which of my four edits were tendentious or disruptive, and why? Per WP:APPEAL, I am supposed to learn something from being blocked, but there is no indication what. Per WP:BLOCK, the explanation should be clear and specific, not generic.","That may answer 1 of my 5 pints, but note the @rticle has been vandalize ball club times in the day or two since becoming unprotected . Athaenara, ple ase answer my impicit question: Between your war ning and yo ur block , which of my four ed its wre tendentios or disruptive, and why? P er WP:APEPAL, I am suposed to learn soething from being blocked, bu t there is no indication what. Per WPBLOCK, the explanatio n should be clear and specific, not generic.",0,28,True
Your'e a fucking nerd. And I feel real bad for your mother.,Your'e a fuck1ng nrd. And I feel real bad for yur mther.,1,5,True
"Wikipedia:WikiProject Prince Edward Island/ Hi, you are graciously extended an invitation to join the WikiProject Prince Edward Island ! The WikiProject Prince Edward Island is a fairly new WikiProject. We are a group of editors who are dedicated to creating, revising, and expanding articles, lists, categories, and Wikiprojects, to do with anything Prince Edward Island. We look forward to welcoming you to the project! Kind Regards | talk","Wikipedia:WikiPrject Pri nce Edw@rd I$land/ H1, yo u are graciously e xtended an invitation to join the WikiProject Prin ce Ed ward I$land ! The WikiProjet Pr ince E dward I$land is a fairly new WikProject. We are a grou p of editos wh o are d edicated t0 ceating, reising, and exp anding artices, liss, caegories, and Wikiprojects, to d0 with anything P rince Ed ward Islan d. We look forward to welcomin g you to the p roject! Kind Regards | talk",0,66,False
""" Adding to what 76.20.28.156, that is simply his opinion. But what is fact is that there is no such thing as a """"communist country"""". Whether or not the Bolsheviks and Communist Party of China where genuine Marxists is a POV. But I'm pretty sure no one in China or the USSR ever claimed they achieved communism as an economic system. But they where """"communists"""", 76.20.28.156 just has a different view of Marxism. So do millions of other Marxists. """,""" Adding to what 76.20.28.156, that is simply his opinion. But what is fact is that there is no such thing as a """"communist country"""". Wheth er or not the Bolsheviks and communistic Party 0f China where genuin e Marxists is a POV. But I 'm pretty sure no one in China or th3 USSR ever claime d they achieved communism as an economic system. simply they where """"communists"""", 76.20.28.156 just has a different view of Marxism. So do millions of ot her Marxists. """,0,12,True
"Dan DiDio Please stop. If you continue to vandalize pages, as you did to Dan DiDio, you will be blocked from editing Wikipedia.","Da n DiDio Pleas e stop. If you continue to vandali ze pags, as you did to Da n DiDio, you will be block ed from edting Wikipedia.",0,7,True
you are all perverted pedophiles,you @re all pererted p edophiles,1,3,True
""" You are full of shit sir. You are clearly one of those racist who lurk all over the internet looking oit shut down viewpoints that differ from yours and expose truths covered in fantasy. There is NO reason that you should have blocked me or even said anything. What you should have done is to reply to what was written with intelligence. Since you did not, it is clear that you lack it. You are the prime reason why the internet community is finally realizng that this site is a joke and is covered by clowns with agendas. That is, people who want to put forth propaganda. As for the """"use your brain"""" comment. If I had not been blocked, it would not have been written now would it have been? I know, you will try to block me 100%. All that will do is make me get other IP's and get into disruptive behavior. The best thing for you to do is to just unblock me and mind you business. I have gotten other renegade editors kicked off of this site you know. I am not new and my IP is not that one from years past... """,""" You are full of squat sir. You are clearly one of those rac ist World Health Organization lurk all over the internet looking 0it shut d0wn viewpoints that differ from yours and e xpose truths covered inward fantasy. There is NO reason that you should have block off me or evn said anything. What you should have done is t0 reply to what w as written wit h intelligence. Since you did not, it is clear that y0u lack it. You are th e prime reason why th e cyberspace community is finally realizng that th is site is a joke and is covere d by clowns wih agendas. That is, people who want to put forth propaganda. As for the """"use your brain"""" comment. If I had not been blocked, it would not have been written now would it have been? I know, you will try to block me 100%. All that will do is make me get other IP's and get into disruptive behavior. The best thing for you to do is to just unblock me and mind you business. I have gotten other renegade editors kicked off of this site you know. I am not new and my IP is not that one from years past... """,1,27,True
"Oh, and my dad died of mesothelioma in 1987, 5 months after his diagnosis. He was not a smoker, and worked only 6 weeks cutting asbestos shingles in 1941, before he went overseas in WWII. He was also a conservative geologist, who once said environmentalists would be the death of business. Sadly, it seemed that business was the death of him.","Oh, and my d@d died of mesothelioma in 197, 5 month after his diagnois. He was not a smo ker, and worked only 6 weks cuttng asbestos shingles in 194, before he went overeas in WIWI. He was also a conservat ive geologist, w ho once sad environmentalists would be the deth of busiess. Sadly, it seemd that businses was the deth of h1m.",0,27,True
"stop your lying. the jews of the biblical era died out long ago. Modern day 'jews' are just asimilated people from europe, spain and north africa, trying to make themselves seem legitimate via cultural theft and illegaly occupying Palestine and other 100% ARAB LANDS!","stop your lying. the jews of the biblic al era di ed out long ago. Modern day 'jews' are just asimilated people from europe, spain and north africa, trying to make themselves seem legitimate via cultural theft and illegaly occupying Palestine and other 100% ARAB LANDS!",0,3,True
BTW India has no need for God. it needs G-d to save it from this recervation stuff.That's MY opinion. Standards have fallen like absolute crazy since the 50% quota was introduced in IIT.,BTW Inida has no need for God. it needs G- d to save it from this recervation stuff.That's MY op inion. Standards have f@llen like absolute crazy since the 50% quota was introduced in IIT.,0,5,True
"I have reverted a recent edit you made to the article User talk:67.170.224.208. You did not provide an edit summary, and I could not determine whether the edit was vandalism or a constructive contribution. In the future, please use edit summaries. A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.","I have reverted a recent edi t you made to the aritcle U$er talk:67.170.224.208 . You did non provde an edit summary, a nd I cuold not determine whet her the edit was vandalism or deoxyadenosine monophosphate construcive contri bution. In the futu re, plaese use edit summaries. A l ink t0 t he edit I have reverted ca n be found hee: link. If you believe t his cut shuld non h@ve cost reverted, please contact me.",0,67,False
It's a fucking disgrace.,It's a fucikng disgr ace.,1,3,True
Falling Problem? A word advice chuckels*,Falling Prolem? A wrd advie chuckels*,0,3,True
"""Wikipedia's article on Sanchez is a sick joke. The """"editors"""" who worked on it should be ashamed of themselves, and so should you. You're not an editor, you are a censor and a liar.""","""Wikipedia's article on Andres Martinez is a sck joke. The """"editor""s"" who worked on it should be asham ed of themselves, and so should you. You'e not an editor, you are a c ensor and a lair.""",1,8,True
Please delete my talk page Just a reminder: Please delete my talk page.,Plea se d elete my talk p@ge Just a reminde r: Plaese erase my tal k p@ge.,0,10,True
ON A SIDE NOTE Stop being a little cry-baby and grow up. Stop complaining to your administrators behind their computers. I'm sure you're a grown man. Grow up and act like one.,ON A SID E NOTE Stop being a little cy-baby and grow up. Stop complaining to your decision maker behin d their computers. I 'm sure you're type A grown m@n. Grw upward and act l ike one.,1,12,True
", 13 March 2012 (UTC) The dancer thing was a bit of a joke but exemplifies POV and lack of definition accuracy communication humours. 99.251.114.120 21:23",", 13 Marc h 20 12 (UTC) T he danc er t hing w@s a bit 0f a joke but eemplifies POV a nd lack 0f defi nition truth communication humours . 99.251.114.120 21:3",0,19,True
mostly burtalbert you fucking asshole go suck a dick u fucking king of assholes,mostly burtalbert you fucking asshole go suck a dick u fucking king of assholes,1,13,False
"Vandalize? wtf are you talking about?? For one i have not vandalized a single word in the PS3 article, I am going to buy a ps3 (hopefully) in March-Feb. Alright? With that beeing said I don't want to even THINK about accusing me EVER again, IS that UNDERSTOOD boy?","Vanalize? wtf are you talking about?? For one i have not v@ndalized a single word in the PS 3 article, I @m going to buy a p s3 (hopefully) in March-Feb. Alright? With that beeing said I don't want to even THINK about accusing me EVER again, IS that UNDERSTOOD boy?",1,6,True
My band is perfectly appropriate bitch.,My band is perfectly appropriate b itch.,1,1,True
fuck you white trash!!!,bonk you whit e trsah!!!,1,4,False
It's the truth I am one!!,It 's t he truth iodin am oen!!,0,6,False
and i go 2 sbl skool in oldland common,and 1 go 2 sbl skool in oldland uncouth,0,2,True
"You know, if you changed your handle to Just Whisper Dung, then you can be anal retentive with all of your own pages. Hahahhahhahahahahahahahahahahahahahahahahahahahahaha. No thanks on the cookie. ~FU~ 68.35.28.79","You know, if you changed your handle to Just Whisper Dun g, then you can be aal retentive with all of your own pages. Hahahhahhahahahahahahahahahahahahahahahahahahahahaha. No thanks on the cookie. ~FU~ 68.35.28.79",1,2,True
"ps. Almost forgot, Paine don't reply back to this shit, I don't want to see/care what you have to say do your bitching out of my sight, plskthxbai.","ps. Almost forgot, Paine don't rep ly back to this $hit, I don 't want to see/care w hat you have to say do your b itching out of my sight, plskthxbai.",1,8,True
The band members are definitely christian but I don't think their music is. I would not say that the BAND is christian.,The bad phallus are definitely christin but I dont think their m usic is. I would not say that the BA ND is christ ian.,0,7,True
"Grrr Are you really THAT FUCKING STUPID? It's not an opinion - IT'S FACT! I showed right there on the talk page that it is, and how to see it for yourself! Either get your head out of your ass, or get off the internet. 99.139.224.87","Grrr live you really THAT have it off STUPI D? Its not Associate in Nursing op inion - IT'S FAC T! I showed right there on the tlk page that it is, and how to see it f0r yourself! Either g3t y0ur head out of y0ur as s, or get off the inernet. 99.139.224.87",1,20,True
"That last link you gave me does not make sense. Oh, I checked out pages you have created. There are barely any citations on them, but no one has said anything...CORRUPT!!!","That last link you gave me does not make sense. Oh, I checked out pages you have created. There are barely any ci tations on them, but no one has said anything...CORRUPT!!!",0,1,True
"hmm... What sort of lame duck faggot asher do we have here the? It seems we have a friendless nerd who sits in front of his PC all day jacking off to porn, unless of course, a change happens in Wikipedia, shlock horror!!!!!!! Thenm its an instant orgasm and he has to clean his keyboard up from all the cum stains. (did I mention that he likes to finger dogs arses? No, well now you know.)","hmm... What sort of lame elude queer asher do we have here the? It seems we have a frienless ned who sits in front of his PC all day jcking off to por, unless of course, a change happens in Wikipedia, shlock horror!!!!! !! Thenm its an in stant orgam and he has to fresh hi s ke yboard up from all the cu m stains . (did I mention that he liks to fi nger tail arss? No, well now you know.)",1,23,True
My Birthday is tomorrow. I want to get what I want as my birthday not a disgrace made by some internet hacking bitches. User:Factual80man,My natal day is tomorrow. ane want to get what ace want as my birhday not a disgr ace made by some net cut bitces. User:Factual80ma n,1,10,True
"You're a moron! It's F U C K F U C K F U C K A D U C K , S C R E W A K A N G A R O O , 6 9 A P O R C U P I N E , O R G Y A T T H E Z O O .","Yu're a moron! It's F atomic number 92 C K F U C K F U C K A D U C K , S C universal gas constant E W A K A due north G A R O O , 6 9 A P O R C U P 1 north E , type O R G Y A MT T H E Z O O .",1,59,False
need a disambiguation page,ne ed a disambigua tion p@ge,0,4,True
"Because I want to say this qoute: STOP CALLING ME THAT NAME YOU PATHETIC EXUSE FOR A TRICERATOPS, WHY IN AFRICA OF RHINOCEROSES DO YOU THINK BRR IS ME. User:Puncharoo Read my page first","Because atomic number 53 want to say this qoute: STOP CALLING ME THAT NAME YOU PAHETIC EXSE FOR A TICERATOPS, WHY IN AFRICA OF RHINOCROSES DO YOU THINK BR R IS ME. User :Puncharoo Read my page first",1,8,True
Personal Attacks Fuck!!! (*Punch at ClueBot NG*) 32.210.212.23,Personal Attacks Fukc!!! (*Punch at ClueBot NG*) 32.210.212.23,1,2,True
"User talk:Tom Reedy Tom's page happens to be on my watchlist, so I saw your comment. The mistake is not his. He reported ip 64.238.233.58 . 218.. was reported by","U$er talk:Tom Redy Tom's page hapens to be on my watchlist, $o I s aw your comemnt. T he mistake is not his. H3 reorted 1p 64.238.233.58 . 218.. was reported by",0,11,True
"Talk: Capitalism HelloI request that you stop deleting material, because it appears to me that you are doing so with a heavy hand. Barring WP:BLP violations or some such, we should definitely err on the side of leaving things in discussion pages. However, it looks like we might not be able to come to agreement. If you aren't willing to stop deleting such material permanently, then how about stopping temporarily while we get administrator input? Thanks (t/c)","Talk: capitalist economy HelloI request that you stop delet ing m@terial, because it appears to me that you are doing so with a heavy hand. Barring WPBLP assault or some such, we should definitely err on the side of leaving things in discussion pages. Howeer, it looks like we might not be able to come to agreement. If you aren't willing to stop deleting sch material permanently, then how about stopping temporarily while we get administrator input? Tha nks (t/c)",0,10,True
""" The Daughter? Does anyone know what happened to the disabled daughter? Did she live? I realize she's not """"notable"""" by herself, but I admit to being curious. Talk """,""" T he Daughter? Does anyone know what happened to th3 handicapped daughter? D1d s he l ive? I realize she's not """"noatble"""" past herself, bu t I admit to being curious. Talk """,0,9,True
"Apparently you missed my comments at the very top. I don't give a shit. If he's a dumbfuck that thinks that creationism is real, then he really should be assigned to the denialist bin of the local mental institution. In this world and the real world, either you understand science or you deny it. He's a fucking xtian denialist. Not much you can do with him/her/it. I do wish you well, but don't come here trying to improve me, because I know my science, and can back up every point I make anywhere here with evidence. If I don't, I stay away. Frankly, I'll fix whatever articles meet my fancy. Again, enjoy being the mentor, but I don't do well with admins with their pretentious attitudes because they're fat little unemployed fucks who get erections by pretending to be powerful here. So, in other words, if you want to help someone, take it elsewhere, because I really really really really don't give a shit about hurting some creationists little feelings. Fuck that shit.","Apparently you missed my comments at the very top. I don't give a sit. If he's a dumbuck that thinks that creationism is real, then he really should be assigned to the denialist bin of the local mentl institution. In this world and the real world, either you understand scien ce or you deny it. He's a fuck1ng xtian de nialist. Not much you can do with hi/her/it. atomic number 53 do compliments you well, but don't come hee trying to improve me, beca use I know my science, and c@n back up every point I make anywhe re here with evidence. If I don't, I stay away. Frankly, I'll fix whatever articles meet my fancy. Again, enjoy being the mentor, but I don't do well with admins with their pretentious attitudes because they're fat little unemployed fucks who get erections by pretending to be powerful here. So, in other words, if you want to help someone, take it elsewhere, because I really really really really don't give a shit about hurting some creationists little feelings. Fuck that shit.",1,22,True
I knew I was right & you know it too.,1 kn ew one was right & you know it too.,0,3,True
"Why would you block me permanently without any proof whatsoever based on the say-so of a community sanctioned wikipedia editor who is stalking me, Betacommand, and has been to arbcom twice and to AN/I many times for exactly the sort of behavior? This is absurdity. No diffs, no evidence, supported by a multi-sanctioned drama king, and you permanently block me for socking? WTF?","Why would you block me permanently without any proof whatsoever based on the say-so of a community sanctioned wikipedia editor who is stalking me, Betacommand, and has been to arbcom double and to AN/I many times for exactly the sort of behavior? This is absurdity. No diffs, no evidence , supported by a multi-sanctioned drama king, and you permanen tly block me for socking? WTF?",1,3,True
""" LIKE MOST WHITE SUPREMACISTS """"LOBOT"""" IS A FASCIST BULLY CONSTANTLY ATTEMPTING TO FORCE HIS WILL ON OTHERS """,""" LIKE MO ST WHI TE SUPREMACISTS """"LOBOT"""" IS deoxyadenosine monophosphate FASCIT BULY CONSTANTLY ATTEMPTING TO FORC E HIS WILL ON OTHERS """,1,6,True
"Um dude, I messed it up, then I fixed it less than ten minutes later. I shouldn't be warned as I fixed a mistake and just went to the sandbox.","Um dude, I messed it up, then I fixed it less than ten min utes later. I shouldn't be warned as I fixed a mistake and just went to the sa ndbox.",0,3,True
""" fisto is a retard nigger.""",""" fisto is a slow nigger.""",1,4,False
Diem was a gay homosexual dictator This fact is indisputable,Diem was a sunny homosexual dicta tor This fact is indisputable,1,2,True
powernet opinion was not biased it is the honest opinion of a majority of their clients please replace the article - if anything the mission statement provided by themselves is biased and untrue. regards,powernet opinin was not bi ased 1t 1s th3 hnest opinion of a m@jority of thei r clien ts pease rep lace the a rticle - if anything t he mi ssion statement provded by themselves is biased @nd untrue. regards,0,32,False
