original_text,adversarial_text,original_label,attack_sucessful
&#8220;@ghostriderJ1: Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,&#8220;@ghstriderJ1: Yankees wi ll neve r have soeone war a sinle d igit uniform agai n afte r this sason&#8221; W0w. Sows tht 1s an epc organ ization,0,False
@greyyygoose @JawShoeeAhhh no bitch lol,@greyyygoose @JawShoeeAhhh no bit ch lol,1,True
"#NP ""Centuries"" ~FOB","#N P ""Centuries"" ~OB",0,False
"RT @Yankees: Analyzing the impact of Masahiro Tanaka on #SpringTraining Daily, brought to you by @YankeesonDemand: http://t.co/L2gJboDNkM","RT @Yankes: Analyzing the impact of Ma sahiro T@naka on #SpringTraining Dai ly, brought to you by @YankeesonDemand: http://t.co/L2gJboDNkM",0,True
killers don't pillow talk.. wit dey bitches,killers don't pillow talk.. wit dey bit ches,1,True
@ItsMeGrizz dink now uknow thats not true,@ItsMeGrizz dik n0w uknow thats not tr ue,0,True
Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,Alexa's phone gve u$ color s and Jul ia go t yell ow I'm d ying #racistaf,0,True
got these bad bitches waiting on me,got these bad bi tches waiting on me,1,True
RT @iGottFanss: Not all black girls are ghetto&#128530;,RT @iGottFanss: Not all blck g irls a re ghe tto&#128530;,0,True
&#8220;@LastWordEvan: An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. #Yankees #MLB&#8221; OMG. Feel an ulcer.,&#8220 ;@LastWordEvan: An inni ng @nd a haf awy f rom Aex Rodriuez bing eigible to play. Jus t a thought . #Yan kees #MB&#8221; OMG. Feel @n ulcr.,0,True
when the dude shoots his jiz in the bitches eye in silence of the lambs,when the dude shoo ts his jiz in the bitchs eye in silence of the lambs,1,True
@SeauxCocoa you getting new pussy and not sharing??,@SeauxCocoa you getting new pu ssy and not sharing??,1,True
"If I ever committ a crime, you can cite LVL as being the sole influence.","If I ever committ @ crme, yo u can cite LV L as bein g the so le inf luence.",0,True
@TG_Hawks #yellow &#127773;,@TG_Hawks #yellow &#127773;,0,False
RT @_BucketsMcnasty: U bitches boring,RT @_BucketsMcnasty: U bitchs boring,1,True
@Dave_the_wavee the giants are trash...their time is over.,@Da ve_the_wavee th e giants @re tr@sh...their time is ove.,0,False
"RT @eidolon_ebooks: dreamt i was in a trash bag, btw.","RT @eidolon_ebooks: dreamt i w@s in a tra sh b@g, bt w.",0,True
"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale","@orchetect Are we donig Mad Libs now? Col. Uh... Twnkie 35' long, DJ Pon3 cameo, M@gic&#8482;, Crystal Tree. #TNGSeason4Finale",0,True
Happy birthday bird! @codyflitcraft,Hapy b irthday bir d! @codyflitcraft,0,False
@Gladvillian_ dont get that bacon stuffed crust tho its trash,@Gladvillian_ dont get that baco n stufed cru$t tho its t rash,0,True
@lcl03 the slopes aren't for us bro Hahaha,@lcl03 the sl opes aren't fo r u$ br0 Hahha,0,True
@SierraBell15 just called me a basic bitch and I'm not sure how I feel about it,@SierraBell15 just called me a basic b itch and I'm not sure how I feel about it,1,True
this movie is actually good cuz its so retarded,this movi e is actually good cuz its so reta rded,1,True
Like freaky bitch but I fucks with her,Lik e freaky b itch but I fucks wit h her,1,False
@CBSThisMorning @NorahODonnell tx trash you know trouble w ACA is in GOP gov states but like @60 @LaraLogan_News you report lies anyway,@CBSThisMorning @NorahODonnell tx tr@sh y ou kn ow truble w A CA is 1n G OP g ov sates but like @60 @LaraLogan_News you reort l ies ayway,0,False
SEE!! I TOLD y'all Nikko was holding her ass up!! That bitch ain't got no upper body strength!!!,SEE!! I TOLD y'all Nikko was holding her @ss up!! That bi tch ain't got no upper body strength!!!,1,True
"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;","Sheeple just like &#128073;@sweetpotatertot:OH those ""racit"" ""sexist"" ""tebaggers""who just el ected these two old white men. http://.tco/x3BwNM3jiI&#8221;",1,True
My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,My b@by b0y aslee p with my mon key that I h@d snce I w@s litle! I lve my s on so muh! http://t.c0/ioSARfS3rO,0,True
RT @_indylovee: these bitch niggas couldn't live my cold life$tyle&#128184;&#128080;&#128523;,RT @_indylovee: thes e bitc h niggas couldn't live my c old life$tyle&#128184;&#128 080;&#128523;,1,False
RT @Goons_TXT: Only retards and dads roll Lawful Good.,RT @Goons_TXT: Only retards and dads roll Lawf ul Good.,1,True
RT @490xl: why get attached to people when you can jump in a trash can and feel the same way,RT @490xl: why get attac hed to people when you can jump in a tr@sh can and feel the same way,0,True
@GoneWithKalijah She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change,@GoneWithKalijah Sh e was always a p@thetic mut t deperately seeking attention &mp; a purpos e. N0 ma tter what JP wries that will never ch ange,0,True
The brownies I just made are a sin,The brow nies I just made @re @ $in,0,True
"RT @alisonkent: Also as part of my release day gift (yes, we get those!) this adorable bumblebee bear! #Montlake http://t.co/SC3AjXCiRB","RT @alisonkent: Also as part of my r elease day gft (yes, we get those!) this adorabl e bumbebee bea r! #Montlake http://t.c0/SC3AjXCiRB",0,True
"RT @OmarImranTweets: Media be like:

*Muslim whale attacks US Navy*
*Muslim tiger attacks Zookeeper*
*Muslim bird attacks Eiffel Tower*
*Mu&#8230;",RT @OmarImranTweets: Mdia b3 lik: *Mus lim wh@le attaks US Navy* *uslim tigr attac ks Zookeeper* *Musl im bir d at tacks Eiffel Towe r* *Mu&#8230;,0,False
"I hate that my mom says she trying to move out here... Like bitch the only reason your ""trying"" is because you don't have a place to live..","I hate that my mom says she trying to move out here... Like b itch the only reason your ""trying"" is because you don't have a place to live..",1,True
That's all I'm saying you hoe ass niggas.,That's all I'm saying you hoe ass niggas.,1,False
I couldn't press send. That tweet about anchor babies was even too raw for me.,I couldn't prses sedn. That twet abut anchr b@bies was evn too r@w f or m e.,0,True
The way Hawk Girl did Green Lantern is why I do not trust these hoes nope,The way Hawk Girl did Green Lantern is why I do not trust these h oes nope,1,True
@leiacatherinexx don&#8217;t be a hurt little faggot,@leiacatherinexx don&#8217;t be a hurt little fagot,1,True
This being sick is for the birds.,Tis be ing sick is fo r t he bi rds.,0,False
@xtruthseekerx_ blaxican,@xtruthseekerx_ blaxican,0,False
@TheLittleFella_ do yourself a favor and ball that up and throw in the trash.,@TheLittleFella_ do yourself a favor and b@ll that up and throw in the tr@sh.,0,True
"They were taking a picture and I saw a bird fly past and I was like, oh bird! @HeidyPalma21","Thy we re takin g a picure and I saw @ bir d fl y p@st and I w@s lke, 0h bir! @HeidyPalma21",0,True
RT @miilkkk: Cuz bitches love pizza http://t.co/0TkuM7Lh1F,RT @miilkkk: Cuz bi tches love pizza http://t.co/0TkuM7Lh1F,1,True
"@AmPowerBlog so a man who is a pussy and a coward overpowered you and easily took what was yours? You are clearly much less than a man, then","@AmPowerBlog so a man who is a pu ssy and a cowar d overpowered you and easily took what was yours? You are clearly much less than a man, then",1,True
RT @elleeebeee: flappy bird make me just smash my phone into my face,RT @elleeebeee: f lappy bir d make me just smash my pone into my face,0,True
"RT @sickipedia: I drove my daughter's guinea pig to the vet's this morning. 

I'm quite handy with my new Callaway golf clubs.

#sickipedia",RT @sickipedia: I drove my daughter's gunea p ig to the vet's this m orning. I'm quite handy with my new Callaway gol f clbs. #sickipedia,0,True
BITCH!!! RT @jla_b: Stop thinking ur entitled to politically correct responses...bitch,BITCH!!! RT @jla_b: Stop thinking ur entitled to politically correct responses...bitch,1,False
"Y'all folks basic , ya parents both racist , I'm lawyering these hoes out here , beatin cases","Y'all flks bsic , ya parents bth racist , I'm law yering these hes 0ut here , beatin cases",1,True
lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,lock that bitc h too&#8230; keep the heat out RT @Ms_Marrie: SUT THE FRONT DOOR!,1,True
First chick to bring me some hash-browns from Waffle House right now will get her pussy ate,First chi ck to bring me some hash-browns fr0m Waffle Houe right now will get her pus sy a te,1,True
"RT @Adolfhibsta: First off, you just a hoe if you can have sex with a man &amp; not have any feelings for him","RT @Adolfhibsta: First off, you just a h oe if you can have $ex with a man &amp; not have any feelings for him",1,True
Sewing is also a requirement to be an #ISIS Jihadi girl - keep the men's clothes presentable #ISISFeminism http://t.co/sN5KUwMX78,Sewing is a lso a reqirement t0 be @n #ISS J ihadi gil - kep the me n's clothes presentable #ISISeminism http://t.c0/sN5KUwMX78,0,False
Their salsa negro is awesome... @StacyMungo @Loriisright,Thei r sala ne gro 1s awesmoe... @StacyMungo @Loriisright,0,True
Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down,Jihads circulating a vido of the kill ing by Boko Haram of a Ni gerian pliot captred after hi s helicoter was sh oot down,0,True
@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna,@JStarrTweets my p0ps is f rom N3w Yrk. My f amily is Y@nkee obse ssed. My siser lierally crie d when she h eard h3 was gnona,0,True
RT @FoodPornsx: Oreo Drumstick! http://t.co/AcN8J59r6b,RT @FoodPornsx: O reo Drumstick! http://t.c0/AcN8J59r6b,0,True
"RT @KatiePavlich: Charlie Crist doesn't have any more political parties to join, but he could become a spokesman for a fan company.","RT @KatiePavlich: Ch@rlie C rist doesnt have any more p olitical paties to j oin, but he could be come a spokesman for @ f an compay.",0,True
Where's the pic of her standing again &#8220;@ArlisDoNotChill: This bitch looks like Voltorb http://t.co/7cWAtskJwC&#8221;,Where's the pic of her standing again &#8220;@ArlisDoNotChill: This b itch looks like Voltorb http://t.co/7cWAtskJwC&#8221;,1,True
Working Saturday is for the birds #FML,Working Saturday is for the b irds #F ML,0,True
"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope.","@seanphathaway That wasn't as bad, though drawig conclusions about ""WHITE AME RICA"" bsed on a 10,00 per son pll is a slippery sloe.",0,True
@GorgeousCamry_ ight bitch ima see u,@GorgeousCamry_ ight bit ch ima see u,1,True
"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!...",Watchig Richie Ric! On T.v.Even he wantd to kick it with the ghetto kid.s. Show s yuh how mu ch Money Aint A Than!g...,0,True
"RT @Duke27_: Mistakes are showing up late for work, running red lights, or even forgetting 2 take the trash out. This here ain't 1 http://t&#8230;","RT @Duke27_: Mistaks a re showin g up la te for work, r unning r ed lghts, or even forgetting 2 take the tr@sh out. This here ain't 1 http://t#8230;",0,True
@Mika_Tan would be perfect w/a graham cracker flavored bun or a maple dougnut bar.,@Mika_Tan woul d be pe rfect w/@ g raham cracke r flvored bu n or a ma ple do ugnut bar.,0,False
RT @TweetTully: This is so great. Regular season ball is for the birds,RT @TweetTully: T his is $o grat. Reguar seaso n b@ll is f or the brds,0,True
"This picture on Weibo made China's censors add ""big yellow duck"" to its list of banned terms &#8594; http://t.co/87NSk91rJR http://t.co/j3aAKxwIfe","This picture on Weibo made China's censors add ""big ye llow dck"" to its list of banned terms &#85 94; http://t.co/87NSk91rJR http://t.co/j3aAKxwIfe",0,True
Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;,Hmu talbout match but when I pull up its 30 other nicas wit ya &#128530;,1,True
Lmao! RT @HUMonTHESE Harden look like the last air bender out this bitch. http://t.co/jN8exkXf,Lmao! RT @HUMonTHESE Harden look like the last air bender out this bitc. http://t.co/jN8exkXf,1,True
"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like.","I like t0 mck Aple, bu t I'm legitimately intereste d to s ee wh@t th eir wearable loks lke.",0,False
My goal one day is to own a nice Rolex and wear that hoe everyday,My goal one day is to own a nice Rolex and w ear that hoe everyday,1,True
RT @dat_trulyGUY: before I betray them I slit my wrist http://t.co/8HNW9QeWSM,RT @d@t_trulyGUY: before I b etray them I slit my wrst http://t.co/8HNW9QeWSM,0,False
@bocgeogaddi @anepicname lmaooooo epic bird wins.,@bocgeogaddi @anepicname lmaooooo epic bir d wis.,0,True
the trash wheel has a twitter? and googly eyes?,th3 tr@sh whee l h@s a twitte r? and googly eye s?,0,True
"ALL HE NEEDS IS A SKIRT!!!
Sure looks like a bitch to me.
 http://t.co/89HH52pCUe&#8221;",ALL HE NEEDS IS A SKIRT!!! Sure looks like a b itch to me. http://t.co/89HH52pCUe&#8221;,1,True
@ScottFerrall @HowardStern PHOTOS: Kate Upton cheers on the Yankees at last night's game http://t.co/Q2SVYRHUDu,@ScottFerrall @HowardStern POTOS: Kte Upt on cheers on the Yan kees at last night's g@me http://t.co/Q2SVYRHUDu,0,True
@Maria_DeAmor bitch I told you to hit me when you got back,@Maria_DeAmor bitch I told you to hit me when you got back,1,False
RT @RihannaHasAids: if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again,RT @RihannaHasAids: if I got hoe s.. @ one of my hose.. 1f not shut up &a mp; nevr s ay it again,1,False
Some Jihadi posted a bio of the #ISIS boss Mr Awad with excellent sociological info. Can't thank him/her enough for the gift.,Some Ji hadi p osted a b1o of the #IIS bos s Mr Awad with e xcellent sociological info. C an't tha nk hi m/her eno ugh for the gift.,0,True
"RT @tishforprez: you had me at ""eating pussy"".","RT @tishforprez: you had me at ""eating pusy"".",1,True
Flappy bird on bull....,Flapy b ird on bull....,0,True
"RT @ItsGirllCode: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam bra","RT @ItsGirllCode: reason s t0 b3 a mrmaid: - n0 priods - no p@nts - p erfect ha ir - u get to lue men into the ir dea th also, free clam bra",0,False
Follow a nicca on IG: im_hollywood_jay,Follow a nicca on IG: im_holywood_jay,0,True
I'm not BROKE &#128080;&#128581;&#128078;&#128164; bitch I'm BLESSED &#128588;&#128591;&#128591;&#128077;&#128077;&#128076;&#9996;&#65039;&#128175;,I'm not BROKE &#128080;&#128581;&#128078;&#128164; bitch I'm BLESSED &#128588;&#128591;&#128591;&#128077;&#128077;&#128076;&#9996;&#65039;&#128175;,1,False
some cunt go get me amber leaf and papers? cani be arsed walking to nisa #lazy,some cunt go get me ambe r leaf and papers? cani be arsed walking to nisa #lazy,0,True
&#8220;@FabianMleal: I'm fucking tired. Ending the night with some rips&#127809;&#128293;&#8221; so much for hitting me up bitch,&#8220;@FabianMleal: I'm fucking tired. Ending the night with some rips&#127809;&#128293;&#8221; so much for hitting me up bitch,1,False
RT @Brucewayneakia: This is what the niggers dont like http://t.co/0lRdpIZEd0,RT @Brucewayneakia: This is what the nigges dont like http://t.co/0lRdpIZEd0,1,True
RT @kuczaaaK: I'm getting trash talked by a 8 year old #wtf,RT @kuczaaaK: I'm getting tr ash talked by a 8 year old #wtf,0,True
RT @ClassicBray: Lmaoo RT @PacDaGoat: That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/guMZewrpy3,RT @ClassicBray: Lmaoo RT @PacDaGoat: That's a legal tackle fa ggot RT @PP_Rich_Hill: Seriously? http://t.co/guMZewrpy3,1,True
I love fat bitches,I love fat biches,1,False
@ArcticFox2016 everybody mocks Obama .Hes an embarrassment to the USA.,@ArcticFox2016 everybo dy mcks Oba ma .Hes an embarrassment t0 t he USA .,0,True
Ya'll take note. There ain't never tornadoes where colored folk live,Ya'll take note. There ain't never tornadoes where colored f olk live,0,True
Fucking cunts.,Fucki ng c unts.,1,True
RT @nostalgic_mike: Aw y'all some hoes hating on that girl that looks like a dude &#128514;&#128557;,RT @nostalgic_mike: Aw y'll some ho es h@ting 0n that girl that looks li ke a dde &#128514;&#12 8557;,1,True
*puts people/bitch face on*,*puts peopl/ebitch face on*,1,True
I can't with this disrespect ass bitches,I can't with this disrespect ass bitches,1,False
"RT @_pascuzzo: ""@Salon: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies http://t.co/438F&#8230;","RT @_pascuzzo: "" @Salon: Meanwhile in Texa: 19-year-old m an f@cing 5 year s to life in prison for $25 worth of pot brownies http://t.c0/438F&#8230;",0,True
&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/dMXPLroaJ2,&#973;@&#9733;@&#9733;@&#9733;@&#9733; GRND OP ENING ! &#9733;@&#9 733;@&#9733;@&#9733;@&#9733; TO P CLA SS &#9733; Or iental Massae &#733; PERFE CT !&#9733 ;/ http://t.c0/dMXPLroaJ2,0,False
Fresh polo on you bitches,Fresh polo on you bitc hes,1,True
"RT @FriendlyAssh0le: If I've offended you, I'm very sorry that you're a lil bitch with no sense of humor.","RT @FriendlyAssh0le: If I've offended you, I'm very sorry that you're a lil bich with no sense of humor.",1,True
I would never fight a nigga for vagina...that's what hoes do lmao,I would nver fig ht a nig ga for v@gina...that's what h oes do lmao,1,True
Big G-Day s/o to @MauricePrice17 #FreeBoosie nicca lol!!!!!,Bi g GD-ay $/o to @M@uricePrice17 #reeBoosie nicca lol!!!!!,1,False
Text your bitch some lyrics from that new Ty Dolla $ign tape before she wake up so she'll nag you a little less today,Text your b itch some lyrics from that new Ty Dol la $ign tape before she wake up so she'll nag you a little less today,1,True
RT @BlackNerdJade: RT @Parkour_Lewis: *Last 5 hours RT @the_blueprint the last hour and a half of work trash just for existing.,RT @BlackNerdJade: RT @Parkour_Lewis: *Las t 5 hous RT @th_eblueprint the last hour and @ half of wrk tra sh ju st f or existing.,0,True
"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" .","RT @ThatBajanKidd: #NeverAskABlackPerson if h3r h air is hers . she will hit you with a ""itch i bought it , so it's mine"" .",1,True
Oh my god this bitch walked past me and legit smelled like a fish market!! TFEH TFEH TFEH&#128562;,Oh my god this bit ch walked past me and legit smelled like a fish market!! TFEH TFEH TFEH&#128562;,1,True
It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.,It's unbelievable to me that there are Americas who refused to kill the oies. That means all Americans wea k willed tr@sh.,0,True
"From the archives: @ThatAndyRoss&#8217;s My Favorite #Bond_age_ essay on THUNDERBALL, The Story of a Shy Kid and 007 http://t.co/on5t60rMFb","From the archives: @ThatAndyRoss&#8217;s My Favorite #Bond_age_ essay on THUNDERBALL, Th3 Story of a Shy Kid and 007 http://t.co/on5t60rMFb",0,True
Me gusta pollo so espa&#241;ol that. Lol. &#127831;,Me gusta p0llo $o espa&#241;ol thta. Lol. &#127831 ;,0,False
It's a matter of pure weight ratios... A five ounce bird can not carry a one pound coconut!,It 's a ma tter of pure weight ratios... A fi ve ounce bir d can not carry a one p ound coconut!,0,True
@Prettyflacko21 taking off like a bitch bra,@Prettyflacko21 taking off like a b itch bra,1,True
"RT @LesaMonroe: Fellas, guess what.. We don't like to be asked why were looking mean. It's called ""Resting bitch face."" WE JUST LOOK THIS W&#8230;","RT @LesaMonroe: Fellas, guess what.. We don't like to be asked why were looking mean. It's called ""Resting bit ch face."" WE JUST LOOK THIS W&#8230;",1,True
Boosie ran this hoe,Booie ran this h oe,1,True
If train officers that are wearing body armor stand back to watch the smoke clear. Why does every gun ho wanna be... http://t.co/cuLyANyQ,If tr@in offcers that are wea ring body a rmor stand back to wa tch the s moke clear. Why does every gun ho wanna be... http://t.co/cuLyANyQ,0,True
RT @OhLawdItsNiesha: That hoe Brittish got the fuckin NERVE,RT @OhLawdItsNiesha: That h oe Brittish got the fu ckin NERVE,1,True
"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""","""How u talking to h0es bout bro n 3m.. Why you talking to h0es bout bro n 3m""",1,True
lol stupid ass bitch I don't fuck w/ you,lol stupid ass bitch I don't fuck w/ you,1,False
"RT @yaboybillnye: its funny when sluts say ""u just mad cause I'm 100% real"" its like no bitch #swerve cuz u actually about 65% water gtfo","RT @yaboybillnye: its funny wen sluts $ay ""u just mad c@use I'm 10 0% rel"" i ts li ke n0 btch #swerve cu z u act ually abut 65 % water gfo",1,False
"@tonynolanlive ""There is a special time and place for decaf coffee: never and in the trash."" My family's motto about their java habits. &#9749;&#65039;","@tonynolanlive ""Thre is a sp ecial time an d plae f or decaf coff ee: nev er @nd 1n the tra sh."" My family's motto @bout thir java hab its. &#9749;&#65039;",0,False
My phone is finally back on bitches! no more TextNow,My phone is finally back on biches! no more TextNow,1,True
"old fellas water froze in that funeral home. he got it unthawed and wants me to help get his pump going again, that place spooks me man..boo","old fllas wter froze in th at funeral hme. he got it unthawed and wnts me to h elp ge t hi s pu mp goin g agai n, th@t plae s pooks m3 ma..boo",0,True
Beyonc&#233; more of a hipster bitch wit no hips these days,Beyonc&#233; more of a hipster bich w it no hips these days,1,True
"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.","Hey, you, b itch in the mini-van. Stop riding my as s. You have no power in your vehicle , just stop already.",1,True
"RT @215potter: Grown men, wearing jerseys with other grown men's name on them..

Don't forget your fucking pom poms.","RT @215potter: Grown men, wearing jerseys with other grown men's name on them.. Don't forget your fucki ng pom po ms.",1,True
"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5","""I'm comparing KFC to the pu ssy"" @MaxOn_MaxOff5",1,True
RT @Cajun_peach: Because humans aren't delicious ho RT @peta: Smarter than dogs AND your 3-year-old child. So why EAT them? http://t.co/eRT&#8230;,RT @Cajun_peach: Because huans a ren't delicious h0 RT @eta: Smarte r than d0gs AN D your 3-year-od chi ld. So why E AT them? http://t.co/eRT&#8230;,0,True
&#8220;@RaleighBeougher: dumb beaner&#8221; http://t.co/r0hABEQhSu,&#8220;@R@leighBeougher: dumb baner&#8221; http://t.co/r0hABEQhSu,1,False
"&#8220;There is a time &amp; a place 4 decaf coffee. Never &amp; in the trash."" http://t.co/ZVJROXgNDQ&#8221; #MommyMonday humor via @JenerationPR &amp; @theskimm","&#8220;Thre is a time &amp ; a plce 4 deca f coffee. Neve r &am; 1n t he tr ash."" http://t.c0/ZVJROXgNDQ&#8221; #MommyM onday humo r v1a @JenerationPR &@mp; @theskimm",0,True
Like a skinny model boney bitch,Like a skinny model boney bith,1,True
No I don't love these hoes and FUCK these niggas Fuckem,No I don't love these hoes and FUCK these niggas Fuckem,1,False
Whoooooaaa no chill savage &#8220;@CantBeLocal: Here monkey monkey http://t.co/wmZ8s3j6iG&#8221;,Whoooooaaa no chll sav age &#8220;@C@ntBeLocal: Here m onkey m onkey http://t.c0/wmZ8s3j6iG&#8221;,0,True
"RT @winkSOSA: ""@AintShitSweet__: ""@Rakwon_OGOD: Nigga messed with the wrong bitch &#128557;&#128514;https://t.co/5mNXKVAYot"" &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@Th_Real_Esco","RT @winkSOSA: ""@AintShitSweet__: ""@Rakwon_OGOD: Nigga messed with the wrong bitch &#128557;&#128514;https://t.co/5mNXKVAYot"" &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@Th_Real_Esco",1,False
"RT @BobKlap: Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;","RT @BobKlap: A$ked Betances before the g@me if h3&#8217;d like t0 be a starter agai n someday. &#8220;If the Y@nkees ever asked me , I woud. Bu t I&#8127;m a r&#8230;",0,True
@danifreshh some weird local ghetto school haha,@danifreshh soe wird lo cal gheto shool haha,0,False
RT @NuteIla: when I die on flappy bird http://t.co/HKNUTfDVJZ,RT @NuteIla: when I die on f lappy bir d http://t.co/HKNUTfDVJZ,0,True
&#8220;@ImToBlame: Bruh RT @PriscoCBS: Trent took the yellow path http://t.co/1XxGuKtjp8&#8221;&#128514;&#128514;&#128514;&#128514;,&8#220;@ImToBlame: Bruh RT @PiscoCBS: Trent took t he y ellow pth http://t.co/1XxGuKtjp8&#8221;&#128514;&#128514;&#128514;&#128514;,0,False
RT @Elisaa_Martinez: Happy birthday cotton picker lol @1NOnlyDirtyMike,RT @Elisaa_Martinez: Hapy birthdy c otton picke r lol @1NOn lyDirtyMike,0,False
RT @RTGIFS: DOMINIQUE Made Larry bird do a 360 lmaooo http://t.co/Vs6e3Z0C2u,RT @RTGIFS: DOMINIQUE Made Larry bi rd do a 360 lmaooo http://t.co/Vs6e3Z0C2u,0,True
"@SophieRo3 if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live.","@SophieRo3 if only there was a medal for that: ""we hate fgas, but we won't kill them"" medal. Thank u for the privilege to let f ags live.",1,True
@mandaxll2963 yellow is even better,@mandaxll2963 yell ow 1s even bette r,0,True
"tell the hating niggah 
stfu",t ell t he h@ting nig gah sfu,1,False
@SteveStockmanTX stockboy U should talk. U tweet lies and childish shit about Obama.youre very unqualified. You only appeal to dumb rednecks,@SteveStockmanTX stockboy U should talk. U tweet lies and child ish s hit about Obama.your e very unqualified. You only appeal to dumb rednecks,1,True
#Fact females that tweet ALL the dayum day r hoes that need attention #ijs #wontgetme,#Fact female s that tweet ALL the dayum day r ho es that need attention #ijs #wontgetme,1,True
@JukeJuke_9 shit he prolly is other than that everybody else trash,@JukeJuke_9 shi t he prolly 1s other than that everybody else trash,1,True
Confusing circumstances seem to get in the way of your high ho... More for Virgo http://t.co/nrAAI6dhVx,Confusing circumstances seem to get in the way of your high h.o.. More for Virgo http://t.co/nrAAI6dhVx,1,True
I'm just matching grams wit my fam bitch,I'm just matching grams wit my fam b itch,1,True
And now Jihadis bragging about a massive bombing in Sadr city in Baghdad. #Iraq #onslaught,And now Jihdis bragging about a ma ssive bmbing in Sadr ciy in Baghdad. #Iaq #onsl aught,0,True
RT @wvjoe911: Gov Rick Scott Refuses To Debate Charlie Crist Because Of A Small Fan http://t.co/hKMfPnRukU,RT @wvjoe911: G ov Ric k S cott Refuses To Dbate Chrlie Cris t Because Of A Sall F@n http://t.c0/hKMfPnRukU,0,True
"@intrepidokie nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie","@intrepidokie nce 1ie #eabagger. Just becau se yo u want to see it doesn' t make it rea. Like Reagan w@s a con servative, another hue 1ie",0,True
@TheIronPony You rebel. Next you'll be ripping mattress tags off. It's a slippery slope.,@TheIronPony You rbel. Next yo'll be ripping mattress t@gs off. It' s @ sl ippery slpe.,0,True
RT @ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;,RT @ccancel14: Miserable bitces talk the most shi t &#128514;&#9996;&#65039;,1,True
RT @Lamont21225_: &#128514;&#128514;&#128514; this bitch playing volleyball in Timberland's &#128553;&#128514;Edmondson Kids &#128517;&#128514; http://t.co/M4jtNGEJTH,RT @Lamont21225_: &#128514;&#128514;&#128514; this bitch playing volleyball in Timberland's &#128553;&#128514;Edmondson Kids &#128517;&#128514; http://t.co/M4jtNGEJTH,1,False
*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was tras h afterwards.,0,True
"RT @SportsNation: So, Yanks have signed Brian McCann &amp; Jacoby Ellsbury. Rumor has it, they still want Robinson Cano, Babe Ruth, Miguel Cabr&#8230;","RT @SportsNation: So, Yan ks have sig ned Brian M cCann &mp; Jacoby Ellsbry. Rumor has it, they still want Robins on Cao, Babe Rut, Mguel Cabr&#8230;",0,True
