original_text,adversarial_text,original_label,attack_sucessful
"while it would be easy to give crush the new title of two weddings and a funeral , it's a far more thoughtful film than any slice of hugh grant whimsy .","while it would be easy to give crush the new title of two weddings and a fu neral , it's a far more thoughtful film than any slice of hugh grant whimsy .",0,True
this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines .,this flat ru n at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines .,1,True
"the production design , score and choreography are simply intoxicating .","the producton desin , score @nd choreography are simply intoxicating .",1,True
"a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination .","@ pene trating , po tent exploration of sanc timony , self-awareness , self-hatred and self-determination .",1,True
"smith's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes .","smith's apprach 1s never to tease , ex cept gently and in that way that makes u$ co nsider our own eccentricities and how they are expressed through our homes .",1,True
"a fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries .","a fier cely cleer @nd sbtle fim , capturing the precrious balnce between th3 extravagat cnfidence 0f the exiled aristocracy a nd th e cuel earnestness of the victorious revolutionaries .",1,True
a movie that hovers somewhere between an acute character study and a trite power struggle .,a movi e that hovers somewhere between an acute character study and a trite power struggle .,0,True
"dodgy mixture of cutesy romance , dark satire and murder mystery .","dodgy mixt ure of cutesy romance , dark satire and murder mystery .",1,True
the film's maudlin focus on the young woman's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .,the film's maulin focus on the young woman's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .,0,True
never once predictable .,ne ver once predctable .,0,False
". . . a good , if not entirely fresh , look at war .",". . . a g ood , if not entirely fresh , look at war .",1,True
a captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .,a captiv ating coming-of-age story tat may also be the first narrative film to be truly info rmed by the wireless age .,1,True
rather less than the sum of its underventilated père-fils confrontations .,rather les s than the sum of its underventilated père-fils confrontations .,0,True
"lends itself to the narcotizing bland ( sinister , though not nearly so sinister as the biennial disney girl movie ) machinations of the biennial disney boy movie .","lends itself to the narcotizing band ( sinister , though not nearly so sinister as t he bie nnial disney girl movie ) machinations of the biennial disney boy movie .",0,True
"the movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches isn't exactly endearing .","the movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy relia nce on movie-specific cliches isn't exactly endearing .",0,True
a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem .,a poigna nt lyricim runs through balzac and the little chnese seamstress that transforms this story about lo ve and culture into a cinemtic poem .,1,True
"as hugh grant says repeatedly throughout the movie , 'lovely ! brilliant ! '","as h ugh grnt sa ys repetedly throughout the moie , 'lovly ! brilliant ! '",0,True
"swimming is above all about a young woman's face , and by casting an actress whose face projects that woman's doubts and yearnings , it succeeds .","swi mming is above all about a young woman's face , and by casting an actress whose face projects that woman's doubts and yearnings , it succeeds .",0,True
this sort of cute and cloying material is far from zhang's forte and it shows .,this sort of c ute and cloyin g mat erial is far from zhang's forte and it shows .,1,True
this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,this is a movi e so insecure about its capacty to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,0,True
the plot grinds on with yawn-provoking dullness .,the pot grinds on with yawn-provoking dulln ess .,0,True
"an intelligent , multi-layered and profoundly humanist ( not to mention gently political ) meditation on the values of knowledge , education , and the affects of cultural and geographical displacement .","@n intell igent , m ulti-layered @nd prooundly humanist ( not t0 mntion genly politcal ) meditation on the vlues of knowledge , education , @nd the affects of cultural and geographical displacement .",1,True
"for all its plot twists , and some of them verge on the bizarre as the film winds down , blood work is a strong , character-oriented piece .","for all it s plot twists , and some of them verge on the bizarre as t he film winds down , blood work is a strong , character-oriented piece .",0,True
the film's performances are thrilling .,the film's perormances are thr illing .,1,True
"william shatner , as a pompous professor , is the sole bright spot . . .","willia m sh atner , as a pompous professor , is the sole bright spot . . .",1,True
a modestly surprising movie .,a mode stly surprising movie .,1,True
"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality .","on the whoe , the movie lac ks wit , feeli ng and belieability to compensate for its incessant coarseness and banality .",0,True
the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson . . .,the fil m was immensey enjyable th@nks to great prformances by both stee buscemi and rosario d@wson . . .,1,True
generates an enormous feeling of empathy for its characters .,gene rates an enormos feeling of empathy for its characters .,1,True
"ultimately , clarity matters , both in breaking codes and making movies . enigma lacks it .","ultimately , clarty matters , both 1n breaking codes @nd making movies . enigma lacks it .",1,True
"a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .","a pictre that extols the virtues of comradeship and community in a spunky , spirited fashion .",1,True
"'god help us , but capra and cooper are rolling over in their graves . '","'god help us , b ut capra and cooper are rolling over in their graves . '",0,True
jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan parker's bartl eby should have been the be-all-end-all of the modern-office anomie films .,0,True
the movie is essentially a series of fleetingly interesting actors' moments .,the moie 1s es sentially a seri es of fleetingly interesting actors' moments .,1,True
"there's a reason the studio didn't offer an advance screening . "" the adventures of pluto nash "" is a big time stinker .","there's a reason the studio didn' t offer an advance s creening . "" the adventur es of pluto nash "" is a big time stinker .",1,True
the whole thing plays out with the drowsy heaviness of synchronized swimmer wearing a wool wetsuit .,the whol e thing play s out with the drowy heaviness of synchronized swimmer wearing a wool wetsuit .,0,True
"rambles on in a disjointed , substandard fashion from one poorly executed action sequence to the next .","rambes on in a disjonted , sbstandard fashion from one porly exeuted acion sequence to th e next .",0,True
"a confident , richly acted , emotionally devastating piece of work and 2002's first great film","a confidnt , ricly acted , emotioally devastating pece 0f work and 2002's first great film",1,True
"the story , once it gets rolling , is nothing short of a great one .","the s tory , once it gets rolling , is nothing short of a great one .",0,True
one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie .,one of the most importat and exhilrating forms of animated filmmakig since old wat doodled steamboat willie .,1,True
its characters are thinner than cardboard -- or even comic-book paper .,1ts characters are thinner than cardboad -- or ev en c0mic-book pa per .,0,True
throws in enough clever and unexpected twists to make the formula feel fresh .,t hrows 1n enoug h cever and unexpected twiss to make the formua feel fresh .,1,True
a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system,a fscinating documentry that povides a rounded and revealing overview of this anciet holistic h ealing sy stem,1,True
"rabbit-proof fence will probably make you angry . but it will just as likely make you weep , and it will do so in a way that doesn't make you feel like a sucker .","rabbit-prof fece will probably make you angry . but it will just as likely make y ou weep , and it will do so in a way that doesn't make you feel like a sucker .",0,True
collapses under its own meager weight .,colapses un der it s own meager wei ght .,0,True
equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .,equlibrium could p ass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .,1,True
the fast runner' transports the viewer into an unusual space,the fas t runner' transports the viewer into an unusual space,1,True
not one moment in the enterprise didn't make me want to lie down in a dark room with something cool to my brow .,not one moment in the enteprise did't make m3 want to lie down in a dark r0om with something cool to my brow .,0,True
[grant] goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .,[gr@nt] goes byond his usual fluttering and stammering and captues the soul of a man in pin wh0 gradually comes to recognize it and deal with it .,1,True
completely creatively stillborn and executed in a manner that i'm not sure could be a single iota worse . . . a soulless hunk of exploitative garbage .,copletely crea tively s tillborn and eecuted 1n a mannr that i'm not sure could be a sigle iota wrse . . . a soull ess hnk of exploitative garbage .,0,True
"in his debut as a director , washington has a sure hand . his work with actors is particularly impressive .","in h1s dbut as a directr , washington has a sure hand . his wok wth actors is particularly impressive .",1,True
"it just goes to show , an intelligent person isn't necessarily an admirable storyteller .","1t just goes t0 shw , @n intelliget person is't ncessarily @n admirabe storyteller .",1,False
it appears that something has been lost in the translation to the screen .,it appear s th at something has been lost in the tr@nslation to the screen .,0,True
"the movie is too cute to take itself too seriously , but it still feels like it was made by some very stoned college students .","th3 movie is t0o cute to take itself t0o serously , but it stil feels like 1t was mae by sme very $toned colege students .",0,True
"sharp , lively , funny and ultimately sobering film .","sh arp , liv ely , funy @nd ultimately sobering film .",1,True
"it's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .","i's dfficult to imagine tat a more confused , less interesting and mre soppily mde flm coud posibly come down the road 1n 2002 .",0,True
"martin scorsese cria um espetáculo visual que não possui alma - um filme esteticamente belo , mas emocionalmente frio .","martn scorese cria um espetáculo visual qu3 não possui alma - um filme esteticamente belo , mas emocionalmente frio .",1,True
"beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .","beaut ifully cr@fted and brutaly honst , proises offers an unexpcted window into the complexities of the midle east struggle and into t he humanity of its people .",1,True
fred schepisi's tale of four englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point .,fed schepisi's tle 0f four englishmen facig the prospect of their own motality viws y outhful affluence not as a lost ideal but a starting point .,1,True
"the film's strength isn't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .","the film's srength isn't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .",1,True
"one of the most haunting , viciously honest coming-of-age films in recent memory .","one of t he mot h@unting , vicious ly honest coming-of-age flms 1n recent memory .",1,True
a fleet-footed and pleasingly upbeat family diversion .,a f1eet-footed @nd ple asingly ubeat fmily div ersion .,1,True
gere gives a good performance in a film that doesn't merit it .,ge re gives a good performance in a film that doesn't merit it .,1,True
"if anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .","if anything , t he film is doing something of a public service -- shedding light on a group of e xtremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .",0,True
late marriage's stiffness is unlikely to demonstrate the emotional clout to sweep u . s . viewers off their feet .,late marriage's stiffn ess is unlikely to demonstrate the emotional clout to sweep u . s . viewers 0ff their feet .,0,True
"sweet home alabama is one dumb movie , but its stupidity is so relentlessly harmless that it almost wins you over in the end .","sweet hoe alabama is one dub move , but its stupidity is so relentessly harmless that 1t amost wins you over in the end .",0,True
"long after you leave justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean .","long ater you leave justne , you'll be wondering what will happen to her and wishin g her the best -- whatevr that might mean .",0,True
exposing the ways we fool ourselves is one hour photo's real strength .,exposing the wys we fool ourselves is one hour photo's real strength .,1,True
. . . works on some levels and is certainly worth seeing at least once .,. . . w orks on some le vels and is cerainly worth seeing at least once .,0,True
no doubt the star and everyone else involved had their hearts in the right place . where their heads were is anyone's guess .,n0 doubt the st ar and everyone else involved had their heatrs in the right place . where their heads were is anone's guess .,0,True
a wordy wisp of a comedy .,a wordy wisp of a coedy .,0,True
cho continues her exploration of the outer limits of raunch with considerable brio .,cho continues h er exploratin of the oter limits of rauch with con siderable b rio .,1,True
woody allen used to ridicule movies like hollywood ending . now he makes them .,wooy al len usd to ridcule movis like hollyw ood endin g . now he makes them .,0,True
"essentially , the film is weak on detail and strong on personality","esentially , the film is weak 0n detail and strong 0n personality",0,True
"it is nature against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale .","it is na ture against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale .",1,True
"nonsensical , dull "" cyber-horror "" flick is a grim , hollow exercise in flat scares and bad acting .","nonsnsical , d ull "" cybr-horror "" flck is a grm , holow e xercise in flt $cares and bad acting .",0,False
a thinly veiled excuse for wilson to play his self-deprecating act against murphy's well-honed prima donna shtick .,a thi nly v eiled excuse for wi lson to play his self-deprecating act against murphy's well-honed prima dnna shtic k .,0,True
"made to be jaglomized is the cannes film festival , the annual riviera spree of flesh , buzz , blab and money . the charming result is festival in cannes .","made t0 b3 jaglomized is the ca nnes fim f estival , the annual riviera spree of f lesh , buzz , blab and money . the charming result is festival in cannes .",1,True
allen shows he can outgag any of those young whippersnappers making moving pictures today .,alen sho ws he can outgag any of those youg whippersnappers making moving pictures today .,1,True
probes in a light-hearted way the romantic problems of individuals for whom the yearning for passion spells discontent .,proes in a lihgt-hearted way the romantic problems of individuals for whom the yearning for p@ssion s pells discontent .,1,True
"a witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking .","a wtty , trencant , wildly unsentiental but flawed look at the ins and outs of modern moviemaking .",1,True
"in between all the emotional seesawing , it's hard to figure the depth of these two literary figures , and even the times in which they lived . but they fascinate in their recklessness .","in betw een all the emotonal seesawing , it's hard to figure the depth of these tw0 literary figures , and even the times in which they lived . but they fascinate in their recklessness .",1,True
"personal velocity has a no-frills docu-dogma plainness , yet miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire . she boxes these women's souls right open for us .","personal velocit y has a no-frills docu-dogma plainness , yet miller lingers on invisible , nearly ps ychic nuances , leaping into digressions 0f memory and desire . she boxes these women's souls right open for us .",1,True
i cry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind .,i c ry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engedering an emotional response of any kind .,0,True
good-looking but relentlessly lowbrow outing plays like clueless does south fork .,good-loking but relentessly lwbrow outng plays lke clueess d0es south fo rk .,0,True
a rarity among recent iranian films : it's a comedy full of gentle humor that chides the absurdity of its protagonist's plight .,@ rrity aong reent iranin fils : it's @ coedy fll of gente humr that chdes the absurdty of its pr otagonist's plight .,1,True
"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .","you could say that its slow at times , you could say that a few 0f the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .",0,True
francophiles will snicker knowingly and you'll want to slap them .,francophiles will snicker knowingly and y ou'll want to slap them .,0,True
formula 51 is so trite that even yu's high-energy action stylings can't break through the stupor .,formula 51 is so tr ite that even yu's high-energy action stylings can't break through the stupor .,0,True
"texan director george ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .","texan di rector g eorge ratliff had unlimited access to families and curch meetings , and he delives f@scinating psychological fare .",1,True
"wedding feels a bit anachronistic . still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin .","wedding fe els a bit anachronstic . still , n0t evey low-budegt movie must be quirky 0r bleak , and a happy ending is no cinematic sin .",0,True
writer and director otar iosseliani's pleasant tale about a factory worker who escapes for a holiday in venice reveals how we all need a playful respite from the grind to refresh our souls .,write r and diector otar iosseliani's pleasant tale about a factory worker who escapes for a ho liday in venice reveals how we all need a playful respite from the grind to refresh our souls .,1,True
an intimate contemplation of two marvelously messy lives .,an itimate con templation of two marvelously messy lives .,1,True
a captivating and intimate study about dying and loving . . .,@ capti vating and itimate sudy about dying and lo ving . . .,1,True
"with nary a glimmer of self-knowledge , [crane] becomes more specimen than character -- and auto focus remains a chilly , clinical lab report .","with na ry @ glimmer of self-knowledge , [cr@ne] becomes more specimen than character -- and a uto focus remains a chilly , clinical lab report .",1,True
"a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s .","a power ful and telling stoy that examins forbidden loe , racal tension , and other is sues that @re as valid tday as they were in the 1950s .",1,True
it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel .,it sems 1ike 1 have been wating my wole li fe for this m ovie and now i c an't wit for the seque l .,0,True
"with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in .","with w3 wee sold iers , hollwood mkes a valiat attemt to tll @ story @bout the vietnm war before the patholgy $et in .",0,True
"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .","1 preer soderbergh's concentra tion 0n his tw0 loves ovr tarkovsky's mosly mal e , mostly patriarchal debating societies .",0,False
a riveting documentary .,a rivetng dcumentary .,1,True
. . . too dull to enjoy .,. . . t0o dull to enjoy .,0,False
jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives .,jarecki and gi bney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives .,1,True
"abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . the only problem is that , by the end , no one in the audience or the film seems to really care .","abando n s pends 90 minues trying figure out whether 0r not some co cky pseudo-intellectual k1d has i ntentionally lft co llege 0r was killd . the only problem is that , by the end , no one in the audience or the film seems to really care .",0,True
i was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon .,1 w as impressed by how many tit-for-tat retaliatory respones the filmmakers allow before pulling the pl ug on the conspirators and averting an @merican-russian armageddon .,0,True
manages to be sweet and wickedly satisfying at the same time .,manages to b3 seet and wicked ly satisfyi ng at the same time .,1,True
"a real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .","a rel stoy about real people livig their lives concerned about the future of an elderly , mentally handicapped family member .",1,True
"be prepared to cling to the edge of your seat , tense with suspense . the ring never lets you off the hook .","be prepared t0 cling to the edge of your seat , tense with suspense . the ring never lets you off the hook .",1,True
i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .,i can e asily imagine benigni's pinocchio becoming a chr istmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .,1,True
"unexpected moments of authentically impulsive humor are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity ofemotional recovery .","unexpeted momnts 0f authenti cally imulsive hmor are the hallmark of this bttersweet , uncomonly sncere move that portrays the fran k humanity 0f emotional recovery .",1,True
"john carlen's script is full of unhappy , two-dimensional characters who are anything but compelling .","john carlen's scrit is full of unhappy , two-dimensional characters who are anything but compelling .",0,True
"although the sequel has all the outward elements of the original , the first film's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .","although the s equel has all the outward elements of the original , the first film's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .",0,True
"a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .","a tedner @nd toucing dama , bsed on th3 tue s tory of a trouled african-american's qust to c ome to terms with his or igins , reveals the year ning we all have in our hearts for acceptance within the family circle .",1,True
"the soupy end result has the odd distinction of being playful without being fun , too .","the soupy e nd reslt has the odd distinction of being playful without being fun , too .",0,True
"like its title character , esther kahn is unusual but unfortunately also irritating .","like its title cha racter , esther kahn is unusual but unfortunately also irritating .",0,True
"none of this is meaningful or memorable , but frosting isn't , either , and you wouldn't turn down a big bowl of that , would you ?","none 0f this is meaningful 0r memorable , but frosting isn't , either , and you wouldnt turn do wn a big bowl of that , would you ?",0,True
"the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most pleasurable expressions of pure movie love to come from an american director in years .","the fi lm has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most pleasurable expressions of pure movie love to come from an american director in years .",1,True
"brash , intelligent and erotically perplexing , haneke's portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .","bash , itelligent an d eotically perplexing , haneke's portrait 0f an upper class austrian society and the suppressio n of its tuckd away demns is uniquely felt with a sardonic jolt .",1,True
a rather average action film that benefits from several funny moments supplied by epps .,@ rather averae acion flm that benefits from several funny moments supplied by eps .,1,True
"you can watch , giggle and get an adrenaline boost without feeling like you've completely lowered your entertainment standards .","you can wach , giggle and get an adrenaline boost without feeling like you've completely l owered your entertainment standards .",1,True
"though the book runs only about 300 pages , it is so densely packed . . . that even an ambitious adaptation and elaborate production like mr . schepisi's seems skimpy and unclear .","though the boo k runs only about 300 pages , it is so densely packed . . . that even an ambitious adaptation and elaborate production like mr . schepisi's seems skimpy and unclear .",1,True
the movie is . . . very funny as you peek at it through the fingers in front of your eyes .,the moive 1s . . . ve ry funny as y ou peek at it through the figers 1n fro nt of your eyes .,1,True
""" men in black ii , "" has all the earmarks of a sequel . the story is less vibrant , the jokes are a little lukewarm , but will anyone really care ?",""" me n 1n blak ii , "" has all the earmrks of a sequel . t he story 1s less vibrant , th3 jokes are a little lukewarm , but will anyone really care ?",0,True
"to the film's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment .","to the film's c redit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment .",1,True
there is greatness here .,there is gratness here .,1,True
it's unlikely we'll see a better thriller this year .,its unlkely we'll see @ better thrillr this year .,1,True
a moving and weighty depiction of one family's attempts to heal after the death of a child .,a moving and weigty depiction of one family's attempts to h eal after the death of a child .,1,True
"while not all that bad of a movie , it's nowhere near as good as the original .","while n0t all that ba d of a moie , it's nwhere near as good as th e original .",0,True
"an earnest racial-issues picture that might have gotten respectful critical praise in a different era -- say , the '60s .","@n earest racial-issues pictre that might have gotten respectful criical praise in a different era -- say , the '60s .",1,True
some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .,some motion pictres portray ultimate pas sion ; others create ultimate thrlls . men 1n black 1i achieves ultimte insignificance -- it's th e sci-fi comedy spectacle as whiffle-ball epic .,1,True
"de ayala is required to supply too much of the energy in a film that is , overall , far too staid for its subject matter .","d3 ayala is require d to supply too much of the energ y in a fi lm that is , overall , far too staid for its subject matter .",0,True
"that neither protagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks .","that neither pr otagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks .",0,True
an affectionately goofy satire that's unafraid to throw elbows when necessary . . .,an affectionately g oofy satire that's unafraid to throw elbows when necessary . . .,0,True
"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom .","the director knows how to apply textural gloss , but h is portrait of sex-as-war is strictly sitcom .",0,True
the movie is ingenious fun . see it .,the m ovie 1s ingnious fu n . see it .,1,True
while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades .,while the plot follows a predictable conect-the-dots course . . . director john shultz colors t he picture in some evocative shades .,1,True
it drowns in sap .,it drons in $ap .,0,False
the plot is romantic comedy boilerplate from start to finish .,the pot is romantic comedy boilerplate from start to finish .,0,True
"confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .","confuses its mess age with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .",0,True
"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat .","so we got ten little i ndians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat .",1,True
". . . generically , forgettably pleasant from start to finish .",". . . generically , forg ettably pleasant from start to finish .",0,True
it's a refreshing change from the self-interest and paranoia that shape most american representations of castro .,i t's a rfreshing change from the self-interest and paranoia that shape most american representations of castro .,1,True
"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . ""","if @ few good men told us that we "" can't handle the truth "" thn high crimes poetically states at one point in this movie that we "" don't care about the truth . """,1,True
an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .,an instantly forgettable snow-and-stun twork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .,0,True
"writer/director joe carnahan's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic .","writer/director joe c@rnahan's grimy crime d rama is a manual of precinct cliches , but it moves fast enough to cover its cl unky dialogue and lapses in logic .",0,True
a sad and rote exercise in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title would imply .,a sad and ro te exrcise in milking a played-out idea -- a straight gu y has to dres s up in drag -- that shockingly manages to be even worse than its title would imply .,0,True
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if y0u enjy more thughtful comedies with interesting conflicted chara cters ; this one is for you .,1,True
this is nothing but familiar territory .,th is is nthing but familir territ ory .,0,False
the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .,the only thing $cary about feardotcom is that the filmmake rs and studio are brazen enough t0 attmpt to pass this stinker off as a scary movie .,0,True
"it challenges , this nervy oddity , like modern art should .","it challenes , ths nrvy oddity , lie modern art should .",1,True
"a film of empty , fetishistic violence in which murder is casual and fun .","a fil m of empty , fetishistic violence in which murder is casual and fun .",0,True
"since the movie is based on a nicholas sparks best seller , you know death is lurking around the corner , just waiting to spoil things .","since the mo vie is based on a nicholas sparks best s eller , you know death 1s lurking around the corner , just waiting to spoil things .",0,True
"the enjoyable undercover brother , a zany mix of saturday night live-style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy .","the enjoyab le undercover brother , a zany mix of saturday night live-style parody , '70s blaxploiation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy .",1,True
"the funny thing is , i didn't mind all this contrived nonsense a bit .","the funny thig is , i didn't mind all this c ontrived nonsense a bit .",0,True
melanie eventually slugs the yankee . too bad the former murphy brown doesn't pop reese back .,melanie eventualy slugs the yankee . t0o bad the former mrphy b rown doesn't pop reese back .,0,True
the basic premise is intriguing but quickly becomes distasteful and downright creepy .,the basi c premise is intriguing but quickly becomes distasteful and downright creepy .,0,True
the picture doesn't know it's a comedy .,the picture doe sn't know it's a comedy .,0,True
i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche .,i'm n ot sure which will take longer to heal : the welt on johnny knoxv ille's stomach from @ riot-control projectile or my own tortured psyche .,0,True
"kwan makes the mix-and- match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action .","k wan makes the mix-and- match metaphors intriguing , while llling us into torpor with his cutivated allergy to action .",1,True
pray's film works well and will appeal even to those who aren't too familiar with turntablism .,pray's fim woks wll and will apeal even to those who aren't too familiar with turntablism .,1,True
suffers from unlikable characters and a self-conscious sense of its own quirky hipness .,suffers from u nlikable characters and a self-conscious sense of its own quirky hipness .,0,True
"a triumph , a film that hews out a world and carries us effortlessly from darkness to light .","a trimph , @ fim that hews out a world a nd carries u$ effortlessly from d@rkness to light .",1,True
"an action/thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat .","@n acion/thriller 0f the finest kind , evoking memoies of day of the jackal , t he french connection , and heat .",1,True
an unintentionally surreal kid's picture . . . in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode .,an unintention ally surreal kid's pi cture . . . in wich actors in bad bear suits enac t @ sort of inter-species parody of a vh1 behind the music episode .,0,True
may be the most undeserving victim of critical overkill since town and country .,may b3 t he most undeserving victim of critical overkill since town and country .,1,True
"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved .","to build a fee-good fantasy around a vain dctator-madman is off-putting , to sa y the lesat , n0t to mention inappropria te an d wildly undeserved .",0,True
"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '","1t celerates th3 group's playfl s park 0f nonconformity , glacing viv idly back at what hibiscus granly called his 'angels of ligh t . '",1,True
well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .,well-done supernatual triller wih k3en inights into parapsychological phenomena and the soulful nances of the grievng pro cess .,1,True
psychologically revealing .,psychologically revealng .,1,True
