original_text,adversarial_text,original_label,attack_sucessful
good-looking but relentlessly lowbrow outing plays like clueless does south fork .,good- looking but relentlessly lwbrow outi ng pla ys l ike clueless d oes sout h fo rk .,0,True
a rarity among recent iranian films : it's a comedy full of gentle humor that chides the absurdity of its protagonist's plight .,@ rari ty amo ng rece nt irania n f ilms : i's @ comed y ful l of ge ntle hu mor tha t chi des t he absurdit y of 1ts protagonist' s pligh t .,1,False
"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .","you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias b etty 1s p redictable .",0,True
francophiles will snicker knowingly and you'll want to slap them .,francophiles will sn icker kno wingly and yu'll wan t to slap them .,1,True
formula 51 is so trite that even yu's high-energy action stylings can't break through the stupor .,formua 51 is so trie that even yu 's high-energy action stylings can' t break through the stupor .,0,True
"texan director george ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .","texan di rector geor ge ratl iff h ad unlimit ed access to f@milies and church meeting s , an d he delivrs fascinating p$ychological fare .",1,True
"wedding feels a bit anachronistic . still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin .","weddin g feels a bit anachronistic . still , not every low-budget movie must be quirky or bleak , and a happy endig is n0 cinematic si n .",0,True
writer and director otar iosseliani's pleasant tale about a factory worker who escapes for a holiday in venice reveals how we all need a playful respite from the grind to refresh our souls .,wr iter @nd director o tar iosseliani 's pleasa nt t ale about a f actory work er who esapes for a holiday in v enice reveals how we all need a playful respite from the grind to refresh our souls .,1,True
an intimate contemplation of two marvelously messy lives .,an intim ate con templation of two marvelously messy lives .,1,True
a captivating and intimate study about dying and loving . . .,@ ca ptivating @nd intimae stuy @bout dyng and l oving . . .,1,True
"with nary a glimmer of self-knowledge , [crane] becomes more specimen than character -- and auto focus remains a chilly , clinical lab report .","with nar y a gl immer of self-knowledge , [crane] becomes more specimen than character -- and auto fo cus remains @ chi lly , clin ical l ab repor t .",0,True
"a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s .","@ p owerful @nd tell ing stry that exami nes forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s .",1,True
it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel .,it sems like i have been waiing my whol e life for this movie and now i can 't wit for the sequel .,0,True
"with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in .","with we wer e soldiers , hollyood makes @ v@liant attempt to tell a story about the vietnam war before the pathology set in .",0,True
"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .","1 prefer soderberg h's c oncentration on his two lovers over tarkovsky's mostly male , mos tly patriarch al debating societies .",0,True
a riveting documentary .,@ rivet ing documentary .,1,True
. . . too dull to enjoy .,. . . to o d ull t0 enjo y .,0,True
jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives .,jarecki and gibney d0 find enou gh material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives .,0,True
"abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . the only problem is that , by the end , no one in the audience or the film seems to really care .","abadon spend s 90 min utes t rying figur e 0ut whethr or no t $ome cock y p$eudo-intellectual kid has intentionall y le ft colege 0r was ki lled . the onl y probelm is that , by the en d , no one in the audience 0r t he film s eems t0 r eally care .",0,False
i was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon .,1 wa s impressed by how many tit-for-t at retaliatory resp onses the filmmakes allow before pulling the plug on the conspirators and avertng an american- russian armageddon .,0,True
manages to be sweet and wickedly satisfying at the same time .,m@nages to be sw eet a nd wi ckedly sati sfying at the same time .,1,True
"a real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .","@ re al stoy @bout real p eople liv ing their l ives co ncerned about the future of an elderly , mentally handicapped family member .",1,True
"be prepared to cling to the edge of your seat , tense with suspense . the ring never lets you off the hook .","b3 prepared to c ling to the edge of your seat , tense with suspense . the ring never lets you off th e hook .",0,True
i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .,1 can ea sily imagine benigni' s pinoccho becoming a christmas perenni al . c0al isn't @s easy to come by as it used to be and this would be @ worthy substitute for n@ughty children 's stockings .,0,True
"unexpected moments of authentically impulsive humor are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity ofemotional recovery .","unexp ected mments 0f authentical ly impuls ive h umor are the h@llmark of t his bitt ersweet , uncommo nly sincere mo vie tha t portrays th e frank h umanity of emotional recovery .",1,True
"john carlen's script is full of unhappy , two-dimensional characters who are anything but compelling .","john carlen's script is full of unh appy , two-dimensional characters who are anything but compelling .",0,True
"although the sequel has all the outward elements of the original , the first film's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .","althugh the sequ el has all the outwrd elements of the original , the first film's lovely flakiness is go ne , replaced by th e frced fun niness fou nd 1n th e dullest kid die flic ks .",0,True
"a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .","@ ten der an d t ouching dr ama , b@sed 0n t he tru e story 0f @ trou bled arfican-american's ques t to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .",1,False
"the soupy end result has the odd distinction of being playful without being fun , too .","th e sopy end res ult has the od d distincton of beng playul withot being fun , to o .",0,True
"like its title character , esther kahn is unusual but unfortunately also irritating .","li ke its tile character , e sther kahn 1s unu$ual bu t unfortu nately also i rritating .",0,True
"none of this is meaningful or memorable , but frosting isn't , either , and you wouldn't turn down a big bowl of that , would you ?","nne of this is meaningful or memorable , but frosting isn't , either , an d you wouldn't turn do wn a big bowl of that , wuld yo u ?",0,True
"the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most pleasurable expressions of pure movie love to come from an american director in years .","th3 flm ha s th3 hig h-buffed g loss @nd higho-ctane j olts you exp ect of de palma , b ut w hat makes 1t transporting is that it's also one of t he smartest , mo st pleasurale expr essions of pure movie lov e to come from an american director in years .",1,True
"brash , intelligent and erotically perplexing , haneke's portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .","bash , intellige nt a nd ero tically perpl exing , haneke's portrait of an upper class austrian society and the suppression of it s tucked away dem ons 1s unquely felt wth @ sardon ic jo lt .",1,True
a rather average action film that benefits from several funny moments supplied by epps .,a r@ther a verage action film that benefits from several funny moments supplied by epps .,0,True
"you can watch , giggle and get an adrenaline boost without feeling like you've completely lowered your entertainment standards .","yo u can watch , giggle and get an adrenaline boost without feeling like you' ve completely lwered your entertainme nt stan dards .",1,True
"though the book runs only about 300 pages , it is so densely packed . . . that even an ambitious adaptation and elaborate production like mr . schepisi's seems skimpy and unclear .","thouh the book runs only about 300 pages , it is $o dens ely packed . . . that even @n ambitious adaptation and elaborate production 1ike mr . schep isi's s eems skim py and unclear .",0,True
the movie is . . . very funny as you peek at it through the fingers in front of your eyes .,th3 movie 1s . . . ve ry fnny as y0u peek at 1t through t he fingers in front 0f yur eyes .,1,True
""" men in black ii , "" has all the earmarks of a sequel . the story is less vibrant , the jokes are a little lukewarm , but will anyone really care ?",""" men in blcak ii , "" h@s all the earmarks of a sequel . th e story is less vibrant , th e jkes are a litle lukwarm , but will anyne really care ?",0,True
"to the film's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment .","to the film's credit , the acting is fresh and unselfconscious , and munch is a marvel of real ity versus sapp y sentiment .",0,True
there is greatness here .,there is grea tness here .,1,True
it's unlikely we'll see a better thriller this year .,it's unlik ely we'll see a better thriller this year .,0,True
a moving and weighty depiction of one family's attempts to heal after the death of a child .,a movig @nd w eighty depictio n of one family's attempts to heal after the death of a child .,1,True
"while not all that bad of a movie , it's nowhere near as good as the original .","while n0t all that b@d of a movie , it's nowhee near @s good as the origi nal .",0,True
"an earnest racial-issues picture that might have gotten respectful critical praise in a different era -- say , the '60s .","an earnst racial-issus picture that might have gotten respec tful critical praise in a different era -- say , the '60s .",1,True
some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .,so me mo tion pictures portray utimate passion ; others create ultimate thrills . men in black ii a chieves ultimate insignificance -- it's the sc i-fi comedy spect acle as whiffle-ball eic .,1,True
"de ayala is required to supply too much of the energy in a film that is , overall , far too staid for its subject matter .","de ay ala 1s requ ired to supply to o much of the energy in a film that is , overall , f@r too staid for it s subjct matte r .",0,True
"that neither protagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks .","that nei ther protagonist has a distinguishable condition ha rdly matters because both are just acory concoctions , defined by childlike dimness and a handful of quirks .",0,True
an affectionately goofy satire that's unafraid to throw elbows when necessary . . .,an af fectionately go ofy satire that's un@fraid to throw elbows when necessary . . .,1,True
"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom .","the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly s itcom .",0,True
the movie is ingenious fun . see it .,th3 movie is ingenios fu n . $ee it .,1,True
while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades .,while the plot follows a pedictable connect-the-dots course . . . director j ohn schutz colors the picture in sme evocative shdes .,0,True
it drowns in sap .,1t dr owns in sa p .,0,True
the plot is romantic comedy boilerplate from start to finish .,the plo t is romantic comedy boileplate from start to finish .,0,True
"confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .","c onfuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .",0,True
"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat .","$o we got ten little indians meets friday the 13th by way of clean and s ober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the ne xt inevitable incarnation of the love bo at .",0,True
". . . generically , forgettably pleasant from start to finish .",". . . generically , forgettably pleasa nt from start to finish .",1,True
it's a refreshing change from the self-interest and paranoia that shape most american representations of castro .,it 's @ r efreshing chan ge from the slf-interest and paranoia tha t shape most american representations of castro .,1,True
"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . ""","1f a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . """,1,True
an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .,an instantly forgetable sn ow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .,0,True
"writer/director joe carnahan's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic .","writer/director joe c@rnahan's griy c rime drma is a manual of precinct clihes , but it moes fast enouh to cover its c lunky dialoue and la pses in l ogic .",0,True
a sad and rote exercise in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title would imply .,@ s ad an d rte exerci se 1n mi lking @ pl ayed-out ida -- @ str aight gu y h@s to drss up in drg -- tha t shoc kingly manage s to b3 eve n wrse th@n i ts tite wold impl y .,0,False
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you enjoy more thoghtful come dies with interesting con flicted characers ; tis one 1s f or y0u .,1,True
this is nothing but familiar territory .,this is nothig b ut famil iar territory .,0,True
the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .,th3 only thing s cary about feardotcom is that the filmmakers and studio are braz en en ough to att empt to pass this stin ker o ff as a scary movie .,0,True
"it challenges , this nervy oddity , like modern art should .","1t chal lenges , tis nevy oddity , like mo dern ar t should .",1,True
"a film of empty , fetishistic violence in which murder is casual and fun .","a film of empty , fetishistic violence in which murder is casual and fu n .",1,True
"since the movie is based on a nicholas sparks best seller , you know death is lurking around the corner , just waiting to spoil things .","sinc e the movie is based on a nicholas sparks best seller , you know death is lurking around the corner , just waiting to spoil things .",0,True
"the enjoyable undercover brother , a zany mix of saturday night live-style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy .","th e ejoyable underc over broher , @ zany mix of saturday night live-style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes ou t a ton of laughs that everyone can enjoy .",1,True
"the funny thing is , i didn't mind all this contrived nonsense a bit .","th3 funny t hing is , 1 ddn't mind all t his contrivd nonsense a b it .",0,True
melanie eventually slugs the yankee . too bad the former murphy brown doesn't pop reese back .,melanie eventully slgs the y@nkee . to o bad the formr murphy brow n doesn't pop reese b@ck .,0,True
the basic premise is intriguing but quickly becomes distasteful and downright creepy .,th3 basi c premis e is intri guing b ut qui ckly beomes ditasteful and downright creep y .,0,True
the picture doesn't know it's a comedy .,the picture doe sn't know it's a comedy .,0,True
i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche .,i' m n0t sure which will take longer to heal : the welt on johnny knoxvill e's stomach from a riot-control projectile or my own tortured psyche .,0,True
"kwan makes the mix-and- match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action .","kw@n maks t he mix-an- m atch me taphors int riguing , w hile lul ling u$ i nto tor por with his culivated allrgy to action .",1,True
pray's film works well and will appeal even to those who aren't too familiar with turntablism .,pray's film wo rks w ell a nd will appeal even to those who aren't too familiar with turntablism .,1,True
suffers from unlikable characters and a self-conscious sense of its own quirky hipness .,suf fers from unlikabl e characters and a self-conscious sense of its own quirky hipness .,0,True
"a triumph , a film that hews out a world and carries us effortlessly from darkness to light .","@ triu mph , @ f ilm t hat h ews out @ wo rld an d c@rries u$ effortlessly f rom darkness to li ght .",1,True
"an action/thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat .","@n action/thrillr of th e fin est k ind , evokin g memori es of day of the jac kal , the frnch connection , a nd h3at .",1,False
an unintentionally surreal kid's picture . . . in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode .,@n unitentionally s urreal ki d's picture . . . in whi ch act ors in b ad bear suis enact a s ort of inter-species parody of a vh1 behind the music episode .,0,True
may be the most undeserving victim of critical overkill since town and country .,may be the most undeserving victim of critical overkil l since town and country .,0,True
"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved .","to b uild a fel-good fantas y a round a v ain dictator-mad man is off-ptting , t0 s ay the least , not to mention inappr opriate an d wildl y undeserv ed .",0,True
"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '","1t cel ebrates th3 gro up's pl ayful sp ark of nonco nformity , glancin g viidly back at what hibiscus grandly called his 'angels of light . '",1,True
well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .,w3ll-done supern atural thril ler wi th k een inights int o parapsychological pheno mena an d th e soulful nu@nces of the grieving process .,1,True
psychologically revealing .,psycho logically revealing .,1,True
"this isn't a narrative film -- i don't know if it's possible to make a narrative film about september 11th , though i'm sure some will try -- but it's as close as anyone has dared to come .","tis i sn't @ narra tive fil m -- i don't know if it's possible to make a narrative film about september 11th , though i'm sure some will try -- but it's as close as anyone has d@red to c ome .",1,True
"nemesis suffers from a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme .","n emesis suffers from a paunchy midsection , seve ral plodding ac tion s equences and a wickedly undramaic cental theme .",0,True
". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report .",". . . bst seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to t he warren report .",1,True
barely gets off the ground .,b arely get s 0ff the gr ound .,0,True
[stephen] earnhart's film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones they currently have .,[stehen] earnhart's flm 1s more @bout th3 optimi sm of a g roup of people who are strug gling to give themselves a better lot in life than the ones they currently have .,1,True
"somehow we're meant to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become g . i . jane .","somehw we're mea nt to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become g . i . jane .",0,True
"it's a cool event for the whole family . maybe not a classic , but a movie the kids will want to see over and over again .","it's a col event for the whole family . maybe not a classic , but a movie the kids will want to see over and over again .",1,True
"i'm sure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test and i must have failed .","i'm s ure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test an d 1 mu st hav e failed .",0,True
"as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience .","@s his circle of friends keeps getting smaller one of the characters in long time d3ad says 'i'm telling you , this is f * * * ed' . maye he was reading th e minds of th3 audience .",0,True
"a movie you observe , rather than one you enter into .","a movie you obse rve , rather than one you enter into .",1,True
"as commander-in-chief of this film , bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world .","as commander-ni-chief of tis flm , bigelow demonsrates @ breadth of vision @nd @n attention t0 detail that propels h er into the upper echelons of the directing world .",1,True
visually captivating .,visua lly captiv ating .,1,True
. . . another example of how sandler is losing his touch .,. . . another example of how sandler is lsing hi s touch .,0,True
one just waits grimly for the next shock without developing much attachment to the characters .,one ju st wai ts grimly for the next shock without developing much attachment to the characters .,0,True
the most anti-human big studio picture since 3000 miles to graceland .,the mo st ant-human big studio pi cture since 3000 miles to graceland .,0,True
"it dares to be a little different , and that shading is what makes it worthwhile .","it dares to be a little different , and that shading is what mak es it worthwh ile .",1,True
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take .","th e most hoplessly mo notonous fim of the year , noteworthy only for th e gimmick of being filmed as a sing le u nbroken 87-minte take .",0,True
the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .,th3 s cript fals back on t0o many trie-and-true shenanigans that h@rdly distinguish it fr om th3 next teen c omedy .,0,True
"if you're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director's life , eisenstein delivers .","1f yo're content with a clever pseudo -bio tha t manages to have a good time as it doles o ut pieces of the famous director's lif e , eisenstei n delive rs .",1,True
"dogtown and z-boys more than exposes the roots of the skateboarding boom that would become "" the punk kids' revolution . ""","dogton @nd zboys mre than ex poses the roots of the skateboarding boom that would become "" the punk kids' revolution . """,1,True
the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects .,th e charac ters are paper thi n and the plot is so clichd and c ontrived that it makes your least favorite james bond movie seem as cleverly plotted as the u sual susects .,0,True
a lot smarter than your average bond .,a lot s marter than your average bond .,1,True
plays like a checklist of everything rob reiner and his cast were sending up .,pl ays li ke a chec klist of everything rob rei ner and his cast were sending up .,0,True
"its simplicity puts an exclamation point on the fact that this isn't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .","it s simplicity pu ts an excla mation point on the fact that this isn't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .",0,True
"to the degree that ivans xtc . works , it's thanks to huston's revelatory performance .","to the degree that ivans xt c . works , i's t hanks to huston's reve latory performance .",1,True
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins .","pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tagedy begins .",1,True
"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie .","escapi ng the studio , piccoli 1s w@rmly affecting @nd so 1s thi s adroi tly minimalist move .",1,True
ian holm conquers france as an earthy napoleon,i an holm conq uers france as an earthy napoleon,1,True
"the heat of the moment prevails . it cooks conduct in a low , smoky and inviting sizzle .","the hat of the moment previls . it cooks conduct in a low , smoky and invi ting sizzle .",1,True
"all in all , brown sugar is a satisfying well-made romantic comedy that's both charming and well acted . it will guarantee to have you leaving the theater with a smile on your face .","@ll in all , bown sugar is @ satisfying well-made romantic comedy th@t's both char ming and well act ed . it w ill guarantee to have y0u leaving the theater with a $mile on yor f@ce .",1,True
"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should .","as comedic spot lights go , notorious c . h . o . hits all the verbal marks it should .",1,True
"[allen's] been making piffle for a long while , and hollywood ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now .","[allen's] bee n m@king p iffle for a 1ong whil e , an d holywood ending may be h is way of saying th@t pifle is all that th e airhea d move b usiness desrves fom him rght now .",0,True
"what with the incessant lounge music playing in the film's background , you may mistake love liza for an adam sandler chanukah song .","wh at with the ince ssant loun ge music playing in the film's background , you m@y mistake lov e liza for an adam sandler chanukah song .",0,True
"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in .","while tttoo borows heavily from both seven and the silence of the lambs , 1t m@nages to m aintain both @ level of sophisticted intrigue and human-scale characters t hat suck the audience in .",1,True
"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . it's a buggy drag .","dragonfly h@s n0 atmospher e , no tension -- n othing b ut costner , flailing a way . it's a buggy drag .",0,True
"as the dominant christine , sylvie testud is icily brilliant .","as the dominant christine , sylvie testud 1s icily brillian t .",1,True
[u]nrelentingly stupid .,[u]nrele ntingly stup id .,0,False
"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit .","audiences condi tioned to getting wee py over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit .",0,True
bielinsky is a filmmaker of impressive talent .,biel insky 1s @ filmm aker of impres sive talent .,1,True
the sweetest thing leaves a bitter taste .,the sweetest thing leves a bittr tas te .,0,True
does little to elaborate the conceit of setting this blood-soaked tragedy of murderous ambition in the era of richard nixon .,does little to elaborate the conceit of setting this blood-soaked trag edy of murderous ambition in the era of richard nixon .,1,True
"the criticism never rises above easy , cynical potshots at morally bankrupt characters . . .","th3 criti cism n ever rise s above eas y , cynial potshot s @t morall y b@nkrupt ch aracters . . .",0,True
shankman . . . and screenwriter karen janszen bungle their way through the narrative as if it were a series of bible parables and not an actual story .,shankman . . . an d screenwritr karen janszen bungle their way through the narrative as if it were a s eries of bible parables and not @n actual story .,0,True
uzumaki's interesting social parallel and defiant aesthetic seems a prostituted muse . . .,uzumak i's interes ting social p@rallel and defi ant aesthetic seem s a pros tituted m use . . .,1,True
"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out .","m oore's coplex and important film is also , believe it or not , immensely entertaining , a david and goliath story that 's still very much p laying itslf out .",1,True
"satin rouge is not a new , or inventive , journey , but it's encouraging to see a three-dimensional , average , middle-aged woman's experience of self-discovery handled with such sensitivity .","satin ruge 1s no t a new , or inventi ve , j ourney , b ut it's encouraging to $ee @ three-dimensinoal , avrage , middle-aged woma n's experience 0f self-discovery handled with su ch sensitivity .",1,True
"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results .","feat uring a d@ngerously sedu ctive perforance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" wth more unsettlingly realistic results .",1,True
all these developments and challenges facing santa weigh down the plot so heavily that they drain all the film of its energy and needlessly strain credibility .,a ll these developments and challenges facing santa weigh down the plot so hevily that they drai n all the film of its energy and needlessl y s train credibility .,0,True
the biggest problem with this movie is that it's not nearly long enough .,th3 biggest prblem with this movie is that it's not n early long e nough .,0,True
"pc stability notwithstanding , the film suffers from a simplistic narrative and a pat , fairy-tale conclusion .","pc s tability notwithstandin g , th e flm suffe rs from a simplis tic n@rrative and a pat , fairy-tale conclu sion .",0,True
the iditarod lasts for days - this just felt like it did .,th e iditard last s for days - this j ust felt like 1t di d .,0,True
woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order throughout the chaos .,woo 's fghts have a distinct flair . his warrio rs collide 1n b@lletic explosion tha t implies an underlying order throughout the chaos .,1,True
the trashy teen-sleaze equivalent of showgirls .,the tr@shy ten-sleaze e quivalent 0f showgirls .,0,True
"this is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be .","thi s is @n ungainly m ovie , 1ll-fitting , with it s elbows sticking out where the knees should be .",0,True
"when one hears harry shearer is going to make his debut as a film director , one would hope for the best","when one hears harry shearer is going to make his debut as a film director , one would hope for the be st",1,True
"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions .","n0t quite as miraculous as its dreamworks makers would have you believe , but it more than ad equately fills the eyes @nd stirs the emoti ons .",1,True
"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes .","th e movi e , lik e bartleby , is something of a stff -- @n extra-dry office comey th@t seem s twce @s 1ong @s it s 83 minuts .",0,True
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive .","gievs yo u th3 steay pul se 0f l ife 1n a beauti ful cit y view ed through the eyes of a character wh o , 1n spite of tra gic loss and increasing decrepitu de , kn ows 1n his boes that he is one of the luckiest m en alive .",1,False
"shatner is probably the funniest person in the film , which gives you an idea just how bad it was .","shatner is probaby the funniest person in the film , which gives you an idea just how bad it w@s .",0,True
"the heedless impetuousness of youth is on full , irritating display in [this] meandering and pointless french coming-of-age import from writer-director anne-sophie birot .","th e heedles s impetuousness of youth is on full , irritating display in [this ] meandering a nd pontless french coming-of-age import from writer-director anne-sophie birot .",0,True
"a vile , incoherent mess . . . a scummy ripoff of david cronenberg's brilliant 'videodrome . '","@ vil e , incoheren t mess . . . a scumm y ripof 0f david cronenerg's brilliant 'videodrome . '",0,True
"gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet's mouth .","gorgeou s scenes , masterful performances , but the sickly sweet gender norm ative narrative left an acrid test in tis gourmet's mouth .",1,True
"the best you can say about it is it's so uninspired , it barely gives one pause when considering some of the other dreck out there right now .","th3 be st yo u c@n sa y about it 1s it's $o un inspired , 1t barely gives o ne pause when considering some of the othr dr eck ou t t here rigt now .",0,True
"a lot of the credit for the film's winning tone must go to grant , who hasn't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him .","a 1ot of the credit for the film's winning tone must go to grant , who hasn't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him .",0,True
"given that both movies expect us to root for convicted violent felons over those assigned to protect us from same , we need every bit of sympathy the cons can muster ; this time , there isn't much .","given that bo th movies expec t us to root for convicted violent felons over those assigned to protect us from same , we need every bit of sympathy the cons can muster ; this time , there isn't much .",1,True
mostly the film is just hectic and homiletic : two parts exhausting men in black mayhem to one part family values .,m ostly the film is j ust hectc and homil etic : two pa rts exhusting men in back mayhem to one par t f@mily v@lues .,0,True
"devos and cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable .","de vos @nd cas sel ha ve trmendous c hemistry -- their sexual and romantic tension , wile nev er really vocal ized , 1s pal pable .",1,True
"a bittersweet film , simple in form but rich with human events .","@ bitt ersweet fil m , si mple 1n f orm bu t rih wth huan evens .",1,True
this idea has lost its originality . . . and neither star appears very excited at rehashing what was basically a one-joke picture .,th is ida has los t its originalit y . . . an d nether star appears very excited at reashing what was b@sically a onejoke pictur e .,0,True
"a smart , sweet and playful romantic comedy .","@ smat , swee t an d playf ul romantic co medy .",1,True
dolman confines himself to shtick and sentimentality -- the one bald and the other sloppy .,dolman co nfines hims elf to sht ick and sentimentality -- the one bald and the ot her slopy .,0,True
leaves viewers out in the cold and undermines some phenomenal performances .,leaves viewers out in the cold and udermines so me phenomenal performances .,0,True
