original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
YOU ARE WAY OFF PRICK,Y OU ARE WAY 0FF PRICK,anger,17,2,True
Why don't you crawl away and die you disgusting pig. Go fuck yourself you saddo,Why don't you crawl away and die you disgusting pig. G o piece of tail yurself you sadd o,anger,30,5,True
STFU and kiss my asshole,STFU and kiss my ashole,anger,10,1,True
"""::::::""""You know? My neighbor is famous and I think he's gay. The people down the road hate his guts and have surely testified. Some have told me that these people have said so, but some other people don't have a clue or care one way or the other, while some have actually investigated the matter and found it nothing.""""' 24.255.11.149 """,""" : : : : : : "" "" Y ou recognize? My neighbor is famous and I think he's gay. The people down the road hate his guts and have surely testified. Some have told me that these people have said so, but some other people don't have a clue or care one way or the other, while some have actually investigated the matter and found it nothing.""""' 24.255.11.149 """,neutral,279,57,False
""" Senegal Fast Food Hi, I was wondering if you could help me. I see you speak a bit of Bambara, and I was wondering if you knew the song """"Senegal Fast Food"""" by Amadou & Mariam. If you do, do you know if the second chorus (after the """"quelle heures est il en paradis?"""" bit) is in Bambara, and if so (this would be too good to be true) what the words are in either English or the original language? If you can't help, don't worry! Thanks """,""" Senegal Fast Food Hi, I was wondering if you could help me. I see you speak a bit of Bambara, and I was wondering if you knew the song """"Senegal Fast Food"""" by Amadou & Mariam. If you do, do you know if the second chorus (after the """"quelle heures est il en paradis?"""" bit) is in Bambara, and if so (this would be too good to be true) wht t he word s comprise in ether Englsh o r th3 original language? If you can't help, don't worry! Thanks """,confusion,76,12,False
Epic Fail I am FREAKING SERIOUS!!! I CANNOT be blocked. You Failed AGAIN!!! Goodbye.68.79.167.11,Epic Fail I am FREAKING S3RIOUS!!! I CANNOT be blocked. You Failed AGAIN!!! Goodbye.68.79.167.11,anger,19,1,True
MDP lives in Charlotte and does not work in Clemson sippin,MDP lives in Charlotte and dos not work in Clemson sippin,disgust,16,1,True
"No...you are correct. Most of the sources I looked at offered both, but I was sure to only include carapace length. -)","No... you ar e correct. Most of the sources I looked at offered both, but I was sure to only include carapace length. -)",happiness,36,6,False
these people deserve all the contempt and scorn of society,these people deserve all the contenpt and sc orn of society,disgust,19,2,True
Oh ok fuck you asshole die im going to kill you 96.244.254.20,Oh ok lie with you asshoe die i m going to kill you 96.244.254.20,anger,28,3,True
""" Precious again tuning Thank you for quality articles on tuning and mathematicians, even fictitious ones, for tuned comments to well-wishers, and for striving for serenity when you are """"right but others are not ready to listen"""", - you are an ! A year ago, you were the 220th recipient of my PumpkinSky Prize, repeated in br'erly style. Stay tuned """,""" Precious @gain tuning Thank you f or quality articles on tuning and mathematicias, even fictitious ones, for tuned comments to well - wishers, and for striving for serenity when you ar e "" "" right but others are not ready to listen "" "", - you are an! A year ago, you were the 220th recipient of my PumpkinSky Prize, repeated in br'erly style. Stay tuned """,happiness,78,5,True
"My contribution contains irrefutable sources OK, Régine Crespin was a soprano who know his job , she had a perfect vocal technique, she is a very great lady of classical music. (talk • contribs) 9:05, 3 March 2010 (UTC)","My contribution contains irrefutable sources OK, Régine Crespin was a soprano who know his job, she had a perfect vocal technique, she is a very g reat lady of classical music. (talk • contribs) 9:05, 3 March 2010 (UTC)",love,39,1,True
"What amuses me is if I'd acted like a gormless newbie who didn't know his WP:NPOV from his WP:ATT people would have patronised me to death and treat me like an idiot (or like a tourist, whichever you prefer). And if I show that I know a bit about how Wikipedia works, clearly I'm hiding from my real identity or something. Because non-editors are clearly retarded idiots to be treat with disdain? Ick.","What amuses me is if I'd acted like a gormless newbie who didn't know his WP:NPOV from his WP:ATT people would have patronised me to death and treat me like an idiot (or like a tourist, whichever you prefer). And if I show that I know a bit about how Wikipedia works, clearly I'm hiding from my real identity or something. Because no n - eitors ar3 cl3arly retarded idoits t0 be treat wih disdaim? Ick.",confusion,63,11,True
""" Revise At once, the Kennedy Lincoln was known as the SS100X, not the """"X-100"""" as some dumb bastard called Steve Baker would have us believe. """"barnstar"""" my ass, lets ban him for ever for including dubius information-Margeret Suckley and Harry Swoger....""",""" Revsie At once, the Kennedy Lincoln was knowm A the SS010X, not the "" "" X-010 "" "" as some dumb bastard shout Steve Ba ker would have us believe. """"barnstar"""" my ass, lets ban him for ever for including dubius information-Margeret Suckley and Harry Swoger....""",neutral,134,25,True
"futuristic racing pilots race plasma-powered bikes in an intergalactic Grand Prix at speeds that are over 750 km/h making it the second fastest racing game on the Nintendo 64, only beaten by F-Zero X. There is another game, Star Wars Episode 1 Racer. You can go over 1000 MPH in that game, I've gone like 1200 MPH at the fastest so that's 1931 KPH. A lot faster than this game, not sure if it's faster than F-Zero X.","futuristic racing pilots race plasma - powered wheel in an interaglactic yard Prix at speeds that are ended 750 km / h making it the seond fastest racing game on the Ninendo 64, solely beat3n by F - Zero X. Thre is another game, Str Wars sequence 1 automobile driver. You can go over 1000 MPH in that game, I've gone like 1200 MPH at the fastest so that's 1931 KPH. A lot flying than this game, no t sure if it ' s truehearted th an F - Zero X.",neutral,365,69,True
"Thanks Thanks Chris. As you can see the debate is still ongoing and I didn't necessarily propose renaming the article to that particular title, although I completely agree that it should be renamed to a more neutral term. (Talk)","Thnks Thansk Crhis. As you can see the debate is still ongoing and I did n't necessarily propose renaming the article to that particular title, although I completely ag ree that it should be renamed to a more neutral term. (Talk)",happiness,57,5,True
"the problem started, when this propgandist deleted my comments! which is not allowed. i was responding to a personal attack on me! i dont see newtman being warmed, is it because you all are also zionist JEWS? i think so. And do not accuse me of being antisemitic, because it is not, i am anti-israel, and antizionist for the right reasons, which include policies! ZIONISM is as worse, or even worse and ISLAMIC fundamentalism86.139.179.254","the problem started, when this propgandist deleted my comments! which is not allowed. i was responding to a personal attack on me! i d0 n t see newtman being warmed, is it because you all are also zionist JEW$? i think so. And do not accuse me of being antisemitic, because it is not, i am anti-israel, and antizionist for the right reasons, which include policies! ZIONISM is as worse, or even worse and ISLAMIC fundamentalism86.139.179.254",confusion,48,6,True
"Viriditas Unfortunately, life goes both way. Viriditas is having a taste of his own medicine and needs to learn not to throw his weight around. Read up on the history before you become involved.","Viriditas regrettably, life die both agency. Viriditas is having a taste of his own medicine and needs to learn not to throw his weight around. Rea d up on the history beore you get inv0lved.",neutral,102,18,True
"Browser problems? Looks like I have some issues Sam, thanks for catching this! Will try to put it right! 16:10, 5 Jul 2004 (UTC)","Browser problems? Looks like I have some issues Sam, tanks for catching this! Will try to put it right! 16:10, 5 Jul 2004 (UTC)",happiness,21,1,True
This question sounds off topic to folksonomy. Perhaps you should ask it on another talk page?,Th1s quetion sound off topic to folksoonmy. Perhaps you should ask it on another talk page?,confusion,35,6,True
"Here we go me not being gay this video scares the shit out of me, would u like this or would it scare you too? http://www.youtube.com/watch?v=ZO7-QJGVdM4 (this video) 27.50.93.124","Here we go me not being gay this video scres the shit out of me, would u like this or would it scare you too? http://www.youtube.com/watch?v=ZO7-QJGVdM4 (this video) 27.50.93.124",fear,33,1,True
I ask for administrators' intervention for removing this section. Its ideological content is not compatible with scientific practice. 79.40.235.100,I a sk f or administrators ' intervention for dispatch this section. Its ideological message i s not compatible with scientific practice. 79.4.0235.100,neutral,123,22,False
"""== Upcoming N64 Virtual Console Titles == I've delete the titles in the upcoming N64 Virtual Console list. As much as I would like to believe that there are more N64 titles coming up the ESRB only gives the name """"Nintendo"""" for the platform, not Wii. Until this changes, the titles will need stay removed since Wikipedia works with facts and not assumptions. Thank you ""","""== Upcoming N64 Virtual Console Titles == I've delete the titles in the upcoming N64 Virtual Console list. As much as I would lie to believe that there exist more N64 titles coming up the ESB only gives the name "" "" Nintendo "" "" for the platform, non Wii. Until this changes, the titles will need stay removed since Wikipedia works with facts and not assumptions. Thank you """,happiness,176,32,True
""" I dont believe he'll be able to do so seeing as he's blocked (at least on this IP). Soap— """,""" I dont believe he'll be able to do so seeing as he's blocked (at least on this IP). Soap— """,disgust,3,0,False
"Thanks Thanks for the suggestion of the Lupin anti-vandal tool - after a few teething problems, it seems to be working now.","give thanks Thnks f or the suggestino of t he Lu pin anti - vandal tool - atfer a f ew teething prblems, i t seesm to b e working no w.",happiness,139,26,False
""" Barometer Thanks for uploading an image of the sculpture! Looks great! (Talk) """,""" Barometer Thanks for uploading an image of the sculpture! Loo ks great! (Talk) """,love,15,3,True
Nightcrawler is lovely. See,Nightcraw1er represent lovely. See,love,19,3,True
"(UTC) The Dissident Aggressor 18:29, 29 August 2015","( UTC ) The Dissident Agrgessor 18:29, 29 August 2015",confusion,37,5,True
i i wanna fuck a dog in the ass,i i wanna do it a dog in the ass,anger,17,1,True
AM A HUGE ASS AND LAMEO,AM A HUGE fanny AND LAMEO,anger,30,5,True
Thankyou Mark. I do really dislike religiously inspired POV pushers (especially Moonies). — Dunc|☺,Thanyou Mark. I do really dislike religiously inspired POV pushers (especially Moonies). — Dunc|☺,happiness,10,1,True
""" No, I FUCKING REWROTE THE WHOLE ARTICLE already (first as an anomymous user). It was """"a mess of the article"""", before I did, starting last year or early this year, I don't remember. I provided most of reception, I rewrote most of everything else. Hello? """,""" No, I FUCKING REWROTE THE WHOLE ARTICLE already (first as an anomymous user). It was "" "" a mess of the article "" "", before I did, starting last year or early this year, I do n't remmeber. I provided most of reception, I rewrote most of everything else. Hello? """,confusion,38,1,True
"And youre a lesbian with her, as you like her so much. Leso, Leso na, na, na, na, na, ill be back after im blocked nominating articles with the higheest notability for deletion, ha ha.","An d you ray a lesbian with her, as you like her so m uch. Leso, Leso na, na, na, na, na, ill be back after im blocked nominating articles with the higheest notability for deletion, ha ha.",neutral,72,13,True
Verbal must be stopped Anything you can do to rein in Verbal's rampant ego would be much appreciated. He has decimated at least one page I know of with domineering tactics. He's an ass.,Verbal must be stopped Anything you can do to rein in Verbal's rampant ego would be much appreciated. He ha s decimated at least one page I kow of with domineering tactics. He's an ass.,confusion,26,3,True
and that pic of jatts in delhi is a pic of some villagers or very low castes portraying themselves as jatts!,and that movie of jatts in delhi is a pic of some villagers or very lo w castes portraying themsleves as jat ts!,neutral,44,5,True
"Sweden, LOL Sweden sucks.","Sweden, LOL Sewden sucks.",happiness,31,6,False
""" My RFA was a year ago this week. The LOL is that Casliber, you were one of two people to be """"neutral"""", plus one opposer. Everyone else supported. So, I guess I have many people to blame, but only a handful to thank -) | 76 """,""" My RFA was a year ago this week. Th3 L OL 1s tha t C@sliber, y ou were one of two peple to b e "" "" nuetral "" "", plus one opposer. Everyone else supported. So, I guess I have many people to blame, but only a handful to thank -) | 76 """,happiness,118,24,True
""" Hilarious even without the en-dash thing: I keep reading Post-Hotree–Fuck. (talk) """,""" Hilarius even without the en - dash thing : I keep reading Post - Hotree – Fuck. ( talk ) """,happiness,28,1,True
"possible racism of user rodhullandemu - as this is my talk page, i can of course decide the headings. this is not my last warning. i do like to eat pineapples.","possible rcism of user rodhullandemu - as this is my talk page, i can of course decide th e headings. this is not my last warning. i do like to eat pineapples.",happiness,38,4,True
Again Fuck u FUck u FUCK FUCK FUCK FUCK FUCK UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU,once more F uck u FUc k u FUCK FUCK FUCK FUCK FUCK UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU,anger,61,11,False
"Ah i see who it is is you matt57, I think we crossed lines before, sorry, but I would prefer it if you specified your compalint, who you are, and what authority you have to remove my comments.86.150.147.133","Ah i figure who it is is you mat57, I think we crossed lines before, sorry, but I would prefer it if you specified your compalint, who you are, and what authority you have to remove my comments.86.150.147.133",neutral,66,4,True
Text Edit Fuck. Shit. Cunt.,Text Edit Fuck. dump. Cut.,anger,20,4,True
""" Errors in citations Citation 5: Cite error: Invalid tag; name """"ramAn225"""" defined multiple times with different content (see the help page). Citation 23: Cite error: Invalid tag; name """"avzone"""" defined multiple times with different content (see the help page).""",""" Errors in citations Citation 5: Cite error: Invalid tag; name """"ramAn225"""" defined multiple times with different content (see the help page). Citation 2 3 : name erro r : Invalid tag ; name "" "" avzone "" "" defined multiple ties with diffreent substance ( s ee the hlp p age ). """,neutral,281,61,False
If this guy isnt gay he is one SERIOUSLY GOOD actor!!!!! I've seen Hayes on Will & Grace and the way he acts so.....feminine he must be homosexual.No straight man can act so convincingly gay.But then again Sean acted pretty straight and normal in the movie where he played Jerry Lewis.My opinion is still in favour of him being gay though.,If this guy isnt gay he is one SERIOUSLY GOOD actor!!!!! I ' ve seen Haeys along Will & Grace a nd the way he bit sol..... feminime helium must be homosexual.No straight man can act so convincingly gay.But then again Sean acted pretty straight and normal in the movie where he played Jerry Lewis.My opinion is still in favour of him being gay though.,neutral,99,15,True
"""Even logged on, I'm still getting """"private page"""". """,""" Even logged o n, I ' m sti ll gettng "" "" pirvate page "" "". """,neutral,69,17,False
"I am going to rip off your tests and shove them down your teddy bears. I bet you'll like it, you dirty little santa.","I am going t o rip off your tests and shove them down your teddy bears. I bet you'll like it, you dirty little santa.",neutral,21,1,True
""" A pussy for you! i bet u wont get none u stupid ass virgin """,""" A puss y fo r you! i bet u wont get none u stupid ass virgin """,neutral,18,4,True
"Idiot I just wanted to let you know that you and 5 Albert square are doing an awful job with eastenders characters, full siblings have completely different family layouts than each other, some characters are on a relatives info box and when you click on that character, the character before isn't on their info box!! Just wanted to let you know that you are ruining Wikipedia for everyone else😊that is all.","I diot I just wanted to let you know that you and 5 Albert square are doing an aful job with eastenders characters, full siblings have completely different family layouts than each other, some characters are on a relatives info box and when you click on that character, the character before is n't on their info box!! Just wanted to let you know that you are ruining Wikipedia for everyone else😊that is all.",confusion,71,2,True
"Tiresome is people who make false accusations of vandalism, and people who tell me to use the talk page when I already did. Kindly fuck off if you don't even have the basic courtesy to do what you so snottily ask others to do. 201.215.252.50","Tiresome is people who make false accusations of vandalism, and people who tell me to use the talk page when I already did. Kindly ass of f if you do n't even have the basic courtesy to do what you so snottily ask others to do. 201.215.252.50",anger,34,2,True
""" Considering few people have actually seen the movie, what do you expect? It'll flesh itself out soon enough. (talk) """,""" Considering few people have actually seen the movie, what do you expect? It 'll f1esh itself out soon enough. ( tlk ) """,neutral,30,5,True
I got refresh 4 times faggot.,I got refrehs 4 times faggot.,happiness,13,1,True
dont show me attitude i give u standing ovation of my middle finger-_- ( ),d o nt show me attitude i give u standing ovation o f my middle finger-_- ( ),confusion,31,4,True
In response to your recent comment on my talk page. Bugger off.,In response to your recent comment on my talk page. Bugger off.,confusion,3,0,False
niggah hey fool whyd you delete my article?,niggah hey fool w hy d you delete m y articel?,confusion,25,4,True
""" That would be a waste of time. There is a lot of problems with the current text. For example, the Deepak Chopra#Reception section was text from other sections. It should of never been moved from other sections and some of the text was rewritten. The rewrites greatly altered the meaning of the text. (talk) """,""" That would be a waste of time. There is a lot of problems with the current text. For eample, the Deepak Chopra#Reception section w@s text from other sections. It should of never been moved from oth er sections and some of the text was rewritten. The rewrites greatly alterde the meanig of the text. ( tlk ) """,neutral,198,35,True
""" I have to admit something now. I am gay and I like to suck big cocks. To be, big cock appropriation is culturally appropriate. Is there anyone interested in my offer? (talk) Please {{re}} """,""" I h ave to admit somethng now. I am gay and I like to suck big cocks. To be, big cock appropriation is culturally appropriate. Is there anyone interested in my offer? ( babble out ) Please {{re}} """,neutral,63,14,True
"""::::Huh, yeah? That's why you have that garbage about the """"Flying Spaghetti Monster"""" and the thing from the Cleveland Plain Dealer on your page, you hypocritical blowhard. ""","""::::Huh, yeah? That's why you have that garbage about the """"Flying Spaghetti Monster"""" and the thing from the Cleveland Plain Dealer on your page, you hypocritical blowhard. """,confusion,3,0,False
Fuck Off! Fuck Off!,F uck Off! F uck Off!,anger,9,2,True
"is anti chilean and anti bolivian, wikipedia ban him now, he is a known pedofile","is ani chilean amd amti bolivian, wikipedia ban him no w, he i s a known pedofile",neutral,60,9,True
go fuck yourself you big cunt,g o make out yourself yo u big cunt,anger,25,4,True
"hrm Hello, faggot.","hrm H ello, faggot.",neutral,25,5,False
longer response off until tomorrow. (talk),longer answer off untl tomorrow. ( tak ),neutral,37,7,True
"To you are my low bows. Thank you. Shall strive to be useful, within the limits of what skills are given me by God.","To you are my low bows. T hank you. Shall strive to be useful, within the limits of what skills are given me by God.",happiness,9,1,True
SERIOUSLY AS SOON ASI'M UNBANENED I WLL WREACFK EVERYTHING,SERIOUSLY AS SOON ASI'M UNBANENED I WLL WREACFK EVERYTHING,confusion,3,0,False
Hello Jackass: I have not forgotten about you 68.251.36.124,Helo Jakcass : I have not forgotten about you 68.251.36.124,neutral,20,2,True
I like how you didn't leave your username COWARD!! talk,I lik e how you did n't leave your username COWARD!! talk,love,18,2,True
"I know that dipshit, im just saying i only use it for school reports.","I know that dipsit, i m just $aying i only use it fo r school reports.",neutral,31,3,True
"Once Again, you don't understand the pressure I am at right now. I'm feeling like my blood pressure is burning like the sun! There are users that are helpful, and there are users that get on my nerves and makes me want to get a shotgun and KILL THEM ALL!!!!!!","Once Again, you don't understand the pressure I am at right now. I'm feeling like my blood pressure is burning like the sun! There are users that are helpufl, and there ar e users that get on my nerves and makes me want to get a shotgun and KILL THEM ALL!!!!!!",confusion,50,3,True
I have noticed that underneath Sexuality on this page it says 'Gaydolf was a homsexual foggot' i think it would be appropriate to remove this if somebody can. carf9,I hav e noticed th at underneath Sexuality on this page information technology say ' Gaydolf w@s a homsexual foggot ' i th1nk i t would be appropriate to take away this i f somebody can. cafr9,neutral,173,32,False
This article contains so much garbage that a single editor cannot clean it up.,This article contains so much garbge that a single editor can not clean it up.,disgust,21,1,True
""" Requested move Lake Theiss → Lake Tisza – The correct name of the lake in English is """"Lake Tisza"""". Survey Add """"* Support"""" or """"* Oppose"""" followed by a brief explanation, then sign your opinion with ~~~~ Support as originator. Discussion Add any additional comments""",""" Requested move Lake Theiss → Lake Tisza – The correct name of the lake in English is """"Lake Tisza"""". Surv3y Add "" "" * Supp0rt "" "" operating theater "" "" * react "" "" followed by a legal brief explanatoin, and so s ign your sentiment with ~ ~~~ Support as originator. Discuss1on Add any additional comments """,neutral,291,62,False
Yo You are one ugly dude.119.73.14.161,Yo You @re one ugly dude.119.73.14.161,confusion,18,2,True
if you have something to say to me say it now,if you have something t o say to me say it now,neutral,15,1,True
( wtf stop deleting my stuff! you have a first grade education!@$$hole,( wtf s top deleting my stuff! you have a first grade education!@$$hole,anger,12,1,True
""" Good lord! How ever do they manage it over at Holland/Nethlands, Gdansk/Danzig, United States/America ... it must be hell! Hell, I tell you! Hell!! (Or maybe they just don't treat their readers as idiots and can write contextively.) Don't you have a WP:... to guide us through this? pléigh """,""" Good lord! How ever do they manage it over at Holland/Nethlands, Gdansk/Danzig, United States/America ... it must be hell! He ll, I tell you! Hell!! (Or maybe they just don't treat their readers as idiots and can write contextively.) Don't you have a WP:... to guide us through this? pléigh """,anger,57,11,True
"hooray, the page is locked I can go do something more useful now, like go to sleep.","hurrah, the pa ge is locked I can go do something more useful now, like go to sleep.",happiness,34,3,True
They are.LOOK. JUST BECAUSE YOU DONT WANT THOSE CHARACTERS IN DOES NOT MEAN THEY WON'T BE IN. -,T hey are.LOOK. JUST BECAUSE YOU DONT WANT THOSE CHARACTERS IN DOES NOT MEAN THEY WON'T BE IN. -,neutral,10,2,True
you faggot ass bitch always crying and shit. Is Bahammut marine for gay ass homo,you faggot ass bitch always crying and shit. Is Bahammut marine for gay ass homo,anger,3,0,False
"Lets not edit user pages and look like a fucking moron, ok? Ok. Go home, little girl.","Lets not edit user pages and look like a fucking mron, ok? Ok. Go home, little girl.",anger,21,1,True
THIS IS NOT A PERSONAL ATTACK I JUST BELIEVE THAT ALL THOSE DISSCUSSION ABOUT THIS PEROSN IS PATHETIC AND THIS IS VENDALISM. WHY DONT YOU JUST MOVE ON AND FORGET. GET YOURSELF A SHRINK OR A DILDO !,THIS IS NOT A PERSONAL ATTACK I JUST BELIEVE THAT ALL THOSE DISSCUSSION ABOUT THIS PEROSN IS PATHETIC AND THIS IS VENDALISM. WHY DONT YOU JUST MOVE ON AND FORGET. GET YOURSELF A SHRINK OR A DILDO !,confusion,6,0,False
"Ryulong,I am PISSED OFF!!! You vandal! Biter of newbies!","Ryulong,I am PISSED OFF!!! You vandal! Biter of newbies!",anger,4,0,False
"No, she played these roles earlier too. Read a book. I'm stalking anybody. I like editing these pages, and I have even edited other film pages too.","No, she played these roles earlier too. Read a book. I'm stalking anybody. I lie editing these pages, and I have even edited other film pages too.",love,24,1,True
the blind side i saw the movie the blind side and think it's great and if thats what he went through then he is very strong and should be happy his mom defended him even though it wasn't her son,the bl1nd side i saw the movie the b1ind side and think i t 's great and if thats what he went through then he is very strong and should be happy his mom defended him even though it wasn't her son,love,40,5,True
Will this do? http://th.wikipedia.org/wiki/%E0%B9%84%E0%B8%9F%E0%B8%A5%E0%B9%8C:Yingrak.jpg,Wi ll ths do? http://th.wikipedia.org/wiki/%E0%B9%84%E0%B8%9F%E0%B8%A5%E0%B9%8C:Ynigrak.jpg,neutral,31,5,False
"FUCK YOU, YOU RACIST ASSHOLE","hump YOU, YOU RACIST ASSHLE",anger,17,3,True
fuck u jimmy wales fuck fuck fuck,fuck u jim my wales nooky fucking fuck,anger,41,7,False
"blocking someone for the personal attack stupid dummie, might be the best block in the entire history of wp. i have noticed you rack up several controversial blocks, can't wait to hear you defend this one.","blocking someone for the personal attack stupid dummie, power be the best block in the entire hsitory of wp. i have noticed you rack up several controversial blocks, can't wait to hear you defend this one.",confusion,38,3,True
""" Good work Thanks for improving the Mirko Filipovic article. Sancho """,""" Good work Thanks for amend the Mirko Filipovic article. Sancho """,happiness,20,1,True
". Yes, fine. Done that",". Y es, fine. Done that",happiness,11,2,True
About your concerns of Scooby-Doo The Dread of Chicago Page MIND YOUR OWN BUSINESS!! I am trying to propose an Idea and I can't do it on the Ideas Wiki because of a voice actor obsessed maniac! Please leave the article alone until fans blog it on other sites,About your concerns of Scooby-Doo The Dread of Chicago Page MIND YOUR OWN BUSINESS!! I am trying to propose an Idea and I ca n't do it on the Ide as Wiki because of a voice actor obsessed maniac! Please leave the article alone until fans blog it on other sites,confusion,31,1,True
Heh. It's no more reaching than your assumption that they wouldn't have watched the Obama speech on a different channel if it hadn't aired on the one they watched it on. I was just pointing out the fallacy of your assumption that simply because they watched it on Telemundo or Univision that they would not have watched it on a different channel. (rants),Heh. It 's no to a greater extent get to than your assumption that tey would n't have watched the Obama speech on a different chanenl if it have n 't aired on the one they watched it om. I was just pointing out the fallacy of your assumption that simply because they watched it on Telemundo or Univision that they would not have watched it on a different channel. (rants),neutral,403,71,False
"I'm not trying to spread propaganda. I'm merely pointing out the Truth and defending my country. I am not committing treason. Foreigners, let alone foreign broadcasting companies, know crap about China. They have little understanding of the country or the Communists. The Hong Kong news agencies are now all diseased by Communism. They cant report independently anymore. They all toady to the Hu Jian-tao in Peking. The Republic of China continues to exist! Face it!","I'm not trying to spread propaganda. I'm merely pointing out the Truth and defending my country. I am not committing treason. Foreigners, let alone foreign broadcasting companies, know crap about China. They have little understanding of the country or the Communists. The Hong Kong news agencies are now all diseased by Communism. They cant report independently anymore. They all toady to the Hu Jian-tao in Peking. The Republic of China continues to exist! Face i t!",neutral,22,3,True
Stupid Please stop your stupid disruptive editing of Summit Series.,Stupid Please stop your stupid disruptive editing of Sumimt Series.,anger,22,2,True
", you dummy. The man above me is correct",", you dummy. The man above me is correct",anger,3,0,False
I will kill you with my gun asshole!,I will k ill you with my gun @sshole!,anger,19,3,True
"Good news i would replace the shit that is the real EvergreenFir, to transform Wikipedia into a vandalism, muahahaha.....","Good nes i would replace t he shit that is the real EvergreenFir, to transform Wikipedia into a vandalism, muahhaaha.....",happiness,43,6,True
(screencapped before jpgordon deletes it all out of some serious butthurt),( screencapped before jpgordno deleets it all out of some serious butthurt ),neutral,25,3,True
"""*a-hem*... """"nigger nigger nigger, nigger nigger, nigger nigger."""" Thank you. """,""" * a - hem *... "" "" n1gger nigger nigger, nigger nigger, nigger nigger. "" "" Thank y0u. """,happiness,47,8,True
"""The edits on Game of War were not """"Troll posts"""" They are factual posts. If you haven't played the game you clearly do not know. That is informational for any future user. Don't be dumb, do some research kid. 209.97.224.100 """,""" The edits on Game of War were not "" "" Troll posts "" "" They are fctual posts. If you haven't played the game you clearly do not know. That is informational for any future user. Don't be dumb, do some research kid. 209.97.224.100 """,neutral,44,5,True
"redneck means racist, idiotic English redneck actually means english. i am not saying all english but brobablt % 99.99 of them. It means racist, idiot, scumbag etc","redneck means racist, idiotic English redneck actually means english. i am not saying all english but brobablt % 99.99 of them. I t menas anti-Semite, idio t, scumbag etc",confusion,41,8,True
Yeah Nigga.know what i'm talking 'bout bitch,Yeah Nigga.know what i'm talking 'bout bitch,confusion,3,0,False
Ziggy Sawdust is an idiot DON'T DELETE MY FIRST PAGE,Ziggy Sawdust is Associate in Nursing idiot D0N'T DELETE MY FIRST PAGE,confusion,23,2,True
"The CCP has no legitimacy The party is full of cowards, liars, thieves, and murderers. The day that corrupt, soulless organization is destroyed will be a glorious day for humankind.","The CCP has no legitimacy The party is full of cowards, liars, thieves, and murderers. The day that corrupt, soulless organization is destroyed will be a glorious day for humankind.",anger,3,0,False
or any historical fact concerning current Armenia pertaining Wikiprojects. Keep your pathetic winking marks to your antiturkish ass.,or any historical fact concerning current Armenia pertaining Wikiprojects. Keep your pathetic winking marks to your antiturkish ass.,confusion,3,0,False
"Unblock Exempt Thank you for handling this quickly and efficiently. I assure you I will only use it for quality, rule abiding editing.","Unblock Exempt Thank you for handling this quickly and efficiently. I tell you I leave on ly use it for qulaity, rule abiding editing.",happiness,43,8,True
' Bold text 'BRIDGER IS THE MOTHER FUCKING SHIIIIIIIIIIIT. NIGGA!!!,' Bold te xt ' BRDGER personify TH3 MTHER FUCKING SHIIIIIIIIIIIT. NIGGA!!!,anger,37,6,True
as you did at :Influenza :Influenza A virus subtype H7N9 (twice) :Foodborne illness :Outbreak :Infection control :Strategic management :Business process mapping :Total quality management :Quality by Design :Joseph M. Juran :Earle H Spaulding :Spreadsheet :Normal distribution :Average :Standard deviation (twice),as you did at :Influenza :Influenza A virus subtype H7N9 (twice) :Foodborne illness : Outbreak : Infection ascendence : Strateg1c management : Business process mapping : Total quality direction : Quality away Design : Joseph M. Jruan : 3arle H Spauding : Spreadsheet : Normal dispersion : Average : $tandard devitaion ( double ),neutral,275,59,False
""" """"I have never seen you compromise on anything. """". My compromise position on the net worth issue was to include the material in full in the article itself. That's more than a fair compromise, given you've failed entirely to show why its anywhere nearly notable enough for an infobox, and the utter lack of any other politicians who have same information in their own infoboxes. talk """,""" """"I have never seen you compromise on anything. """". My compromise positoin o n the ne t worth military issue w@s t o inclued the material im f ull im the article itself. That ' s more than a fair compromise, given you 've failed entirely to show why its anywhere nearly notable enough for an infobox, and the utter lack of any other politicians who have same iformation in their own infoboxes. mouth """,neutral,429,79,False
""" Specifically, the quote is """"Did it reveal that they were anti-Semitic? Perhaps. But maybe it just revealed that they were indifferent to anti-Semitism."""" The entire modus operandi section reads like (poorly written) opinion, by the way. """,""" Specificlaly, the qu0te equal "" "" Did it reveal that they were anti - Sem1tic? Perhas. Bu t mybe it but revealed th at th3y w ere indifferent to anti - S3mitism. "" "" The entire m odus opernadi section reads like ( poorly written ) sentiment, by the way. """,neutral,267,54,False
"What in the world is sockpuppetry? Why are you people being such nazis? Don't you have anything better to do with your time? You all really must have absolutely no lives...This means you Elonka, Risker and FagAnthony","What in the world equal sockpppetry? Why are you people bing such Nazi? Don't you have anything better to do with your time? You all really must have absolutely no lives...This means you Elonka, Risker and FagAnthony",confusion,90,15,False
